Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
0.000	0.022	-2.280	-0.901	-0.221
0.006	0.053	-2.201	-0.885	-0.213
0.011	0.096	-2.128	-0.868	-0.197
0.017	0.138	-2.049	-0.844	-0.197
0.022	0.162	-1.969	-0.827	-0.188
0.028	0.205	-1.896	-0.803	-0.188
0.033	0.236	-1.823	-0.795	-0.180
0.039	0.272	-1.744	-0.770	-0.172
0.044	0.309	-1.665	-0.745	-0.147
0.050	0.345	-1.592	-0.737	-0.156
0.055	0.376	-1.531	-0.713	-0.139
0.061	0.412	-1.452	-0.704	-0.139
0.067	0.455	-1.373	-0.680	-0.131
0.072	0.485	-1.300	-0.672	-0.131
0.078	0.522	-1.227	-0.639	-0.106
0.083	0.558	-1.154	-0.623	-0.090
0.089	0.589	-1.081	-0.606	-0.098
0.094	0.625	-1.007	-0.582	-0.074
0.100	0.662	-0.941	-0.565	-0.082
0.105	0.698	-0.861	-0.557	-0.066
0.111	0.735	-0.794	-0.541	-0.057
0.117	0.759	-0.715	-0.508	-0.049
0.122	0.796	-0.648	-0.500	-0.049
0.128	0.826	-0.575	-0.491	-0.041
0.133	0.863	-0.502	-0.459	-0.041
0.139	0.893	-0.435	-0.442	-0.008
0.144	0.924	-0.356	-0.426	-0.008
0.150	0.954	-0.289	-0.410	-0.016
0.155	0.984	-0.222	-0.385	0.008
0.161	1.021	-0.143	-0.369	0.016
0.166	1.051	-0.076	-0.360	0.016
0.172	1.082	-0.009	-0.336	0.016
0.178	1.118	0.052	-0.328	0.041
0.183	1.149	0.119	-0.303	0.049
0.189	1.185	0.192	-0.278	0.041
0.194	1.204	0.253	-0.270	0.057
0.200	1.234	0.326	-0.254	0.057
0.205	1.277	0.399	-0.229	0.074
0.211	1.301	0.466	-0.213	0.082
0.216	1.331	0.533	-0.197	0.074
0.222	1.368	0.594	-0.188	0.090
0.228	1.398	0.667	-0.172	0.106
0.233	1.429	0.734	-0.156	0.106
0.239	1.459	0.801	-0.131	0.106
0.244	1.502	0.862	-0.123	0.115
0.250	1.520	0.929	-0.106	0.131
0.255	1.563	1.002	-0.090	0.147
0.261	1.587	1.063	-0.066	0.139
0.266	1.630	1.130	-0.057	0.156
0.272	1.660	1.190	-0.041	0.147
0.277	1.685	1.257	-0.016	0.156
0.283	1.715	1.324	-0.000	0.172
0.289	1.752	1.391	0.016	0.172
0.294	1.776	1.446	0.033	0.180
0.300	1.812	1.519	0.049	0.197
0.305	1.831	1.580	0.074	0.197
0.311	1.867	1.641	0.082	0.213
0.316	1.904	1.702	0.090	0.213
0.322	1.928	1.769	0.123	0.205
0.327	1.952	1.842	0.131	0.229
0.333	1.989	1.897	0.156	0.229
0.339	2.019	1.964	0.172	0.238
0.344	2.050	2.024	0.180	0.246
0.350	2.080	2.079	0.197	0.262
0.355	2.117	2.152	0.213	0.262
0.361	2.141	2.213	0.238	0.270
0.366	2.172	2.268	0.254	0.270
0.372	2.202	2.347	0.262	0.278
0.377	2.233	2.402	0.278	0.287
0.383	2.263	2.463	0.295	0.303
0.388	2.287	2.530	0.303	0.303
0.394	2.330	2.585	0.319	0.311
0.400	2.342	2.652	0.344	0.319
0.405	2.373	2.712	0.360	0.319
0.411	2.403	2.761	0.385	0.328
0.416	2.427	2.840	0.377	0.336
0.422	2.458	2.889	0.401	0.352
0.427	2.488	2.956	0.426	0.336
0.433	2.506	3.011	0.434	0.352
0.438	2.537	3.072	0.467	0.360
0.444	2.561	3.120	0.467	0.377
0.450	2.598	3.181	0.483	0.377
0.455	2.610	3.248	0.500	0.385
0.461	2.647	3.309	0.516	0.385
0.466	2.677	3.358	0.532	0.385
0.472	2.701	3.425	0.549	0.401
0.477	2.726	3.480	0.565	0.410
0.483	2.762	3.540	0.565	0.426
0.488	2.793	3.595	0.590	0.401
0.494	2.811	3.650	0.606	0.434
0.499	2.835	3.705	0.614	0.426
0.505	2.866	3.772	0.647	0.442
0.511	2.890	3.827	0.647	0.451
0.516	2.927	3.875	0.663	0.451
0.522	2.945	3.942	0.688	0.467
0.527	2.975	3.991	0.704	0.475
0.533	3.006	4.052	0.704	0.459
0.538	3.024	4.107	0.737	0.483
0.544	3.054	4.168	0.745	0.483
0.549	3.079	4.210	0.762	0.491
0.555	3.109	4.265	0.770	0.500
0.561	3.127	4.320	0.786	0.500
0.566	3.152	4.381	0.811	0.508
0.572	3.182	4.435	0.819	0.500
0.577	3.207	4.496	0.835	0.508
0.583	3.231	4.545	0.852	0.532
0.588	3.261	4.600	0.860	0.541
0.594	3.286	4.661	0.876	0.532
0.599	3.310	4.703	0.893	0.541
0.605	3.334	4.770	0.909	0.549
0.610	3.371	4.819	0.926	0.557
0.616	3.389	4.874	0.942	0.565
0.622	3.420	4.916	0.950	0.557
0.627	3.444	4.971	0.967	0.573
0.633	3.475	5.032	0.991	0.582
0.638	3.487	5.081	0.999	0.590
0.644	3.517	5.136	1.007	0.590
0.649	3.554	5.184	1.024	0.598
0.655	3.578	5.239	1.040	0.606
0.660	3.602	5.300	1.057	0.598
0.666	3.633	5.355	1.073	0.614
0.672	3.657	5.391	1.081	0.623
0.677	3.675	5.458	1.098	0.623
0.683	3.706	5.513	1.106	0.631
0.688	3.736	5.562	1.122	0.631
0.694	3.761	5.611	1.122	0.647
0.699	3.779	5.653	1.147	0.647
0.705	3.803	5.720	1.147	0.655
0.710	3.834	5.769	1.179	0.655
0.716	3.876	5.818	1.188	0.663
0.721	3.895	5.872	1.204	0.663
0.727	3.913	5.933	1.220	0.672
0.733	3.931	5.976	1.220	0.680
0.738	3.968	6.025	1.253	0.688
0.744	3.998	6.079	1.253	0.688
0.749	4.010	6.146	1.278	0.696
0.755	4.047	6.183	1.286	0.696
0.760	4.077	6.244	1.286	0.696
0.766	4.089	6.280	1.319	0.721
0.771	4.120	6.341	1.335	0.721
0.777	4.144	6.390	1.352	0.729
0.783	4.175	6.445	1.360	0.737
0.788	4.205	6.499	1.376	0.729
0.794	4.223	6.560	1.384	0.745
0.799	4.254	6.597	1.392	0.762
0.805	4.278	6.646	1.409	0.737
0.810	4.303	6.700	1.425	0.770
0.816	4.327	6.767	1.442	0.762
0.821	4.351	6.804	1.466	0.770
0.827	4.382	6.853	1.474	0.778
0.832	4.406	6.913	1.474	0.795
0.838	4.436	6.956	1.491	0.795
0.844	4.461	7.017	1.515	0.795
0.849	4.485	7.053	1.515	0.795
0.855	4.510	7.108	1.540	0.803
0.860	4.540	7.157	1.548	0.811
0.866	4.564	7.218	1.573	0.819
0.871	4.601	7.267	1.581	0.827
0.877	4.625	7.315	1.597	0.827
0.882	4.656	7.364	1.605	0.835
0.888	4.674	7.425	1.622	0.835
0.894	4.704	7.467	1.630	0.844
0.899	4.729	7.528	1.646	0.844
0.905	4.759	7.583	1.663	0.852
0.910	4.783	7.620	1.679	0.860
0.916	4.802	7.668	1.696	0.860
0.921	4.832	7.723	1.712	0.868
0.927	4.857	7.772	1.712	0.893
0.932	4.881	7.827	1.736	0.893
0.938	4.911	7.881	1.736	0.893
0.943	4.936	7.936	1.761	0.901
0.949	4.966	7.985	1.769	0.901
0.955	4.990	8.034	1.786	0.901
0.960	5.015	8.076	1.794	0.909
0.966	5.039	8.131	1.810	0.909
0.971	5.064	8.180	1.827	0.926
0.977	5.088	8.228	1.835	0.934
0.982	5.106	8.283	1.859	0.934
0.988	5.137	8.332	1.876	0.942
0.993	5.167	8.387	1.884	0.950
0.999	5.198	8.429	1.892	0.950
1.005	5.216	8.490	1.900	0.958
1.010	5.240	8.533	1.933	0.958
1.016	5.264	8.588	1.933	0.967
1.021	5.289	8.642	1.949	0.983
1.027	5.319	8.679	1.974	0.975
1.032	5.350	8.740	1.982	0.991
1.038	5.374	8.801	1.982	0.991
1.043	5.398	8.843	2.007	0.991
1.049	5.423	8.886	2.015	0.999
1.054	5.447	8.941	2.040	1.007
1.060	5.471	9.002	2.056	1.016
1.066	5.502	9.038	2.064	1.007
1.071	5.532	9.093	2.072	1.016
1.077	5.545	9.148	2.080	1.024
1.082	5.575	9.197	2.105	1.024
1.088	5.599	9.239	2.105	1.040
1.093	5.630	9.282	2.130	1.048
1.099	5.660	9.349	2.138	1.048
1.104	5.685	9.397	2.146	1.048
1.110	5.709	9.446	2.171	1.057
1.116	5.733	9.495	2.187	1.065
1.121	5.758	9.544	2.187	1.073
1.127	5.782	9.592	2.212	1.081
1.132	5.812	9.647	2.220	1.081
1.138	5.837	9.696	2.228	1.081
1.143	5.855	9.751	2.236	1.098
1.149	5.885	9.799	2.269	1.098
1.154	5.916	9.854	2.269	1.098
1.160	5.940	9.897	2.285	1.106
1.165	5.971	9.945	2.293	1.114
1.171	5.983	10.000	2.318	1.114
1.177	6.019	10.055	2.334	1.122
1.182	6.038	10.091	2.343	1.130
1.188	6.068	10.152	2.351	1.130
1.193	6.092	10.201	2.367	1.147
1.199	6.123	10.250	2.367	1.147
1.204	6.147	10.298	2.392	1.163
1.210	6.178	10.347	2.408	1.155
1.215	6.208	10.408	2.425	1.163
1.221	6.226	10.445	2.441	1.171
1.227	6.251	10.505	2.449	1.171
1.232	6.281	10.554	2.457	1.179
1.238	6.299	10.603	2.482	1.188
1.243	6.324	10.652	2.482	1.196
1.249	6.360	10.706	2.498	1.196
1.254	6.379	10.755	2.515	1.196
1.260	6.403	10.804	2.523	1.204
1.265	6.427	10.853	2.539	1.212
1.271	6.470	10.907	2.564	1.220
1.276	6.476	10.956	2.572	1.229
1.282	6.500	11.011	2.572	1.237
1.288	6.531	11.060	2.605	1.237
1.293	6.561	11.096	2.605	1.245
1.299	6.586	11.151	2.613	1.237
1.304	6.616	11.200	2.637	1.253
1.310	6.640	11.254	2.654	1.261
1.315	6.665	11.309	2.662	1.253
1.321	6.683	11.358	2.678	1.270
1.326	6.713	11.407	2.687	1.278
1.332	6.750	11.455	2.711	1.270
1.338	6.762	11.510	2.719	1.286
1.343	6.787	11.565	2.728	1.286
1.349	6.811	11.601	2.736	1.294
1.354	6.835	11.656	2.752	1.294
1.360	6.860	11.711	2.777	1.311
1.365	6.890	11.754	2.785	1.311
1.371	6.908	11.808	2.793	1.319
1.376	6.933	11.851	2.818	1.319
1.382	6.963	11.906	2.826	1.335
1.387	6.981	11.948	2.826	1.335
1.393	7.012	12.003	2.834	1.335
1.399	7.036	12.052	2.859	1.343
1.404	7.054	12.107	2.875	1.352
1.410	7.079	12.162	2.891	1.368
1.415	7.103	12.204	2.891	1.368
1.421	7.134	12.259	2.924	1.360
1.426	7.158	12.295	2.924	1.368
1.432	7.176	12.350	2.941	1.376
1.437	7.207	12.399	2.949	1.384
1.443	7.225	12.442	2.949	1.384
1.449	7.249	12.496	2.981	1.392
1.454	7.268	12.539	2.998	1.401
1.460	7.286	12.588	2.990	1.401
1.465	7.310	12.642	3.014	1.409
1.471	7.334	12.685	3.031	1.409
1.476	7.359	12.746	3.031	1.417
1.482	7.371	12.783	3.047	1.425
1.487	7.383	12.831	3.055	1.425
1.493	7.408	12.880	3.080	1.433
1.498	7.426	12.923	3.088	1.442
1.504	7.450	12.965	3.096	1.442
1.510	7.475	13.014	3.096	1.458
1.515	7.487	13.063	3.129	1.458
1.521	7.499	13.111	3.129	1.466
1.526	7.529	13.154	3.137	1.458
1.532	7.548	13.190	3.170	1.474
1.537	7.572	13.239	3.162	1.483
1.543	7.584	13.276	3.178	1.483
1.548	7.602	13.324	3.186	1.491
1.554	7.621	13.373	3.211	1.491
1.560	7.651	13.410	3.211	1.491
1.565	7.669	13.464	3.227	1.499
1.571	7.688	13.495	3.235	1.507
1.576	7.700	13.550	3.235	1.507
1.582	7.718	13.580	3.252	1.515
1.587	7.736	13.635	3.276	1.515
1.593	7.761	13.684	3.276	1.532
1.598	7.767	13.726	3.293	1.532
1.604	7.803	13.769	3.301	1.532
1.609	7.809	13.805	3.309	1.532
1.615	7.822	13.842	3.334	1.540
1.621	7.846	13.884	3.350	1.532
1.626	7.870	13.927	3.358	1.556
1.632	7.882	13.964	3.366	1.556
1.637	7.901	14.012	3.366	1.573
1.643	7.919	14.049	3.383	1.564
1.648	7.937	14.098	3.391	1.564
1.654	7.968	14.128	3.399	1.573
1.659	7.968	14.177	3.407	1.573
1.665	7.998	14.213	3.424	1.581
1.671	8.010	14.250	3.440	1.581
1.676	8.029	14.292	3.457	1.581
1.682	8.053	14.341	3.465	1.589
1.687	8.077	14.384	3.473	1.597
1.693	8.083	14.414	3.489	1.597
1.698	8.114	14.463	3.489	1.605
1.704	8.132	14.493	3.506	1.622
1.709	8.150	14.542	3.514	1.614
1.715	8.169	14.572	3.514	1.614
1.720	8.187	14.615	3.522	1.622
1.726	8.205	14.646	3.547	1.630
1.732	8.223	14.694	3.555	1.638
1.737	8.242	14.731	3.563	1.646
1.743	8.260	14.773	3.571	1.646
1.748	8.278	14.804	3.579	1.646
1.754	8.315	14.853	3.596	1.646
1.759	8.321	14.889	3.612	1.646
1.765	8.339	14.938	3.612	1.663
1.770	8.363	14.968	3.620	1.671
1.776	8.388	15.005	3.629	1.679
1.782	8.400	15.047	3.645	1.671
1.787	8.424	15.078	3.661	1.679
1.793	8.443	15.127	3.653	1.679
1.798	8.467	15.163	3.678	1.687
1.804	8.491	15.206	3.678	1.679
1.809	8.510	15.248	3.694	1.696
1.815	8.534	15.291	3.702	1.696
1.820	8.558	15.327	3.702	1.704
1.826	8.589	15.364	3.727	1.712
1.831	8.613	15.407	3.727	1.720
1.837	8.637	15.449	3.751	1.728
1.843	8.656	15.492	3.760	1.720
1.848	8.686	15.528	3.768	1.720
1.854	8.704	15.565	3.792	1.728
1.859	8.741	15.607	3.792	1.736
1.865	8.765	15.656	3.792	1.753
1.870	8.784	15.693	3.817	1.745
1.876	8.808	15.741	3.825	1.753
1.881	8.844	15.790	3.833	1.761
1.887	8.850	15.821	3.833	1.761
1.893	8.881	15.863	3.850	1.761
1.898	8.905	15.912	3.874	1.769
1.904	8.924	15.948	3.874	1.777
1.909	8.954	15.991	3.891	1.794
1.915	8.966	16.040	3.899	1.786
1.920	8.991	16.070	3.899	1.786
1.926	9.003	16.113	3.923	1.794
1.931	9.027	16.168	3.932	1.786
1.937	9.051	16.204	3.923	1.810
1.942	9.070	16.247	3.948	1.810
1.948	9.094	16.289	3.956	1.818
1.954	9.112	16.326	3.973	1.810
1.959	9.143	16.375	3.997	1.818
1.965	9.155	16.411	3.997	1.818
1.970	9.173	16.466	4.014	1.818
1.976	9.191	16.502	4.022	1.843
1.981	9.222	16.539	4.030	1.835
1.987	9.246	16.582	4.046	1.843
1.992	9.258	16.636	4.046	1.851
1.998	9.289	16.667	4.063	1.851
2.004	9.313	16.709	4.071	1.851
2.009	9.338	16.752	4.079	1.851
2.015	9.350	16.789	4.095	1.868
2.020	9.374	16.831	4.095	1.876
2.026	9.380	16.874	4.112	1.876
2.031	9.405	16.923	4.112	1.876
2.037	9.423	16.959	4.145	1.884
2.042	9.435	17.002	4.153	1.892
2.048	9.453	17.044	4.161	1.892
2.053	9.471	17.081	4.169	1.900
2.059	9.490	17.130	4.186	1.900
2.065	9.502	17.172	4.194	1.908
2.070	9.520	17.203	4.202	1.908
2.076	9.532	17.245	4.210	1.908
2.081	9.557	17.276	4.210	1.917
2.087	9.569	17.318	4.227	1.925
2.092	9.581	17.355	4.235	1.933
2.098	9.605	17.391	4.251	1.917
2.103	9.618	17.434	4.259	1.925
2.109	9.630	17.470	4.259	1.941
2.115	9.642	17.513	4.276	1.941
2.120	9.660	17.550	4.284	1.958
2.126	9.685	17.586	4.292	1.958
2.131	9.691	17.617	4.308	1.949
2.137	9.703	17.659	4.325	1.958
2.142	9.709	17.690	4.333	1.966
2.148	9.733	17.720	4.333	1.958
2.153	9.752	17.769	4.333	1.982
2.159	9.770	17.799	4.349	1.982
2.164	9.782	17.836	4.366	1.974
2.170	9.800	17.878	4.366	1.982
2.176	9.812	17.915	4.374	1.990
2.181	9.831	17.939	4.374	2.007
2.187	9.849	17.976	4.390	1.999
2.192	9.861	18.012	4.407	2.007
2.198	9.885	18.055	4.415	2.007
2.203	9.898	18.079	4.423	2.015
2.209	9.910	18.122	4.431	2.015
2.214	9.922	18.152	4.439	2.015
2.220	9.940	18.189	4.448	2.023
2.226	9.952	18.213	4.456	2.023
2.231	9.971	18.262	4.464	2.023
2.237	9.983	18.280	4.464	2.031
2.242	10.013	18.323	4.489	2.031
2.248	10.026	18.347	4.497	2.023
2.253	10.038	18.390	4.505	2.040
2.259	10.050	18.426	4.521	2.048
2.264	10.068	18.451	4.521	2.040
2.270	10.092	18.487	4.530	2.056
2.275	10.117	18.524	4.530	2.048
2.281	10.123	18.554	4.554	2.064
2.287	10.141	18.591	4.546	2.064
2.292	10.172	18.633	4.562	2.080
2.298	10.178	18.652	4.571	2.072
2.303	10.202	18.694	4.587	2.072
2.309	10.226	18.731	4.603	2.072
2.314	10.245	18.761	4.595	2.089
2.320	10.257	18.792	4.603	2.097
2.325	10.281	18.840	4.620	2.089
2.331	10.312	18.871	4.620	2.089
2.337	10.330	18.907	4.644	2.089
2.342	10.348	18.938	4.636	2.097
2.348	10.366	18.968	4.652	2.105
2.353	10.385	19.011	4.661	2.105
2.359	10.409	19.041	4.669	2.113
2.364	10.440	19.078	4.685	2.121
2.370	10.458	19.114	4.693	2.121
2.375	10.476	19.151	4.702	2.113
2.381	10.500	19.193	4.702	2.121
2.386	10.519	19.224	4.718	2.130
2.392	10.525	19.267	4.734	2.138
2.398	10.555	19.303	4.743	2.146
2.403	10.573	19.334	4.743	2.146
2.409	10.598	19.376	4.751	2.146
2.414	10.610	19.413	4.751	2.154
2.420	10.640	19.443	4.775	2.154
2.425	10.665	19.486	4.783	2.171
2.431	10.677	19.522	4.792	2.162
2.436	10.707	19.565	4.800	2.179
2.442	10.732	19.601	4.808	2.162
2.448	10.750	19.638	4.833	2.187
2.453	10.774	19.668	4.824	2.162
2.459	10.799	19.711	4.833	2.187
2.464	10.829	19.754	4.857	2.187
2.470	10.847	19.790	4.857	2.195
2.475	10.866	19.827	4.865	2.212
2.481	10.890	19.869	4.890	2.195
2.486	10.914	19.906	4.898	2.203
2.492	10.933	19.942	4.898	2.212
2.497	10.969	19.985	4.906	2.220
2.503	10.975	20.034	4.923	2.220
2.509	11.012	20.064	4.939	2.228
2.514	11.024	20.107	4.939	2.228
2.520	11.054	20.149	4.956	2.236
2.525	11.079	20.192	4.947	2.236
2.531	11.091	20.235	4.972	2.228
2.536	11.115	20.265	4.988	2.244
2.542	11.140	20.314	4.988	2.253
2.547	11.164	20.344	5.005	2.244
2.553	11.182	20.393	5.021	2.261
2.559	11.207	20.429	5.021	2.261
2.564	11.225	20.472	5.029	2.261
2.570	11.249	20.515	5.037	2.277
2.575	11.280	20.563	5.054	2.277
2.581	11.298	20.594	5.070	2.277
2.586	11.316	20.630	5.078	2.285
2.592	11.347	20.673	5.095	2.293
2.597	11.359	20.716	5.087	2.293
2.603	11.377	20.758	5.103	2.302
2.608	11.401	20.801	5.119	2.310
2.614	11.426	20.843	5.128	2.302
2.620	11.444	20.886	5.144	2.318
2.625	11.462	20.929	5.144	2.318
2.631	11.481	20.953	5.160	2.318
2.636	11.505	21.008	5.168	2.326
2.642	11.517	21.044	5.185	2.334
2.647	11.548	21.093	5.185	2.334
2.653	11.566	21.130	5.193	2.334
2.658	11.596	21.172	5.201	2.351
2.664	11.608	21.215	5.209	2.351
2.670	11.627	21.264	5.234	2.351
2.675	11.657	21.294	5.242	2.359
2.681	11.669	21.324	5.259	2.359
2.686	11.688	21.379	5.259	2.367
2.692	11.706	21.410	5.275	2.367
2.697	11.724	21.452	5.283	2.367
2.703	11.736	21.489	5.291	2.375
2.708	11.761	21.531	5.308	2.384
2.714	11.773	21.568	5.308	2.384
2.719	11.791	21.617	5.332	2.384
2.725	11.809	21.647	5.332	2.392
2.731	11.834	21.696	5.340	2.392
2.736	11.852	21.726	5.349	2.408
2.742	11.864	21.763	5.365	2.416
2.747	11.889	21.805	5.373	2.416
2.753	11.907	21.848	5.390	2.416
2.758	11.925	21.878	5.381	2.425
2.764	11.943	21.921	5.398	2.425
2.769	11.956	21.958	5.414	2.433
2.775	11.974	21.988	5.414	2.433
2.781	11.986	22.031	5.422	2.441
2.786	12.016	22.073	5.439	2.433
2.792	12.016	22.110	5.447	2.441
2.797	12.047	22.158	5.455	2.441
2.803	12.071	22.189	5.472	2.465
2.808	12.071	22.225	5.480	2.457
2.814	12.083	22.262	5.480	2.474
2.819	12.102	22.299	5.488	2.465
2.825	12.126	22.341	5.504	2.474
2.830	12.138	22.365	5.521	2.474
2.836	12.150	22.408	5.529	2.482
2.842	12.169	22.445	5.529	2.482
2.847	12.187	22.475	5.537	2.474
2.853	12.205	22.518	5.553	2.490
2.858	12.217	22.542	5.562	2.498
2.864	12.236	22.579	5.562	2.490
2.869	12.260	22.621	5.578	2.498
2.875	12.272	22.658	5.578	2.498
2.880	12.284	22.682	5.594	2.515
2.886	12.309	22.731	5.603	2.515
2.892	12.327	22.761	5.619	2.515
2.897	12.327	22.804	5.627	2.523
2.903	12.357	22.834	5.627	2.523
2.908	12.363	22.865	5.644	2.523
2.914	12.394	22.895	5.652	2.531
2.919	12.400	22.938	5.660	2.531
2.925	12.424	22.974	5.668	2.531
2.930	12.430	22.999	5.684	2.539
2.936	12.449	23.041	5.668	2.539
2.941	12.461	23.072	5.693	2.547
2.947	12.479	23.102	5.709	2.556
2.953	12.497	23.145	5.709	2.556
2.958	12.503	23.181	5.717	2.564
2.964	12.528	23.212	5.734	2.572
2.969	12.540	23.242	5.734	2.572
2.975	12.552	23.273	5.750	2.572
2.980	12.570	23.309	5.758	2.572
2.986	12.595	23.340	5.766	2.580
2.991	12.607	23.376	5.766	2.588
2.997	12.631	23.400	5.791	2.588
3.003	12.631	23.449	5.783	2.597
3.008	12.650	23.474	5.791	2.597
3.014	12.668	23.504	5.799	2.605
3.019	12.680	23.528	5.807	2.605
3.025	12.698	23.571	5.824	2.605
3.030	12.717	23.607	5.816	2.597
3.036	12.729	23.644	5.832	2.613
3.041	12.741	23.674	5.840	2.613
3.047	12.759	23.699	5.857	2.637
3.052	12.784	23.729	5.857	2.621
3.058	12.790	23.766	5.865	2.629
3.064	12.814	23.808	5.873	2.629
3.069	12.826	23.827	5.881	2.637
3.075	12.838	23.863	5.889	2.637
3.080	12.863	23.888	5.897	2.637
3.086	12.875	23.924	5.914	2.637
3.091	12.881	23.961	5.922	2.646
3.097	12.905	23.991	5.922	2.654
3.102	12.924	24.034	5.922	2.654
3.108	12.936	24.058	5.930	2.670
3.114	12.960	24.095	5.938	2.662
3.119	12.966	24.125	5.955	2.670
3.125	12.978	24.162	5.963	2.670
3.130	12.991	24.186	5.988	2.670
3.136	13.009	24.216	5.971	2.678
3.141	13.033	24.247	5.988	2.687
3.147	13.045	24.283	6.004	2.678
3.152	13.070	24.314	5.996	2.695
3.158	13.082	24.338	6.012	2.695
3.163	13.094	24.375	6.020	2.703
3.169	13.106	24.411	6.029	2.703
3.175	13.118	24.436	6.045	2.695
3.180	13.137	24.472	6.045	2.695
3.186	13.155	24.509	6.053	2.711
3.191	13.167	24.527	6.053	2.703
3.197	13.179	24.557	6.069	2.711
3.202	13.191	24.588	6.078	2.719
3.208	13.210	24.630	6.078	2.719
3.213	13.216	24.655	6.094	2.719
3.219	13.246	24.685	6.110	2.711
3.225	13.252	24.716	6.094	2.728
3.230	13.271	24.746	6.110	2.744
3.236	13.283	24.783	6.119	2.728
3.241	13.295	24.807	6.119	2.744
3.247	13.313	24.831	6.135	2.744
3.252	13.325	24.868	6.151	2.752
3.258	13.331	24.892	6.160	2.752
3.263	13.350	24.923	6.168	2.760
3.269	13.368	24.953	6.168	2.760
3.274	13.386	24.983	6.176	2.760
3.280	13.398	25.008	6.184	2.769
3.286	13.411	25.038	6.192	2.769
3.291	13.417	25.075	6.209	2.777
3.297	13.441	25.099	6.192	2.769
3.302	13.453	25.130	6.209	2.785
3.308	13.459	25.166	6.209	2.777
3.313	13.471	25.184	6.225	2.777
3.319	13.490	25.227	6.233	2.777
3.324	13.508	25.251	6.241	2.785
3.330	13.514	25.276	6.241	2.793
3.336	13.526	25.312	6.274	2.801
3.341	13.545	25.337	6.258	2.801
3.347	13.557	25.361	6.274	2.809
3.352	13.569	25.397	6.274	2.809
3.358	13.593	25.422	6.282	2.818
3.363	13.593	25.446	6.291	2.809
3.369	13.612	25.477	6.307	2.809
3.374	13.618	25.501	6.307	2.818
3.380	13.630	25.537	6.315	2.826
3.385	13.648	25.556	6.315	2.834
3.391	13.654	25.592	6.323	2.818
3.397	13.672	25.611	6.332	2.826
3.402	13.678	25.635	6.340	2.834
3.408	13.697	25.671	6.348	2.826
3.413	13.703	25.702	6.348	2.842
3.419	13.709	25.732	6.356	2.826
3.424	13.721	25.751	6.364	2.842
3.430	13.733	25.775	6.381	2.850
3.435	13.745	25.799	6.373	2.850
3.441	13.764	25.824	6.389	2.850
3.447	13.770	25.860	6.397	2.850
3.452	13.788	25.885	6.405	2.859
3.458	13.806	25.915	6.405	2.867
3.463	13.812	25.927	6.405	2.859
3.469	13.825	25.958	6.430	2.859
3.474	13.831	25.982	6.430	2.867
3.480	13.843	26.006	6.446	2.875
3.485	13.855	26.031	6.446	2.867
3.491	13.861	26.061	6.446	2.883
3.496	13.873	26.079	6.454	2.883
3.502	13.873	26.110	6.454	2.883
3.508	13.892	26.128	6.463	2.883
3.513	13.904	26.158	6.463	2.891
3.519	13.910	26.183	6.471	2.891
3.524	13.910	26.207	6.487	2.900
3.530	13.928	26.232	6.495	2.891
3.535	13.940	26.244	6.504	2.900
3.541	13.959	26.280	6.495	2.891
3.546	13.959	26.299	6.504	2.916
3.552	13.965	26.329	6.512	2.900
3.558	13.977	26.347	6.504	2.916
3.563	13.989	26.372	6.528	2.924
3.569	13.995	26.396	6.520	2.916
3.574	14.007	26.414	6.528	2.924
3.580	14.007	26.439	6.536	2.916
3.585	14.019	26.457	6.536	2.916
3.591	14.026	26.487	6.553	2.932
3.596	14.038	26.512	6.545	2.941
3.602	14.044	26.524	6.553	2.941
3.607	14.044	26.548	6.577	2.932
3.613	14.056	26.572	6.577	2.932
3.619	14.068	26.585	6.577	2.949
3.624	14.074	26.615	6.585	2.932
3.630	14.086	26.627	6.577	2.941
3.635	14.092	26.652	6.585	2.949
3.641	14.099	26.670	6.602	2.941
3.646	14.105	26.694	6.602	2.941
3.652	14.111	26.713	6.610	2.941
3.657	14.129	26.737	6.618	2.949
3.663	14.141	26.749	6.618	2.957
3.669	14.135	26.767	6.626	2.965
3.674	14.147	26.786	6.635	2.957
3.680	14.159	26.804	6.643	2.965
3.685	14.153	26.828	6.635	2.965
3.691	14.178	26.846	6.635	2.965
3.696	14.172	26.859	6.651	2.965
3.702	14.178	26.883	6.651	2.965
3.707	14.184	26.901	6.651	2.981
3.713	14.190	26.920	6.651	2.965
3.718	14.196	26.932	6.659	2.973
3.724	14.196	26.950	6.659	2.981
3.730	14.202	26.974	6.667	2.981
3.735	14.208	26.980	6.676	2.990
3.741	14.208	27.005	6.676	2.990
3.746	14.220	27.011	6.692	2.990
3.752	14.226	27.035	6.684	3.006
3.757	14.233	27.053	6.692	2.990
3.763	14.233	27.060	6.692	2.981
3.768	14.245	27.090	6.700	2.990
3.774	14.245	27.096	6.708	2.990
3.780	14.257	27.114	6.717	2.998
3.785	14.263	27.133	6.725	2.998
3.791	14.257	27.145	6.717	3.006
3.796	14.269	27.163	6.717	2.990
3.802	14.275	27.181	6.725	2.998
3.807	14.287	27.187	6.725	3.006
3.813	14.281	27.206	6.733	2.998
3.818	14.293	27.218	6.741	3.006
3.824	14.293	27.236	6.741	2.998
3.829	14.299	27.242	6.749	3.006
3.835	14.299	27.260	6.741	3.006
