Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
0.000	0.048	1.751	-7.994	0.041
0.005	0.085	1.830	-7.978	0.033
0.009	0.127	1.927	-7.970	0.033
0.014	0.188	2.025	-7.962	0.033
0.018	0.243	2.128	-7.962	0.033
0.023	0.285	2.219	-7.953	0.025
0.027	0.334	2.317	-7.937	0.041
0.032	0.383	2.408	-7.937	0.041
0.036	0.438	2.506	-7.921	0.041
0.041	0.480	2.609	-7.921	0.033
0.045	0.535	2.694	-7.912	0.041
0.050	0.584	2.786	-7.896	0.041
0.055	0.626	2.883	-7.888	0.041
0.059	0.681	2.974	-7.880	0.033
0.064	0.724	3.053	-7.871	0.049
0.068	0.766	3.151	-7.863	0.033
0.073	0.815	3.248	-7.855	0.041
0.077	0.858	3.340	-7.863	0.041
0.082	0.913	3.425	-7.839	0.049
0.086	0.943	3.504	-7.822	0.033
0.091	0.998	3.589	-7.814	0.033
0.096	1.040	3.681	-7.806	0.033
0.100	1.089	3.766	-7.790	0.033
0.105	1.132	3.851	-7.781	0.025
0.109	1.174	3.930	-7.765	0.033
0.114	1.217	4.022	-7.757	0.041
0.118	1.260	4.101	-7.749	0.049
0.123	1.302	4.180	-7.724	0.033
0.127	1.345	4.259	-7.724	0.041
0.132	1.387	4.344	-7.716	0.033
0.136	1.436	4.423	-7.699	0.049
0.141	1.473	4.509	-7.683	0.041
0.146	1.521	4.588	-7.675	0.033
0.150	1.564	4.673	-7.659	0.033
0.155	1.601	4.740	-7.634	0.033
0.159	1.643	4.825	-7.626	0.049
0.164	1.680	4.904	-7.626	0.033
0.168	1.710	4.983	-7.601	0.041
0.173	1.759	5.063	-7.593	0.049
0.177	1.795	5.136	-7.585	0.041
0.182	1.838	5.215	-7.568	0.049
0.187	1.881	5.288	-7.552	0.033
0.191	1.923	5.361	-7.552	0.041
0.196	1.954	5.434	-7.519	0.041
0.200	1.984	5.519	-7.503	0.033
0.205	2.021	5.580	-7.495	0.033
0.209	2.069	5.653	-7.462	0.033
0.214	2.100	5.726	-7.462	0.033
0.218	2.136	5.799	-7.454	0.033
0.223	2.179	5.866	-7.446	0.033
0.227	2.209	5.945	-7.405	0.033
0.232	2.246	6.006	-7.405	0.033
0.237	2.288	6.073	-7.388	0.041
0.241	2.313	6.152	-7.372	0.033
0.246	2.362	6.207	-7.364	0.025
0.250	2.392	6.280	-7.347	0.041
0.255	2.416	6.347	-7.323	0.041
0.259	2.453	6.414	-7.306	0.033
0.264	2.489	6.475	-7.290	0.033
0.268	2.526	6.548	-7.274	0.033
0.273	2.544	6.609	-7.265	0.041
0.278	2.593	6.670	-7.241	0.041
0.282	2.623	6.737	-7.233	0.033
0.287	2.660	6.792	-7.208	0.041
0.291	2.690	6.865	-7.200	0.041
0.296	2.733	6.926	-7.175	0.033
0.300	2.751	6.993	-7.167	0.033
0.305	2.788	7.060	-7.142	0.033
0.309	2.818	7.120	-7.126	0.033
0.314	2.855	7.187	-7.102	0.033
0.318	2.885	7.248	-7.077	0.049
0.323	2.909	7.321	-7.077	0.041
0.328	2.958	7.376	-7.052	0.041
0.332	2.983	7.443	-7.028	0.041
0.337	3.019	7.516	-7.020	0.025
0.341	3.056	7.565	-7.003	0.033
0.346	3.080	7.632	-6.987	0.033
0.350	3.116	7.699	-6.962	0.025
0.355	3.153	7.772	-6.954	0.041
0.359	3.190	7.827	-6.930	0.049
0.364	3.214	7.888	-6.905	0.041
0.369	3.244	7.955	-6.897	0.033
0.373	3.275	8.022	-6.880	0.033
0.378	3.311	8.076	-6.856	0.033
0.382	3.336	8.143	-6.831	0.025
0.387	3.372	8.210	-6.823	0.033
0.391	3.415	8.265	-6.807	0.033
0.396	3.433	8.326	-6.774	0.033
0.400	3.470	8.393	-6.766	0.041
0.405	3.506	8.460	-6.741	0.016
0.409	3.530	8.521	-6.741	0.033
0.414	3.567	8.582	-6.708	0.033
0.419	3.604	8.649	-6.700	0.049
0.423	3.628	8.710	-6.659	0.041
0.428	3.664	8.770	-6.643	0.025
0.432	3.701	8.831	-6.635	0.033
0.437	3.737	8.898	-6.610	0.041
0.441	3.762	8.959	-6.594	0.041
0.446	3.786	9.026	-6.569	0.049
0.450	3.817	9.087	-6.561	0.033
0.455	3.853	9.148	-6.528	0.033
0.460	3.884	9.221	-6.520	0.033
0.464	3.920	9.288	-6.487	0.033
0.469	3.951	9.337	-6.454	0.033
0.473	3.975	9.397	-6.446	0.033
0.478	4.011	9.464	-6.422	0.033
0.482	4.048	9.525	-6.413	0.033
0.487	4.072	9.592	-6.397	0.041
0.491	4.109	9.647	-6.373	0.025
0.496	4.139	9.708	-6.356	0.033
0.500	4.170	9.775	-6.340	0.033
0.505	4.200	9.842	-6.315	0.033
0.510	4.243	9.915	-6.299	0.041
0.514	4.267	9.964	-6.274	0.033
0.519	4.298	10.031	-6.241	0.033
0.523	4.334	10.098	-6.233	0.041
0.528	4.371	10.165	-6.225	0.033
0.532	4.401	10.232	-6.184	0.033
0.537	4.438	10.286	-6.168	0.041
0.541	4.468	10.366	-6.160	0.041
0.546	4.499	10.432	-6.127	0.041
0.551	4.523	10.493	-6.119	0.033
0.555	4.566	10.560	-6.086	0.025
0.560	4.590	10.615	-6.069	0.033
0.564	4.620	10.682	-6.037	0.033
0.569	4.657	10.749	-6.029	0.025
0.573	4.687	10.810	-6.012	0.033
0.578	4.724	10.871	-5.988	0.041
0.582	4.748	10.938	-5.971	0.049
0.587	4.785	11.011	-5.955	0.041
0.591	4.821	11.060	-5.922	0.041
0.596	4.846	11.133	-5.897	0.033
0.601	4.888	11.200	-5.873	0.041
0.605	4.906	11.267	-5.857	0.041
0.610	4.949	11.340	-5.840	0.041
0.614	4.980	11.401	-5.824	0.041
0.619	5.016	11.461	-5.799	0.033
0.623	5.040	11.522	-5.783	0.041
0.628	5.071	11.595	-5.750	0.025
0.632	5.107	11.668	-5.725	0.033
0.637	5.150	11.723	-5.709	0.033
0.642	5.174	11.790	-5.701	0.041
0.646	5.205	11.863	-5.693	0.049
0.651	5.235	11.912	-5.660	0.041
0.655	5.272	11.985	-5.635	0.033
0.660	5.308	12.046	-5.619	0.049
0.664	5.333	12.107	-5.594	0.033
0.669	5.363	12.174	-5.553	0.033
0.673	5.400	12.235	-5.545	0.033
0.678	5.430	12.302	-5.529	0.041
0.682	5.460	12.362	-5.504	0.033
0.687	5.485	12.429	-5.472	0.041
0.692	5.509	12.472	-5.472	0.049
0.696	5.540	12.551	-5.455	0.041
0.701	5.576	12.606	-5.422	0.033
0.705	5.613	12.655	-5.390	0.041
0.710	5.637	12.716	-5.381	0.033
0.714	5.661	12.776	-5.357	0.041
0.719	5.698	12.837	-5.340	0.025
0.723	5.716	12.898	-5.316	0.025
0.728	5.747	12.947	-5.291	0.041
0.733	5.777	13.014	-5.283	0.041
0.737	5.795	13.050	-5.242	0.041
0.742	5.820	13.111	-5.226	0.041
0.746	5.844	13.166	-5.209	0.033
0.751	5.874	13.227	-5.193	0.033
0.755	5.911	13.282	-5.177	0.033
0.760	5.935	13.337	-5.160	0.033
0.764	5.966	13.385	-5.119	0.041
0.769	5.990	13.452	-5.103	0.025
0.773	6.021	13.513	-5.078	0.041
0.778	6.045	13.574	-5.070	0.025
0.783	6.075	13.629	-5.046	0.041
0.787	6.112	13.696	-5.037	0.049
0.792	6.148	13.757	-5.005	0.016
0.796	6.167	13.805	-4.980	0.033
0.801	6.191	13.866	-4.964	0.033
0.805	6.228	13.933	-4.939	0.033
0.810	6.252	13.976	-4.931	0.025
0.814	6.276	14.043	-4.906	0.033
0.819	6.307	14.104	-4.865	0.033
0.824	6.337	14.159	-4.849	0.033
0.828	6.362	14.207	-4.833	0.033
0.833	6.392	14.262	-4.816	0.041
0.837	6.416	14.317	-4.792	0.033
0.842	6.441	14.372	-4.775	0.041
0.846	6.465	14.420	-4.743	0.041
0.851	6.495	14.481	-4.726	0.041
0.855	6.520	14.536	-4.693	0.033
0.860	6.544	14.591	-4.693	0.033
0.864	6.569	14.640	-4.669	0.033
0.869	6.599	14.700	-4.652	0.041
0.874	6.623	14.749	-4.628	0.033
0.878	6.654	14.804	-4.611	0.033
0.883	6.672	14.853	-4.587	0.041
0.887	6.702	14.907	-4.571	0.033
0.892	6.733	14.962	-4.538	0.033
0.896	6.757	15.023	-4.521	0.033
0.901	6.782	15.078	-4.513	0.041
0.905	6.812	15.133	-4.489	0.033
0.910	6.836	15.187	-4.464	0.033
0.915	6.873	15.261	-4.456	0.025
0.919	6.897	15.309	-4.431	0.041
0.924	6.922	15.364	-4.399	0.033
0.928	6.952	15.425	-4.382	0.025
0.933	6.983	15.492	-4.382	0.033
0.937	7.013	15.547	-4.349	0.033
0.942	7.031	15.608	-4.325	0.041
0.946	7.074	15.662	-4.292	0.049
0.951	7.104	15.729	-4.292	0.033
0.955	7.123	15.784	-4.276	0.033
0.960	7.147	15.845	-4.243	0.033
0.965	7.177	15.894	-4.235	0.033
0.969	7.208	15.955	-4.210	0.033
0.974	7.238	16.022	-4.186	0.033
0.978	7.269	16.070	-4.177	0.033
0.983	7.287	16.131	-4.153	0.041
0.987	7.324	16.198	-4.136	0.033
0.992	7.354	16.253	-4.120	0.033
0.996	7.372	16.314	-4.095	0.033
1.001	7.409	16.375	-4.071	0.025
1.006	7.433	16.429	-4.046	0.033
1.010	7.457	16.496	-4.038	0.033
1.015	7.482	16.551	-4.005	0.041
1.019	7.524	16.612	-3.989	0.033
1.024	7.549	16.667	-3.981	0.041
1.028	7.585	16.722	-3.948	0.033
1.033	7.604	16.789	-3.940	0.041
1.037	7.634	16.843	-3.915	0.033
1.042	7.664	16.904	-3.899	0.033
1.046	7.689	16.959	-3.874	0.033
1.051	7.719	17.020	-3.850	0.041
1.056	7.750	17.087	-3.842	0.041
1.060	7.780	17.154	-3.817	0.041
1.065	7.823	17.215	-3.809	0.025
1.069	7.841	17.276	-3.776	0.041
1.074	7.878	17.343	-3.760	0.025
1.078	7.908	17.410	-3.751	0.041
1.083	7.932	17.471	-3.719	0.033
1.087	7.975	17.544	-3.710	0.033
1.092	7.999	17.611	-3.694	0.033
1.097	8.042	17.671	-3.678	0.025
1.101	8.072	17.738	-3.645	0.033
1.106	8.097	17.805	-3.637	0.033
1.110	8.133	17.872	-3.612	0.033
1.115	8.158	17.939	-3.596	0.049
1.119	8.188	17.994	-3.579	0.025
1.124	8.212	18.049	-3.571	0.025
1.128	8.243	18.116	-3.555	0.033
1.133	8.267	18.183	-3.530	0.033
1.137	8.304	18.244	-3.514	0.033
1.142	8.328	18.292	-3.489	0.041
1.147	8.371	18.372	-3.473	0.041
1.151	8.395	18.439	-3.457	0.033
1.156	8.419	18.499	-3.432	0.033
1.160	8.462	18.566	-3.424	0.041
1.165	8.499	18.640	-3.399	0.033
1.169	8.535	18.713	-3.399	0.025
1.174	8.566	18.780	-3.375	0.033
1.178	8.596	18.847	-3.350	0.033
1.183	8.632	18.926	-3.334	0.041
1.188	8.663	18.999	-3.317	0.033
1.192	8.699	19.078	-3.301	0.041
1.197	8.736	19.145	-3.285	0.033
1.201	8.766	19.224	-3.268	0.041
1.206	8.809	19.279	-3.252	0.041
1.210	8.839	19.352	-3.235	0.033
1.215	8.870	19.431	-3.211	0.041
1.219	8.900	19.498	-3.194	0.033
1.224	8.937	19.559	-3.170	0.025
1.228	8.967	19.632	-3.162	0.033
1.233	9.004	19.693	-3.145	0.041
1.238	9.028	19.760	-3.129	0.033
1.242	9.059	19.827	-3.104	0.049
1.247	9.089	19.894	-3.088	0.041
1.251	9.120	19.942	-3.080	0.033
1.256	9.162	20.015	-3.063	0.041
1.260	9.193	20.082	-3.039	0.033
1.265	9.217	20.149	-3.031	0.041
1.269	9.247	20.210	-3.022	0.033
1.274	9.284	20.289	-2.998	0.033
1.279	9.314	20.362	-2.973	0.049
1.283	9.351	20.429	-2.965	0.033
1.288	9.387	20.503	-2.941	0.041
1.292	9.418	20.576	-2.932	0.033
1.297	9.448	20.630	-2.908	0.041
1.301	9.491	20.716	-2.891	0.049
1.306	9.515	20.783	-2.883	0.041
1.310	9.546	20.856	-2.867	0.025
1.315	9.582	20.929	-2.850	0.041
1.319	9.613	20.996	-2.834	0.033
1.324	9.655	21.063	-2.818	0.041
1.329	9.686	21.130	-2.809	0.033
1.333	9.704	21.191	-2.793	0.033
1.338	9.753	21.264	-2.769	0.033
1.342	9.783	21.337	-2.769	0.033
1.347	9.808	21.398	-2.736	0.033
1.351	9.844	21.464	-2.728	0.041
1.356	9.881	21.538	-2.711	0.041
1.360	9.911	21.605	-2.687	0.049
1.365	9.948	21.678	-2.687	0.041
1.370	9.978	21.745	-2.678	0.041
1.374	10.008	21.812	-2.654	0.033
1.379	10.039	21.872	-2.629	0.033
1.383	10.082	21.945	-2.613	0.049
1.388	10.106	22.019	-2.588	0.033
1.392	10.136	22.092	-2.605	0.025
1.397	10.167	22.152	-2.580	0.041
1.401	10.197	22.232	-2.564	0.025
1.406	10.240	22.292	-2.547	0.033
1.410	10.264	22.366	-2.523	0.033
1.415	10.307	22.420	-2.515	0.041
1.420	10.331	22.493	-2.490	0.041
1.424	10.362	22.560	-2.490	0.033
1.429	10.392	22.627	-2.482	0.041
1.433	10.429	22.700	-2.457	0.033
1.438	10.453	22.767	-2.449	0.033
1.442	10.489	22.828	-2.425	0.049
1.447	10.514	22.895	-2.416	0.033
1.451	10.550	22.968	-2.408	0.049
1.456	10.575	23.029	-2.375	0.025
1.461	10.617	23.108	-2.375	0.041
1.465	10.648	23.169	-2.359	0.033
1.470	10.684	23.248	-2.334	0.033
1.474	10.715	23.321	-2.334	0.033
1.479	10.757	23.394	-2.310	0.041
1.483	10.788	23.468	-2.293	0.033
1.488	10.824	23.528	-2.277	0.033
1.492	10.849	23.601	-2.277	0.025
1.497	10.885	23.668	-2.261	0.033
1.501	10.916	23.735	-2.244	0.033
1.506	10.952	23.808	-2.228	0.033
1.511	10.976	23.869	-2.228	0.049
1.515	11.013	23.949	-2.212	0.033
1.520	11.031	24.009	-2.195	0.041
1.524	11.068	24.064	-2.187	0.033
1.529	11.098	24.131	-2.171	0.033
1.533	11.129	24.186	-2.146	0.033
1.538	11.165	24.265	-2.130	0.033
1.542	11.196	24.326	-2.121	0.025
1.547	11.232	24.405	-2.113	0.033
1.552	11.250	24.466	-2.089	0.041
1.556	11.293	24.539	-2.080	0.033
1.561	11.317	24.600	-2.064	0.033
1.565	11.354	24.673	-2.048	0.041
1.570	11.384	24.740	-2.040	0.025
1.574	11.415	24.819	-2.023	0.033
1.579	11.451	24.886	-2.023	0.033
1.583	11.476	24.953	-1.999	0.033
1.588	11.518	25.026	-1.982	0.041
1.592	11.549	25.093	-1.974	0.041
1.597	11.585	25.166	-1.966	0.033
1.602	11.616	25.233	-1.941	0.049
1.606	11.646	25.306	-1.925	0.041
1.611	11.677	25.361	-1.925	0.033
1.615	11.701	25.428	-1.908	0.033
1.620	11.731	25.495	-1.892	0.025
1.624	11.768	25.562	-1.884	0.025
1.629	11.798	25.629	-1.868	0.049
1.633	11.829	25.690	-1.843	0.033
1.638	11.859	25.757	-1.835	0.033
1.643	11.884	25.824	-1.843	0.033
1.647	11.914	25.891	-1.818	0.049
1.652	11.945	25.964	-1.802	0.033
1.656	11.981	26.025	-1.786	0.033
1.661	12.011	26.098	-1.794	0.033
1.665	12.042	26.152	-1.753	0.025
1.670	12.066	26.219	-1.753	0.033
1.674	12.097	26.292	-1.745	0.049
1.679	12.127	26.347	-1.720	0.025
1.683	12.158	26.414	-1.728	0.033
1.688	12.182	26.481	-1.704	0.033
1.693	12.212	26.542	-1.696	0.041
1.697	12.243	26.603	-1.671	0.033
1.702	12.273	26.664	-1.671	0.033
1.706	12.304	26.731	-1.663	0.033
1.711	12.334	26.786	-1.638	0.041
1.715	12.359	26.859	-1.630	0.041
1.720	12.389	26.920	-1.622	0.033
1.724	12.419	26.980	-1.622	0.025
1.729	12.450	27.041	-1.589	0.033
1.734	12.480	27.096	-1.573	0.033
1.738	12.499	27.163	-1.581	0.033
1.743	12.535	27.224	-1.556	0.041
1.747	12.566	27.291	-1.556	0.033
1.752	12.584	27.346	-1.532	0.033
1.756	12.614	27.407	-1.532	0.033
1.761	12.639	27.461	-1.532	0.033
1.765	12.657	27.516	-1.499	0.033
1.770	12.687	27.571	-1.491	0.025
1.774	12.718	27.626	-1.483	0.033
1.779	12.742	27.675	-1.458	0.041
1.784	12.760	27.729	-1.450	0.033
1.788	12.773	27.784	-1.450	0.049
1.793	12.803	27.827	-1.433	0.033
1.797	12.827	27.888	-1.425	0.033
1.802	12.852	27.936	-1.417	0.033
1.806	12.876	27.991	-1.392	0.033
1.811	12.906	28.046	-1.392	0.041
1.815	12.931	28.107	-1.368	0.033
1.820	12.955	28.156	-1.368	0.041
1.825	12.980	28.216	-1.360	0.025
1.829	13.004	28.277	-1.335	0.041
1.834	13.028	28.332	-1.335	0.025
1.838	13.065	28.399	-1.327	0.033
1.843	13.077	28.448	-1.319	0.033
1.847	13.107	28.509	-1.294	0.041
1.852	13.132	28.563	-1.294	0.033
1.856	13.162	28.612	-1.278	0.033
1.861	13.180	28.667	-1.270	0.041
1.865	13.205	28.722	-1.261	0.033
1.870	13.235	28.770	-1.245	0.041
1.875	13.260	28.825	-1.245	0.033
1.879	13.272	28.874	-1.220	0.041
1.884	13.302	28.923	-1.220	0.033
1.888	13.320	28.977	-1.204	0.041
1.893	13.339	29.032	-1.196	0.025
1.897	13.375	29.081	-1.179	0.041
1.902	13.394	29.130	-1.163	0.041
1.906	13.412	29.178	-1.171	0.041
1.911	13.436	29.233	-1.147	0.033
1.916	13.461	29.288	-1.147	0.025
1.920	13.497	29.343	-1.122	0.033
1.925	13.509	29.391	-1.122	0.033
1.929	13.546	29.452	-1.114	0.041
1.934	13.564	29.501	-1.106	0.033
1.938	13.582	29.556	-1.098	0.033
1.943	13.613	29.623	-1.089	0.033
1.947	13.637	29.665	-1.081	0.033
1.952	13.661	29.714	-1.065	0.041
1.956	13.680	29.769	-1.057	0.033
1.961	13.704	29.818	-1.040	0.041
1.966	13.728	29.872	-1.024	0.025
1.970	13.747	29.921	-1.016	0.033
1.975	13.777	29.976	-1.007	0.041
1.979	13.795	30.025	-1.007	0.041
1.984	13.814	30.086	-1.007	0.041
1.988	13.844	30.134	-0.991	0.033
1.993	13.868	30.177	-0.975	0.041
1.997	13.899	30.238	-0.983	0.041
2.002	13.923	30.293	-0.958	0.033
2.007	13.948	30.353	-0.958	0.033
2.011	13.972	30.414	-0.942	0.025
2.016	14.002	30.463	-0.934	0.041
2.020	14.033	30.536	-0.926	0.041
2.025	14.051	30.591	-0.909	0.033
2.029	14.075	30.652	-0.901	0.033
2.034	14.112	30.713	-0.893	0.041
2.038	14.136	30.780	-0.885	0.033
2.043	14.167	30.840	-0.876	0.033
2.047	14.197	30.901	-0.860	0.033
2.052	14.228	30.962	-0.860	0.033
2.057	14.252	31.029	-0.860	0.033
2.061	14.282	31.090	-0.844	0.033
2.066	14.313	31.139	-0.827	0.033
2.070	14.337	31.212	-0.811	0.033
2.075	14.374	31.285	-0.811	0.033
2.079	14.404	31.352	-0.803	0.033
2.084	14.435	31.419	-0.811	0.033
2.088	14.459	31.480	-0.786	0.025
2.093	14.502	31.547	-0.778	0.041
2.098	14.520	31.626	-0.770	0.041
2.102	14.562	31.699	-0.762	0.033
2.107	14.593	31.766	-0.754	0.041
2.111	14.629	31.851	-0.754	0.033
2.116	14.660	31.918	-0.729	0.033
2.120	14.690	31.997	-0.729	0.033
2.125	14.721	32.076	-0.729	0.025
2.129	14.763	32.149	-0.704	0.033
2.134	14.794	32.222	-0.713	0.033
2.138	14.830	32.296	-0.696	0.033
2.143	14.861	32.369	-0.688	0.049
2.148	14.891	32.442	-0.688	0.033
2.152	14.940	32.515	-0.680	0.033
2.157	14.958	32.570	-0.672	0.033
2.161	15.001	32.655	-0.663	0.033
2.166	15.025	32.722	-0.639	0.041
2.170	15.050	32.789	-0.631	0.041
2.175	15.080	32.856	-0.631	0.033
2.179	15.110	32.923	-0.623	0.041
2.184	15.141	32.984	-0.614	0.033
2.189	15.171	33.038	-0.623	0.041
2.193	15.196	33.105	-0.606	0.025
2.198	15.226	33.160	-0.598	0.041
2.202	15.257	33.227	-0.582	0.025
2.207	15.281	33.288	-0.590	0.033
2.211	15.305	33.343	-0.582	0.049
2.216	15.342	33.410	-0.565	0.033
2.220	15.360	33.477	-0.557	0.041
2.225	15.390	33.538	-0.565	0.041
2.229	15.415	33.598	-0.549	0.033
2.234	15.445	33.653	-0.532	0.033
2.239	15.476	33.714	-0.524	0.041
2.243	15.500	33.781	-0.516	0.041
2.248	15.531	33.842	-0.516	0.033
2.252	15.561	33.909	-0.508	0.033
2.257	15.591	33.976	-0.500	0.041
2.261	15.622	34.031	-0.500	0.041
2.266	15.652	34.092	-0.475	0.033
2.270	15.683	34.159	-0.483	0.041
2.275	15.701	34.219	-0.475	0.033
2.280	15.725	34.274	-0.467	0.033
2.284	15.750	34.329	-0.467	0.033
2.289	15.780	34.396	-0.451	0.033
2.293	15.798	34.445	-0.451	0.041
2.298	15.829	34.506	-0.442	0.025
2.302	15.847	34.560	-0.434	0.041
2.307	15.890	34.627	-0.434	0.033
2.311	15.902	34.658	-0.418	0.033
2.316	15.932	34.725	-0.426	0.033
2.320	15.957	34.767	-0.401	0.041
2.325	15.969	34.822	-0.393	0.049
2.330	15.993	34.871	-0.393	0.033
2.334	16.018	34.920	-0.385	0.025
2.339	16.042	34.968	-0.377	0.033
2.343	16.054	35.029	-0.369	0.025
2.348	16.085	35.072	-0.369	0.033
2.352	16.103	35.121	-0.360	0.033
2.357	16.127	35.163	-0.360	0.041
2.361	16.145	35.200	-0.344	0.033
2.366	16.158	35.242	-0.344	0.041
2.371	16.176	35.285	-0.344	0.025
2.375	16.188	35.328	-0.336	0.033
2.380	16.212	35.370	-0.319	0.033
2.384	16.237	35.413	-0.319	0.033
2.389	16.249	35.455	-0.311	0.025
2.393	16.267	35.492	-0.311	0.033
2.398	16.285	35.541	-0.303	0.033
2.402	16.310	35.583	-0.295	0.041
2.407	16.334	35.632	-0.287	0.033
2.411	16.352	35.687	-0.295	0.033
2.416	16.377	35.723	-0.278	0.033
2.421	16.395	35.778	-0.278	0.025
2.425	16.419	35.827	-0.270	0.041
2.430	16.438	35.875	-0.262	0.033
2.434	16.462	35.930	-0.246	0.041
2.439	16.486	35.979	-0.262	0.033
2.443	16.505	36.028	-0.238	0.033
2.448	16.529	36.082	-0.238	0.041
2.452	16.553	36.119	-0.238	0.041
2.457	16.572	36.174	-0.213	0.033
2.462	16.578	36.223	-0.229	0.041
2.466	16.608	36.265	-0.221	0.049
2.471	16.626	36.296	-0.213	0.041
2.475	16.651	36.344	-0.205	0.016
2.480	16.675	36.387	-0.197	0.025
2.484	16.687	36.448	-0.197	0.033
2.489	16.706	36.496	-0.188	0.025
2.493	16.736	36.545	-0.180	0.033
2.498	16.760	36.600	-0.180	0.025
2.502	16.785	36.649	-0.180	0.033
2.507	16.803	36.697	-0.180	0.041
2.512	16.821	36.752	-0.172	0.033
2.516	16.846	36.801	-0.172	0.033
2.521	16.870	36.844	-0.156	0.033
2.525	16.888	36.910	-0.156	0.033
2.530	16.913	36.965	-0.156	0.033
2.534	16.949	37.020	-0.147	0.025
2.539	16.967	37.069	-0.139	0.033
2.543	16.998	37.130	-0.123	0.041
2.548	17.016	37.178	-0.131	0.033
2.553	17.040	37.239	-0.131	0.033
2.557	17.065	37.294	-0.123	0.033
2.562	17.089	37.349	-0.115	0.041
2.566	17.126	37.416	-0.123	0.041
2.571	17.144	37.465	-0.131	0.033
2.575	17.168	37.525	-0.098	0.033
2.580	17.205	37.592	-0.098	0.025
2.584	17.229	37.653	-0.098	0.033
2.589	17.260	37.720	-0.090	0.033
2.593	17.290	37.775	-0.082	0.033
2.598	17.302	37.848	-0.074	0.033
2.603	17.345	37.915	-0.074	0.025
2.607	17.387	37.988	-0.082	0.033
2.612	17.406	38.061	-0.066	0.033
2.616	17.436	38.128	-0.066	0.049
2.621	17.473	38.195	-0.082	0.033
2.625	17.509	38.274	-0.057	0.033
2.630	17.540	38.347	-0.066	0.033
2.634	17.564	38.414	-0.049	0.033
2.639	17.594	38.493	-0.049	0.041
2.644	17.637	38.566	-0.049	0.033
2.648	17.668	38.640	-0.041	0.041
2.653	17.686	38.713	-0.041	0.033
2.657	17.722	38.780	-0.041	0.033
2.662	17.747	38.847	-0.041	0.033
2.666	17.777	38.920	-0.025	0.033
2.671	17.814	38.980	-0.025	0.033
2.675	17.838	39.060	-0.025	0.025
2.680	17.868	39.121	-0.016	0.041
2.684	17.911	39.194	-0.000	0.033
2.689	17.941	39.273	-0.016	0.041
2.694	17.966	39.346	-0.016	0.041
2.698	17.996	39.413	-0.008	0.033
2.703	18.039	39.498	-0.008	0.041
2.707	18.057	39.565	-0.008	0.041
2.712	18.088	39.650	-0.000	0.025
2.716	18.130	39.723	-0.000	0.033
2.721	18.161	39.796	0.008	0.033
2.725	18.197	39.869	-0.008	0.041
2.730	18.215	39.942	0.008	0.025
2.735	18.252	40.016	0.008	0.041
2.739	18.289	40.089	0.008	0.025
2.744	18.319	40.168	0.016	0.033
2.748	18.343	40.247	0.016	0.033
2.753	18.380	40.320	0.025	0.041
2.757	18.410	40.399	0.016	0.041
2.762	18.441	40.466	0.016	0.041
2.766	18.477	40.545	0.016	0.041
2.771	18.502	40.630	0.025	0.033
2.775	18.544	40.703	0.025	0.033
2.780	18.581	40.783	0.041	0.041
2.785	18.611	40.856	0.033	0.033
2.789	18.642	40.947	0.025	0.033
2.794	18.678	41.020	0.041	0.033
2.798	18.709	41.093	0.041	0.033
2.803	18.739	41.172	0.049	0.033
2.807	18.782	41.245	0.033	0.033
2.812	18.812	41.331	0.033	0.033
2.816	18.843	41.416	0.033	0.041
2.821	18.873	41.477	0.049	0.033
2.826	18.910	41.556	0.049	0.033
2.830	18.934	41.623	0.049	0.041
2.835	18.970	41.684	0.041	0.033
2.839	19.001	41.757	0.057	0.033
2.844	19.031	41.824	0.049	0.041
2.848	19.056	41.891	0.049	0.049
2.853	19.092	41.964	0.066	0.041
2.857	19.117	42.043	0.057	0.033
2.862	19.135	42.098	0.049	0.041
2.866	19.183	42.159	0.066	0.033
2.871	19.208	42.232	0.057	0.025
2.876	19.244	42.311	0.057	0.041
2.880	19.275	42.372	0.066	0.033
2.885	19.299	42.433	0.057	0.033
2.889	19.342	42.512	0.074	0.033
2.894	19.360	42.573	0.066	0.033
2.898	19.391	42.633	0.057	0.041
2.903	19.421	42.700	0.066	0.049
2.907	19.445	42.755	0.066	0.033
2.912	19.476	42.822	0.066	0.033
2.917	19.500	42.889	0.074	0.025
2.921	19.531	42.956	0.082	0.025
2.926	19.549	43.005	0.074	0.025
2.930	19.585	43.072	0.066	0.033
2.935	19.616	43.139	0.074	0.033
2.939	19.634	43.200	0.057	0.049
2.944	19.664	43.254	0.082	0.033
2.948	19.689	43.309	0.074	0.041
2.953	19.707	43.370	0.082	0.033
2.957	19.738	43.431	0.082	0.033
2.962	19.762	43.480	0.082	0.041
2.967	19.792	43.547	0.082	0.049
2.971	19.817	43.595	0.082	0.025
2.976	19.835	43.644	0.090	0.033
2.980	19.847	43.693	0.090	0.041
2.985	19.878	43.754	0.074	0.033
2.989	19.908	43.802	0.082	0.041
2.994	19.926	43.857	0.082	0.033
2.998	19.957	43.906	0.082	0.041
3.003	19.975	43.949	0.082	0.025
3.008	20.005	44.009	0.082	0.041
3.012	20.018	44.052	0.082	0.033
3.017	20.054	44.113	0.090	0.033
3.021	20.066	44.162	0.090	0.033
3.026	20.097	44.204	0.098	0.041
3.030	20.127	44.271	0.098	0.033
3.035	20.139	44.314	0.090	0.033
