Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
626.188	0.003	-0.005	0.025	0.033
626.251	0.003	-0.005	0.057	0.049
626.313	-0.003	0.001	0.049	0.033
626.376	0.003	0.007	0.041	0.025
626.438	0.003	-0.005	0.033	0.033
626.501	-0.015	0.007	0.057	0.033
626.563	0.003	0.007	0.049	0.041
626.626	0.003	-0.005	0.033	0.041
626.688	0.003	-0.005	0.041	0.041
626.751	-0.009	-0.005	0.066	0.041
626.814	-0.003	-0.011	0.049	0.041
626.876	-0.003	-0.005	0.057	0.033
626.939	-0.003	0.007	0.049	0.041
627.001	0.003	-0.011	0.041	0.041
627.064	0.003	0.001	0.041	0.033
627.126	-0.009	0.001	0.033	0.033
627.189	0.003	0.001	0.049	0.041
627.251	-0.003	0.001	0.033	0.049
627.314	0.003	0.001	0.057	0.041
627.376	0.003	-0.005	0.049	0.033
627.439	0.003	-0.005	0.057	0.041
627.502	0.003	0.001	0.041	0.033
627.564	0.003	-0.005	0.066	0.033
627.627	0.003	0.001	0.057	0.041
627.689	0.003	-0.005	0.049	0.041
627.752	-0.003	-0.005	0.049	0.033
627.814	0.003	0.001	0.057	0.041
627.877	-0.003	0.001	0.041	0.025
627.939	-0.003	-0.005	0.041	0.033
628.002	-0.003	-0.005	0.041	0.033
628.065	0.003	-0.011	0.041	0.033
628.127	0.003	-0.011	0.049	0.033
628.190	0.003	0.007	0.049	0.041
628.252	-0.003	-0.005	0.049	0.033
628.315	-0.003	0.001	0.057	0.033
628.377	0.003	0.001	0.041	0.025
628.440	-0.003	0.001	0.049	0.033
628.502	0.003	-0.005	0.041	0.041
628.565	0.003	0.001	0.033	0.041
628.627	-0.003	-0.005	0.057	0.041
628.690	0.003	0.001	0.033	0.049
628.753	0.003	0.007	0.049	0.033
628.815	-0.003	-0.005	0.049	0.033
628.878	-0.003	-0.011	0.049	0.041
628.940	0.003	-0.005	0.041	0.033
629.003	-0.003	-0.005	0.049	0.033
629.065	0.003	-0.005	0.041	0.033
629.128	0.003	0.001	0.057	0.033
629.190	0.003	-0.011	0.049	0.033
629.253	-0.003	-0.005	0.057	0.033
629.316	0.003	0.001	0.041	0.041
629.378	0.009	0.001	0.057	0.033
629.441	0.003	0.001	0.033	0.033
629.503	-0.003	0.001	0.041	0.041
629.566	0.009	0.001	0.041	0.041
629.628	0.003	0.001	0.049	0.033
629.691	0.003	0.001	0.049	0.033
629.753	0.003	0.007	0.057	0.025
629.816	-0.003	0.001	0.033	0.041
629.878	-0.003	-0.005	0.057	0.033
629.941	-0.003	-0.005	0.057	0.041
630.004	-0.003	0.007	0.041	0.033
630.066	0.003	0.001	0.041	0.016
630.129	-0.003	-0.005	0.049	0.025
630.191	0.003	-0.005	0.057	0.033
630.254	0.003	0.001	0.041	0.049
630.316	0.003	-0.005	0.049	0.041
630.379	-0.003	0.001	0.057	0.041
630.441	-0.003	-0.005	0.066	0.033
630.504	-0.003	-0.005	0.025	0.041
630.567	-0.003	-0.005	0.066	0.041
630.629	0.003	0.001	0.041	0.033
630.692	0.003	-0.005	0.041	0.041
630.754	0.003	0.001	0.041	0.033
630.817	0.003	-0.005	0.049	0.033
630.879	0.003	0.001	0.041	0.041
630.942	0.009	0.001	0.049	0.025
631.004	0.009	-0.005	0.033	0.033
631.067	-0.009	0.001	0.041	0.025
631.129	-0.003	0.001	0.057	0.041
631.192	-0.003	-0.011	0.049	0.016
631.255	-0.003	-0.011	0.041	0.033
631.317	-0.003	-0.005	0.057	0.033
631.380	0.003	-0.005	0.041	0.041
631.442	-0.003	-0.005	0.057	0.033
631.505	0.003	0.007	0.049	0.041
631.567	-0.003	-0.005	0.041	0.033
631.630	0.003	0.001	0.049	0.025
631.692	-0.003	0.007	0.041	0.033
631.755	0.003	-0.005	0.049	0.041
631.818	-0.003	0.001	0.049	0.041
631.880	0.003	0.001	0.041	0.049
631.943	0.009	-0.005	0.033	0.033
632.005	0.009	0.001	0.041	0.041
632.068	0.003	-0.005	0.057	0.033
632.130	0.003	0.001	0.057	0.041
632.193	0.003	-0.005	0.041	0.033
632.255	-0.003	0.001	0.066	0.033
632.318	0.003	-0.005	0.025	0.041
632.380	-0.003	0.001	0.041	0.033
632.443	-0.003	0.001	0.049	0.041
632.506	0.003	0.001	0.049	0.033
632.568	0.003	0.007	0.057	0.025
632.631	-0.003	-0.005	0.049	0.033
632.693	-0.003	-0.005	0.066	0.033
632.756	-0.003	-0.005	0.049	0.041
632.818	-0.003	0.001	0.049	0.033
632.881	-0.003	0.001	0.049	0.033
632.943	-0.003	0.001	0.049	0.041
633.006	-0.009	-0.005	0.066	0.041
633.069	-0.003	-0.005	0.041	0.033
633.131	-0.003	0.001	0.041	0.033
633.194	0.003	-0.005	0.049	0.041
633.256	-0.003	-0.005	0.033	0.033
633.319	0.003	0.001	0.049	0.033
633.381	0.009	0.007	0.049	0.033
633.444	0.003	0.001	0.049	0.033
633.506	0.003	-0.005	0.049	0.033
633.569	0.003	-0.005	0.066	0.033
633.631	-0.003	-0.005	0.057	0.041
633.694	-0.003	0.001	0.057	0.041
633.757	0.003	0.001	0.041	0.033
633.819	0.003	-0.005	0.041	0.033
633.882	-0.003	0.001	0.049	0.033
633.944	0.003	0.001	0.041	0.041
634.007	-0.003	0.001	0.033	0.033
634.069	-0.003	-0.005	0.049	0.033
634.132	-0.003	0.001	0.049	0.025
634.194	-0.003	0.001	0.033	0.041
634.257	0.003	0.001	0.041	0.041
634.320	0.003	0.001	0.049	0.033
634.382	-0.003	0.001	0.049	0.041
634.445	0.003	0.001	0.041	0.041
634.507	-0.003	-0.005	0.049	0.041
634.570	-0.003	-0.005	0.049	0.041
634.632	-0.003	0.001	0.033	0.041
634.695	-0.009	-0.005	0.049	0.033
634.757	0.009	0.001	0.057	0.041
634.820	0.003	0.001	0.033	0.025
634.882	-0.003	0.001	0.049	0.033
634.945	0.003	-0.005	0.049	0.025
635.008	0.003	0.001	0.057	0.033
635.070	-0.009	0.001	0.049	0.033
635.133	0.003	0.007	0.041	0.033
635.195	-0.003	0.001	0.057	0.049
635.258	0.003	-0.005	0.033	0.041
635.320	0.003	0.001	0.049	0.033
635.383	0.003	0.007	0.049	0.049
635.445	0.003	-0.011	0.049	0.033
635.508	-0.009	0.001	0.049	0.025
635.571	0.003	-0.005	0.049	0.033
635.633	0.003	-0.005	0.049	0.033
635.696	-0.003	-0.005	0.066	0.041
635.758	-0.009	0.007	0.041	0.041
635.821	0.009	-0.005	0.049	0.049
635.883	-0.003	-0.005	0.057	0.041
635.946	-0.003	0.013	0.049	0.033
636.008	0.003	0.001	0.057	0.033
636.071	-0.003	0.001	0.049	0.033
636.133	-0.003	-0.005	0.049	0.041
636.196	0.003	0.001	0.057	0.041
636.259	0.003	0.007	0.041	0.025
636.321	-0.003	-0.005	0.041	0.025
636.384	-0.003	-0.005	0.041	0.033
636.446	0.003	-0.011	0.041	0.033
636.509	-0.003	0.001	0.049	0.033
636.571	-0.003	0.001	0.041	0.033
636.634	-0.003	0.007	0.049	0.041
636.696	0.003	-0.005	0.041	0.033
636.759	-0.003	0.001	0.041	0.033
636.822	0.003	-0.005	0.049	0.033
636.884	0.003	0.001	0.049	0.033
636.947	0.003	0.001	0.033	0.041
637.009	0.009	-0.005	0.041	0.041
637.072	0.003	-0.011	0.057	0.041
637.134	-0.003	-0.011	0.041	0.041
637.197	-0.003	0.007	0.057	0.033
637.259	0.003	-0.005	0.049	0.033
637.322	0.003	-0.005	0.057	0.033
637.384	-0.003	0.001	0.049	0.041
637.447	-0.003	-0.005	0.041	0.041
637.510	-0.003	0.001	0.057	0.033
637.572	-0.003	0.001	0.033	0.041
637.635	0.003	0.001	0.025	0.025
637.697	0.003	-0.011	0.033	0.025
637.760	0.003	-0.005	0.033	0.049
637.822	-0.009	-0.005	0.049	0.025
637.885	0.003	-0.005	0.025	0.041
637.947	0.003	0.001	0.041	0.041
638.010	-0.009	0.001	0.049	0.041
638.073	0.003	0.001	0.049	0.033
638.135	0.003	-0.005	0.033	0.041
638.198	0.003	0.001	0.049	0.033
638.260	0.003	-0.011	0.049	0.049
638.323	0.009	-0.005	0.033	0.041
638.385	0.003	0.001	0.041	0.041
638.448	0.003	-0.005	0.049	0.025
638.510	0.003	-0.005	0.057	0.033
638.573	0.003	0.001	0.049	0.033
638.635	0.003	-0.005	0.057	0.041
638.698	0.003	-0.005	0.049	0.033
638.761	0.003	-0.005	0.049	0.041
638.823	-0.003	-0.005	0.057	0.049
638.886	-0.003	-0.005	0.041	0.033
638.948	0.003	-0.005	0.041	0.033
639.011	-0.003	-0.005	0.033	0.041
639.073	0.003	0.001	0.057	0.033
639.136	0.003	0.001	0.066	0.041
639.198	-0.003	-0.005	0.057	0.033
639.261	0.003	0.001	0.041	0.033
639.324	0.009	-0.005	0.041	0.033
639.386	-0.003	-0.005	0.066	0.041
639.449	0.003	0.001	0.041	0.041
639.511	-0.003	-0.005	0.066	0.033
639.574	0.009	0.001	0.041	0.049
639.636	0.003	-0.005	0.049	0.033
639.699	-0.003	0.007	0.049	0.041
639.761	-0.003	-0.005	0.057	0.041
639.824	0.009	-0.005	0.049	0.025
639.886	-0.009	-0.005	0.041	0.041
639.949	0.003	-0.005	0.041	0.041
640.012	-0.003	0.001	0.033	0.033
640.074	-0.003	0.007	0.041	0.033
640.137	-0.009	-0.005	0.049	0.049
640.199	-0.003	-0.005	0.041	0.041
640.262	0.003	0.007	0.049	0.025
640.324	-0.003	0.001	0.033	0.033
640.387	-0.003	0.001	0.041	0.033
640.449	-0.003	-0.005	0.041	0.041
640.512	-0.003	0.001	0.049	0.033
640.575	0.003	0.001	0.033	0.041
640.637	0.003	0.001	0.049	0.041
640.700	-0.003	-0.005	0.066	0.041
640.762	-0.003	0.001	0.041	0.033
640.825	0.003	0.001	0.049	0.033
640.887	0.003	0.001	0.049	0.033
640.950	-0.003	-0.005	0.041	0.041
641.012	0.003	0.007	0.057	0.041
641.075	-0.003	-0.005	0.041	0.041
641.137	-0.015	0.001	0.049	0.033
641.200	-0.003	-0.005	0.049	0.033
641.263	-0.003	0.001	0.057	0.033
641.325	-0.003	-0.005	0.041	0.033
641.388	-0.009	0.001	0.041	0.041
641.450	-0.003	0.001	0.041	0.049
641.513	-0.003	-0.005	0.057	0.033
641.575	-0.003	0.007	0.049	0.041
641.638	0.003	-0.005	0.049	0.033
641.700	0.003	-0.005	0.041	0.033
641.763	-0.003	-0.005	0.057	0.041
641.826	-0.003	0.001	0.057	0.041
641.888	0.003	0.001	0.041	0.041
641.951	-0.003	0.001	0.041	0.041
642.013	-0.003	-0.005	0.049	0.033
642.076	0.003	0.001	0.049	0.033
642.138	0.003	0.001	0.049	0.041
642.201	0.003	-0.005	0.049	0.025
642.263	0.003	0.001	0.057	0.033
642.326	0.003	0.001	0.033	0.033
642.388	0.003	0.001	0.057	0.033
642.451	-0.003	0.001	0.049	0.041
642.514	0.003	0.001	0.049	0.041
642.576	-0.003	0.001	0.033	0.025
642.639	0.003	-0.005	0.066	0.041
642.701	-0.003	-0.005	0.041	0.033
642.764	-0.009	0.001	0.049	0.041
642.826	0.003	-0.005	0.041	0.033
642.889	0.003	-0.005	0.049	0.041
642.951	-0.009	0.007	0.049	0.025
643.014	-0.003	0.001	0.049	0.041
643.077	0.003	0.001	0.049	0.033
643.139	0.003	-0.005	0.049	0.033
643.202	0.003	-0.005	0.041	0.033
643.264	0.003	0.001	0.033	0.033
643.327	0.003	-0.005	0.033	0.041
643.389	-0.003	-0.005	0.049	0.033
643.452	0.003	0.001	0.057	0.041
643.514	-0.003	0.001	0.041	0.033
643.577	-0.009	0.001	0.033	0.041
643.639	0.003	0.001	0.057	0.033
643.702	0.003	0.001	0.057	0.049
643.765	0.003	0.007	0.041	0.049
643.827	-0.003	0.001	0.049	0.041
643.890	-0.003	0.001	0.066	0.033
643.952	0.003	0.001	0.041	0.033
644.015	0.003	0.007	0.049	0.033
644.077	-0.003	0.001	0.057	0.049
644.140	-0.003	-0.005	0.057	0.041
644.202	0.009	0.001	0.049	0.033
644.265	0.009	-0.005	0.041	0.041
644.328	0.003	0.001	0.041	0.033
644.390	0.009	0.007	0.049	0.041
644.453	-0.003	-0.005	0.041	0.041
644.515	0.003	0.001	0.041	0.033
644.578	0.003	0.001	0.057	0.041
644.640	-0.003	0.001	0.041	0.041
644.703	-0.003	0.001	0.041	0.025
644.765	-0.009	-0.011	0.057	0.033
644.828	0.003	-0.005	0.041	0.049
644.890	-0.003	-0.005	0.049	0.033
644.953	-0.003	0.001	0.041	0.041
645.016	-0.003	-0.005	0.049	0.033
645.078	-0.003	-0.005	0.041	0.041
645.141	-0.009	0.007	0.041	0.041
645.203	0.003	0.001	0.041	0.041
645.266	0.003	0.001	0.057	0.033
645.328	0.003	0.001	0.049	0.033
645.391	0.003	0.001	0.049	0.033
645.453	0.003	-0.005	0.041	0.033
645.516	-0.009	-0.005	0.057	0.033
645.579	0.003	-0.005	0.049	0.033
645.641	0.003	-0.005	0.049	0.041
645.704	-0.003	-0.005	0.041	0.025
645.766	-0.003	-0.005	0.041	0.041
645.829	-0.003	-0.005	0.041	0.033
645.891	0.003	-0.005	0.041	0.041
645.954	0.003	-0.005	0.049	0.049
646.016	-0.003	-0.005	0.057	0.041
646.079	-0.003	0.001	0.033	0.041
646.141	-0.003	-0.005	0.049	0.033
646.204	-0.009	-0.005	0.041	0.033
646.267	0.003	-0.005	0.066	0.033
646.329	-0.003	-0.005	0.041	0.041
646.392	0.003	-0.005	0.057	0.033
646.454	-0.009	0.001	0.049	0.041
646.517	-0.009	-0.005	0.041	0.033
646.579	-0.003	-0.005	0.049	0.041
646.642	-0.003	0.007	0.049	0.033
646.704	-0.003	-0.005	0.049	0.033
646.767	-0.003	0.001	0.049	0.033
646.830	-0.003	0.001	0.057	0.025
646.892	0.009	0.001	0.041	0.041
646.955	0.003	-0.005	0.033	0.033
647.017	0.003	-0.005	0.041	0.033
647.080	0.009	-0.005	0.049	0.025
647.142	0.003	-0.005	0.049	0.033
647.205	-0.003	-0.005	0.049	0.033
647.267	0.009	0.001	0.041	0.025
647.330	-0.003	0.001	0.049	0.025
647.392	-0.003	-0.005	0.041	0.033
647.455	0.003	-0.005	0.025	0.041
647.518	-0.009	0.001	0.049	0.033
647.580	0.003	0.007	0.041	0.033
647.643	0.003	-0.005	0.049	0.033
647.705	0.003	-0.005	0.057	0.033
647.768	-0.003	0.007	0.066	0.041
647.830	0.003	-0.005	0.049	0.033
647.893	-0.009	-0.005	0.041	0.033
647.955	0.003	-0.005	0.057	0.033
648.018	0.003	-0.005	0.049	0.033
648.081	-0.003	0.001	0.057	0.041
648.143	-0.003	-0.005	0.049	0.041
648.206	-0.003	0.001	0.049	0.049
648.268	-0.003	0.001	0.057	0.033
648.331	-0.003	-0.005	0.074	0.033
648.393	-0.003	0.001	0.041	0.041
648.456	-0.003	0.007	0.041	0.049
648.518	0.009	0.007	0.057	0.033
648.581	-0.003	-0.005	0.049	0.041
648.643	-0.003	-0.005	0.057	0.033
648.706	-0.003	-0.011	0.041	0.033
648.769	-0.003	0.001	0.033	0.033
648.831	0.003	-0.005	0.041	0.033
648.894	0.003	0.001	0.041	0.033
648.956	-0.003	0.001	0.049	0.033
649.019	-0.003	-0.011	0.057	0.041
649.081	0.003	-0.011	0.049	0.033
649.144	-0.003	-0.011	0.049	0.041
649.206	-0.003	0.001	0.041	0.033
649.269	0.003	-0.005	0.049	0.033
649.332	0.003	0.001	0.057	0.033
649.394	0.003	0.001	0.049	0.025
649.457	-0.003	0.007	0.066	0.033
649.519	0.003	-0.005	0.049	0.033
649.582	0.009	0.001	0.041	0.033
649.644	0.003	-0.005	0.033	0.033
649.707	-0.009	-0.011	0.049	0.033
649.769	-0.009	0.007	0.049	0.025
649.832	-0.003	0.001	0.049	0.025
649.894	0.009	-0.005	0.033	0.033
649.957	0.003	-0.005	0.057	0.025
650.020	0.003	-0.005	0.041	0.041
650.082	-0.003	-0.005	0.057	0.033
650.145	-0.003	0.001	0.041	0.033
650.207	-0.003	0.001	0.057	0.033
650.270	-0.003	0.001	0.049	0.033
650.332	0.003	0.001	0.049	0.041
650.395	0.003	-0.005	0.041	0.025
650.457	-0.003	-0.005	0.033	0.049
650.520	-0.003	0.001	0.033	0.033
650.583	-0.003	0.001	0.049	0.041
650.645	-0.003	-0.005	0.041	0.033
650.708	0.003	0.001	0.033	0.033
650.770	0.003	0.001	0.033	0.025
650.833	0.009	0.001	0.041	0.033
650.895	0.003	0.007	0.057	0.033
650.958	0.003	-0.005	0.041	0.025
651.020	-0.003	-0.005	0.041	0.033
651.083	-0.003	0.001	0.041	0.041
651.145	0.009	0.001	0.049	0.049
651.208	0.003	-0.005	0.049	0.041
651.271	-0.003	-0.005	0.041	0.033
651.333	-0.003	-0.005	0.041	0.041
651.396	-0.003	-0.005	0.041	0.033
651.458	-0.003	-0.005	0.033	0.033
651.521	0.003	0.007	0.066	0.033
651.583	0.003	0.013	0.049	0.033
651.646	0.003	-0.005	0.049	0.033
651.708	0.003	0.001	0.041	0.033
651.771	0.003	0.001	0.033	0.049
651.834	0.003	-0.005	0.041	0.033
651.896	-0.003	0.001	0.041	0.033
651.959	0.003	-0.005	0.049	0.025
652.021	-0.009	-0.005	0.033	0.033
652.084	-0.003	0.001	0.041	0.041
652.146	0.003	-0.005	0.025	0.049
652.209	-0.003	-0.005	0.049	0.041
652.271	-0.003	0.001	0.041	0.033
652.334	-0.003	0.001	0.049	0.033
652.396	0.009	-0.005	0.041	0.041
652.459	-0.003	0.007	0.049	0.041
652.522	0.003	-0.005	0.033	0.033
652.584	-0.003	0.001	0.041	0.033
652.647	-0.009	0.007	0.049	0.041
652.709	-0.009	0.007	0.057	0.033
652.772	0.003	0.001	0.049	0.033
652.834	0.009	0.001	0.049	0.033
652.897	-0.003	-0.005	0.049	0.033
652.959	0.003	0.001	0.041	0.033
653.022	0.003	-0.005	0.049	0.033
653.085	0.009	0.001	0.049	0.025
653.147	-0.003	-0.005	0.049	0.025
653.210	-0.009	0.001	0.057	0.033
653.272	0.003	-0.005	0.057	0.049
653.335	0.009	0.001	0.049	0.033
653.397	-0.003	-0.005	0.049	0.033
653.460	-0.003	0.001	0.049	0.025
653.522	0.003	0.001	0.041	0.041
653.585	0.003	-0.005	0.041	0.016
653.647	0.003	0.007	0.033	0.033
653.710	-0.003	0.001	0.049	0.033
653.773	0.003	0.001	0.049	0.033
653.835	0.003	0.001	0.041	0.033
653.898	0.003	-0.005	0.049	0.033
653.960	-0.003	-0.005	0.033	0.033
654.023	-0.003	-0.005	0.033	0.033
654.085	-0.003	0.001	0.025	0.033
654.148	0.003	0.001	0.057	0.033
654.210	-0.003	-0.011	0.057	0.033
654.273	-0.009	-0.005	0.041	0.033
654.336	-0.003	0.001	0.049	0.033
654.398	-0.003	0.001	0.033	0.025
654.461	0.009	0.001	0.049	0.033
654.523	0.003	-0.005	0.041	0.033
654.586	0.003	-0.005	0.033	0.041
654.648	-0.003	0.001	0.049	0.033
654.711	-0.003	-0.005	0.057	0.041
654.773	0.003	-0.005	0.049	0.041
654.836	0.003	0.001	0.057	0.041
654.898	-0.003	0.001	0.057	0.041
654.961	-0.003	0.001	0.033	0.041
655.024	-0.003	0.001	0.041	0.033
655.086	-0.003	0.001	0.041	0.033
655.149	-0.003	0.001	0.049	0.049
655.211	-0.003	-0.005	0.041	0.033
655.274	0.003	0.001	0.041	0.025
655.336	-0.003	-0.005	0.041	0.033
655.399	0.003	0.001	0.041	0.041
655.461	0.003	0.001	0.049	0.041
655.524	0.009	0.001	0.041	0.033
655.587	0.003	-0.005	0.041	0.033
655.649	-0.003	-0.005	0.049	0.025
655.712	-0.009	0.001	0.049	0.033
655.774	0.003	-0.005	0.049	0.033
655.837	0.003	-0.005	0.049	0.033
655.899	-0.003	-0.005	0.033	0.041
655.962	0.003	-0.011	0.049	0.033
656.024	0.009	-0.005	0.049	0.033
656.087	-0.009	0.001	0.025	0.033
656.149	0.009	0.001	0.033	0.041
656.212	0.003	-0.005	0.049	0.041
656.275	-0.009	-0.011	0.041	0.041
656.337	0.003	0.001	0.057	0.033
656.400	-0.003	-0.005	0.057	0.033
656.462	0.003	0.007	0.049	0.033
656.525	0.003	0.007	0.049	0.033
656.587	-0.003	0.001	0.049	0.025
656.650	0.003	0.007	0.057	0.041
656.712	-0.003	-0.005	0.033	0.033
656.775	-0.003	0.001	0.057	0.025
656.838	-0.009	0.001	0.049	0.033
656.900	0.009	0.001	0.049	0.025
656.963	0.003	0.013	0.041	0.041
657.025	0.003	0.001	0.049	0.041
657.088	0.003	0.001	0.049	0.033
657.150	0.003	0.001	0.033	0.041
657.213	-0.003	0.001	0.049	0.033
657.275	-0.003	0.001	0.049	0.041
657.338	-0.003	-0.011	0.057	0.033
657.400	-0.003	-0.005	0.049	0.049
657.463	0.003	-0.005	0.049	0.033
657.526	0.003	0.001	0.041	0.041
657.588	0.003	-0.005	0.041	0.033
657.651	0.003	-0.005	0.049	0.025
657.713	0.003	-0.005	0.049	0.049
657.776	-0.003	0.007	0.049	0.041
657.838	-0.003	0.007	0.057	0.041
657.901	0.009	0.007	0.057	0.025
657.963	0.003	0.007	0.041	0.041
658.026	-0.003	0.001	0.041	0.033
658.089	0.003	-0.005	0.041	0.033
658.151	0.003	0.007	0.049	0.041
658.214	-0.003	0.001	0.033	0.033
658.276	0.003	-0.005	0.049	0.033
658.339	0.009	0.001	0.049	0.033
658.401	0.003	0.001	0.049	0.033
658.464	-0.003	-0.005	0.057	0.033
658.526	-0.003	0.007	0.041	0.033
658.589	0.003	0.001	0.041	0.033
658.651	0.003	0.001	0.049	0.041
658.714	-0.003	-0.011	0.033	0.033
658.777	0.003	0.001	0.049	0.033
658.839	-0.009	0.001	0.057	0.041
658.902	-0.003	-0.005	0.033	0.041
658.964	-0.003	0.001	0.049	0.041
659.027	-0.003	0.007	0.049	0.041
659.089	0.003	0.001	0.041	0.033
659.152	-0.003	0.001	0.025	0.041
659.214	0.003	0.001	0.041	0.033
659.277	-0.009	-0.005	0.057	0.041
659.340	-0.015	-0.011	0.041	0.033
659.402	-0.003	0.001	0.049	0.033
659.465	-0.009	-0.005	0.041	0.041
659.527	0.003	0.001	0.049	0.041
659.590	0.009	-0.005	0.057	0.033
659.652	0.003	-0.005	0.033	0.041
659.715	-0.003	0.001	0.049	0.033
659.777	-0.009	0.001	0.049	0.033
659.840	-0.003	0.001	0.049	0.025
659.902	0.003	0.001	0.057	0.041
659.965	-0.003	0.001	0.057	0.033
660.028	0.003	0.001	0.041	0.041
660.090	-0.003	-0.005	0.049	0.041
660.153	-0.003	0.001	0.041	0.041
660.215	0.003	0.001	0.033	0.033
660.278	0.003	0.007	0.057	0.041
660.340	-0.003	0.007	0.049	0.041
660.403	0.003	0.001	0.057	0.033
660.465	-0.003	-0.005	0.041	0.033
660.528	0.003	0.001	0.057	0.033
660.591	-0.003	0.001	0.057	0.033
660.653	-0.003	0.001	0.049	0.033
660.716	0.003	-0.005	0.057	0.041
660.778	-0.003	0.001	0.041	0.041
660.841	0.003	0.001	0.049	0.041
660.903	0.003	0.007	0.041	0.041
660.966	-0.003	-0.011	0.041	0.033
661.028	0.003	0.001	0.033	0.033
661.091	0.003	0.001	0.033	0.025
661.153	0.009	-0.005	0.041	0.033
661.216	-0.003	-0.005	0.041	0.033
661.279	0.003	0.001	0.057	0.033
661.341	0.003	-0.005	0.033	0.041
661.404	0.003	0.001	0.057	0.041
661.466	0.003	0.001	0.049	0.025
661.529	-0.003	0.001	0.033	0.033
661.591	0.003	-0.005	0.041	0.025
661.654	-0.003	0.007	0.033	0.033
661.716	0.003	0.001	0.041	0.033
661.779	-0.003	-0.005	0.033	0.033
661.842	0.003	0.001	0.049	0.033
661.904	-0.003	0.007	0.049	0.033
661.967	0.003	-0.011	0.049	0.025
662.029	-0.003	-0.005	0.049	0.025
662.092	0.003	0.001	0.057	0.041
662.154	-0.003	0.001	0.057	0.033
662.217	0.003	-0.005	0.057	0.041
662.279	-0.009	0.001	0.041	0.033
662.342	0.003	-0.005	0.041	0.033
662.404	0.003	0.001	0.033	0.033
662.467	-0.003	0.001	0.057	0.049
662.530	0.003	-0.005	0.033	0.025
662.592	0.003	-0.005	0.057	0.041
662.655	-0.003	-0.005	0.049	0.033
662.717	-0.003	0.001	0.041	0.041
662.780	-0.003	-0.005	0.057	0.033
662.842	-0.003	0.001	0.041	0.033
662.905	-0.003	0.001	0.049	0.033
662.967	-0.003	0.001	0.033	0.033
663.030	0.003	0.001	0.033	0.025
663.093	-0.009	-0.005	0.041	0.041
663.155	-0.003	0.001	0.049	0.033
663.218	-0.003	-0.005	0.066	0.033
663.280	0.003	-0.005	0.049	0.041
663.343	0.003	-0.005	0.049	0.049
663.405	-0.003	0.001	0.041	0.041
663.468	-0.003	0.007	0.025	0.041
663.530	-0.009	-0.005	0.049	0.041
663.593	0.009	-0.005	0.057	0.025
663.655	0.009	-0.005	0.049	0.041
663.718	0.003	-0.005	0.057	0.041
663.781	0.003	-0.005	0.025	0.041
663.843	0.003	-0.005	0.041	0.033
663.906	-0.003	-0.005	0.057	0.041
663.968	-0.003	0.007	0.041	0.041
664.031	-0.003	0.001	0.033	0.033
664.093	-0.003	-0.005	0.033	0.049
664.156	0.003	-0.005	0.025	0.041
664.218	0.003	-0.005	0.033	0.033
664.281	-0.003	0.001	0.041	0.041
664.344	0.009	-0.005	0.057	0.025
664.406	0.003	0.001	0.041	0.041
664.469	0.003	0.001	0.041	0.033
664.531	-0.003	0.001	0.049	0.033
664.594	-0.003	0.001	0.057	0.033
664.656	-0.003	-0.005	0.057	0.041
664.719	0.003	0.001	0.049	0.033
664.781	-0.003	-0.005	0.041	0.041
664.844	-0.003	0.001	0.033	0.041
664.906	-0.009	-0.005	0.066	0.041
664.969	-0.003	0.001	0.057	0.033
665.032	-0.003	-0.005	0.057	0.033
665.094	0.003	0.001	0.033	0.041
665.157	-0.003	-0.005	0.049	0.033
665.219	-0.003	0.001	0.041	0.033
665.282	0.003	0.007	0.049	0.033
665.344	-0.003	0.007	0.049	0.041
665.407	0.003	0.001	0.066	0.033
665.469	0.003	0.001	0.057	0.049
665.532	-0.003	-0.011	0.049	0.033
665.595	-0.003	0.001	0.049	0.033
665.657	0.003	-0.005	0.033	0.041
665.720	-0.003	0.007	0.041	0.033
665.782	0.009	-0.005	0.057	0.041
665.845	0.003	-0.005	0.057	0.025
665.907	-0.003	0.007	0.049	0.033
665.970	0.009	-0.005	0.049	0.033
666.032	0.003	0.001	0.025	0.041
666.095	-0.003	0.001	0.041	0.033
666.157	-0.009	0.001	0.049	0.025
666.220	0.003	0.001	0.033	0.041
666.283	0.003	-0.011	0.066	0.033
666.345	-0.003	0.007	0.041	0.033
666.408	0.003	-0.005	0.041	0.041
666.470	-0.003	-0.005	0.041	0.033
666.533	-0.003	0.001	0.057	0.025
666.595	-0.009	0.001	0.049	0.033
666.658	0.003	-0.005	0.057	0.033
666.720	0.003	-0.005	0.049	0.049
666.783	-0.009	-0.005	0.049	0.033
666.846	0.009	-0.005	0.041	0.033
666.908	0.003	0.007	0.041	0.049
666.971	-0.003	-0.005	0.057	0.033
667.033	-0.003	-0.005	0.041	0.033
667.096	0.003	0.001	0.057	0.033
667.158	0.009	-0.005	0.049	0.041
667.221	-0.003	-0.005	0.049	0.033
667.283	-0.003	0.001	0.049	0.041
667.346	-0.003	0.007	0.049	0.041
667.408	0.003	-0.005	0.049	0.033
667.471	0.003	0.001	0.041	0.033
667.534	-0.003	0.001	0.049	0.041
667.596	0.003	-0.005	0.049	0.033
667.659	0.003	-0.011	0.033	0.033
667.721	-0.003	-0.005	0.049	0.033
667.784	-0.003	0.001	0.049	0.033
