Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A
0.000	0.000	3.592	-19.075	0.066	0.352	-0.319
0.003	0.012	3.592	-19.075	0.049	0.360	-0.319
0.006	0.037	3.580	-19.081	0.057	0.360	-0.336
0.008	0.043	3.574	-19.081	0.041	0.352	-0.328
0.011	0.067	3.574	-19.081	0.049	0.360	-0.319
0.014	0.085	3.562	-19.087	0.057	0.352	-0.336
0.017	0.091	3.549	-19.087	0.049	0.360	-0.319
0.020	0.104	3.537	-19.093	0.057	0.360	-0.344
0.022	0.128	3.543	-19.093	0.049	0.360	-0.328
0.025	0.146	3.525	-19.087	0.066	0.360	-0.336
0.028	0.152	3.519	-19.093	0.066	0.352	-0.336
0.031	0.158	3.513	-19.087	0.066	0.352	-0.328
0.034	0.189	3.513	-19.099	0.066	0.360	-0.336
0.036	0.195	3.489	-19.105	0.066	0.352	-0.336
0.039	0.219	3.476	-19.099	0.057	0.352	-0.328
0.042	0.231	3.470	-19.105	0.057	0.352	-0.336
0.045	0.244	3.464	-19.105	0.066	0.360	-0.328
0.048	0.250	3.446	-19.099	0.074	0.352	-0.344
0.050	0.274	3.440	-19.105	0.049	0.352	-0.344
0.053	0.286	3.440	-19.105	0.074	0.352	-0.336
0.056	0.304	3.428	-19.111	0.066	0.360	-0.336
0.059	0.323	3.409	-19.111	0.082	0.360	-0.336
0.062	0.329	3.397	-19.105	0.057	0.352	-0.328
0.064	0.347	3.391	-19.111	0.082	0.352	-0.336
0.067	0.365	3.391	-19.111	0.057	0.352	-0.336
0.070	0.384	3.379	-19.117	0.074	0.352	-0.344
0.073	0.396	3.367	-19.129	0.074	0.344	-0.352
0.076	0.408	3.355	-19.111	0.066	0.352	-0.352
0.078	0.414	3.349	-19.117	0.074	0.344	-0.352
0.081	0.438	3.336	-19.129	0.066	0.344	-0.344
0.084	0.451	3.324	-19.123	0.082	0.352	-0.344
0.087	0.469	3.324	-19.129	0.090	0.352	-0.344
0.090	0.475	3.312	-19.123	0.082	0.344	-0.344
0.092	0.499	3.300	-19.129	0.082	0.352	-0.344
0.095	0.505	3.294	-19.129	0.106	0.336	-0.360
0.098	0.518	3.288	-19.129	0.082	0.344	-0.336
0.101	0.542	3.276	-19.129	0.082	0.344	-0.352
0.104	0.554	3.269	-19.136	0.082	0.352	-0.360
0.106	0.566	3.257	-19.129	0.098	0.352	-0.352
0.109	0.584	3.251	-19.136	0.098	0.344	-0.352
0.112	0.597	3.239	-19.142	0.098	0.352	-0.344
0.115	0.609	3.233	-19.142	0.090	0.360	-0.352
0.118	0.627	3.227	-19.136	0.082	0.352	-0.344
0.120	0.645	3.209	-19.142	0.074	0.352	-0.352
0.123	0.658	3.202	-19.154	0.082	0.344	-0.352
0.126	0.670	3.196	-19.154	0.098	0.352	-0.352
0.129	0.682	3.190	-19.148	0.082	0.352	-0.344
0.132	0.700	3.190	-19.148	0.082	0.336	-0.344
0.134	0.712	3.178	-19.154	0.098	0.352	-0.352
0.137	0.737	3.160	-19.154	0.090	0.352	-0.360
0.140	0.743	3.160	-19.160	0.098	0.344	-0.352
0.143	0.761	3.148	-19.160	0.098	0.352	-0.369
0.146	0.773	3.135	-19.166	0.082	0.344	-0.360
0.148	0.804	3.135	-19.160	0.098	0.336	-0.352
0.151	0.798	3.111	-19.166	0.074	0.352	-0.360
0.154	0.816	3.117	-19.172	0.098	0.344	-0.369
0.157	0.840	3.099	-19.172	0.098	0.344	-0.360
0.160	0.858	3.099	-19.166	0.115	0.352	-0.369
0.162	0.871	3.093	-19.178	0.098	0.352	-0.360
0.165	0.877	3.087	-19.178	0.098	0.344	-0.352
0.168	0.895	3.075	-19.178	0.106	0.352	-0.369
0.171	0.913	3.075	-19.184	0.090	0.344	-0.369
0.174	0.925	3.062	-19.184	0.098	0.344	-0.360
0.176	0.950	3.050	-19.184	0.106	0.344	-0.369
0.179	0.956	3.038	-19.196	0.106	0.344	-0.360
0.182	0.968	3.026	-19.196	0.098	0.344	-0.369
0.185	0.986	3.020	-19.196	0.115	0.352	-0.377
0.188	0.992	3.008	-19.196	0.098	0.344	-0.360
0.190	1.011	3.002	-19.209	0.115	0.344	-0.360
0.193	1.023	3.002	-19.202	0.115	0.352	-0.369
0.196	1.041	2.977	-19.221	0.106	0.352	-0.360
0.199	1.059	2.977	-19.209	0.106	0.344	-0.369
0.202	1.072	2.965	-19.202	0.106	0.336	-0.369
0.204	1.084	2.959	-19.209	0.131	0.344	-0.360
0.207	1.102	2.947	-19.215	0.098	0.344	-0.369
0.210	1.114	2.941	-19.215	0.115	0.328	-0.369
0.213	1.139	2.928	-19.215	0.106	0.344	-0.377
0.216	1.163	2.935	-19.221	0.106	0.344	-0.369
0.218	1.163	2.916	-19.221	0.115	0.344	-0.377
0.221	1.175	2.910	-19.227	0.115	0.352	-0.377
0.224	1.193	2.892	-19.227	0.115	0.344	-0.369
0.227	1.205	2.892	-19.227	0.123	0.344	-0.377
0.230	1.224	2.886	-19.227	0.098	0.344	-0.377
0.232	1.230	2.868	-19.233	0.115	0.344	-0.385
0.235	1.260	2.868	-19.239	0.123	0.352	-0.369
0.238	1.266	2.855	-19.245	0.131	0.336	-0.369
0.241	1.285	2.843	-19.239	0.123	0.336	-0.385
0.244	1.297	2.849	-19.239	0.131	0.344	-0.377
0.246	1.309	2.825	-19.245	0.123	0.344	-0.385
0.249	1.321	2.819	-19.245	0.139	0.336	-0.385
0.252	1.339	2.807	-19.233	0.131	0.336	-0.385
0.255	1.358	2.807	-19.245	0.123	0.336	-0.377
0.258	1.370	2.795	-19.239	0.115	0.336	-0.377
0.260	1.388	2.788	-19.251	0.115	0.328	-0.377
0.263	1.400	2.776	-19.257	0.115	0.336	-0.385
0.266	1.406	2.758	-19.257	0.115	0.336	-0.385
0.269	1.425	2.764	-19.251	0.131	0.336	-0.377
0.272	1.455	2.746	-19.251	0.139	0.328	-0.377
0.274	1.461	2.740	-19.257	0.131	0.336	-0.377
0.277	1.479	2.728	-19.251	0.123	0.352	-0.377
0.280	1.492	2.721	-19.257	0.139	0.344	-0.393
0.283	1.498	2.709	-19.251	0.131	0.336	-0.385
0.286	1.522	2.703	-19.269	0.139	0.336	-0.393
0.288	1.534	2.691	-19.269	0.139	0.336	-0.385
0.291	1.546	2.685	-19.263	0.131	0.336	-0.393
0.294	1.565	2.679	-19.263	0.139	0.328	-0.385
0.297	1.577	2.661	-19.263	0.156	0.336	-0.385
0.300	1.607	2.654	-19.269	0.123	0.336	-0.393
0.302	1.601	2.654	-19.263	0.131	0.336	-0.385
0.305	1.626	2.636	-19.269	0.139	0.328	-0.385
0.308	1.644	2.630	-19.263	0.156	0.328	-0.393
0.311	1.656	2.618	-19.276	0.139	0.336	-0.393
0.314	1.674	2.612	-19.276	0.156	0.336	-0.393
0.316	1.680	2.606	-19.276	0.147	0.336	-0.385
0.319	1.705	2.594	-19.269	0.131	0.336	-0.385
0.322	1.705	2.588	-19.276	0.147	0.336	-0.385
0.325	1.729	2.581	-19.276	0.147	0.336	-0.393
0.328	1.747	2.588	-19.276	0.139	0.328	-0.393
0.330	1.760	2.563	-19.276	0.147	0.328	-0.393
0.333	1.772	2.557	-19.294	0.139	0.336	-0.385
0.336	1.790	2.545	-19.288	0.147	0.328	-0.385
0.339	1.802	2.539	-19.288	0.147	0.336	-0.393
0.342	1.814	2.533	-19.282	0.156	0.336	-0.401
0.344	1.833	2.521	-19.294	0.139	0.336	-0.393
0.347	1.845	2.521	-19.294	0.156	0.344	-0.401
0.350	1.863	2.496	-19.294	0.156	0.328	-0.401
0.353	1.875	2.484	-19.282	0.156	0.336	-0.385
0.356	1.881	2.496	-19.294	0.156	0.336	-0.401
0.358	1.912	2.472	-19.294	0.172	0.328	-0.401
0.361	1.924	2.460	-19.294	0.147	0.336	-0.401
0.364	1.936	2.454	-19.306	0.139	0.336	-0.410
0.367	1.954	2.454	-19.306	0.164	0.319	-0.401
0.370	1.967	2.435	-19.300	0.164	0.328	-0.393
0.372	1.985	2.429	-19.300	0.164	0.336	-0.401
0.375	1.997	2.417	-19.312	0.156	0.336	-0.410
0.378	2.009	2.405	-19.306	0.147	0.336	-0.401
0.381	2.021	2.393	-19.306	0.156	0.344	-0.410
0.384	2.052	2.381	-19.306	0.172	0.319	-0.393
0.386	2.058	2.374	-19.318	0.164	0.319	-0.410
0.389	2.076	2.356	-19.312	0.147	0.328	-0.401
0.392	2.088	2.350	-19.312	0.164	0.344	-0.410
0.395	2.107	2.344	-19.318	0.164	0.336	-0.401
0.398	2.113	2.338	-19.318	0.156	0.319	-0.410
0.400	2.125	2.326	-19.318	0.172	0.328	-0.401
0.403	2.149	2.320	-19.324	0.172	0.328	-0.410
0.406	2.155	2.314	-19.318	0.156	0.328	-0.410
0.409	2.174	2.295	-19.324	0.156	0.319	-0.401
0.412	2.192	2.283	-19.324	0.156	0.336	-0.401
0.414	2.204	2.277	-19.336	0.164	0.319	-0.418
0.417	2.222	2.271	-19.324	0.172	0.336	-0.418
0.420	2.240	2.259	-19.336	0.180	0.328	-0.418
0.423	2.253	2.253	-19.336	0.172	0.336	-0.410
0.426	2.265	2.234	-19.336	0.164	0.319	-0.410
0.428	2.277	2.234	-19.330	0.172	0.319	-0.410
0.431	2.289	2.222	-19.336	0.172	0.328	-0.410
0.434	2.307	2.210	-19.330	0.164	0.328	-0.410
0.437	2.332	2.210	-19.343	0.164	0.336	-0.418
0.440	2.338	2.198	-19.343	0.180	0.336	-0.410
0.442	2.362	2.192	-19.343	0.180	0.328	-0.410
0.445	2.368	2.174	-19.330	0.180	0.319	-0.418
0.448	2.387	2.167	-19.336	0.172	0.328	-0.418
0.451	2.393	2.161	-19.336	0.188	0.336	-0.418
0.454	2.417	2.161	-19.330	0.180	0.319	-0.410
0.456	2.429	2.149	-19.336	0.180	0.328	-0.410
0.459	2.441	2.149	-19.336	0.188	0.319	-0.418
0.462	2.454	2.137	-19.330	0.188	0.328	-0.410
0.465	2.472	2.137	-19.330	0.188	0.328	-0.434
0.468	2.496	2.137	-19.330	0.180	0.328	-0.426
0.470	2.496	2.119	-19.318	0.188	0.328	-0.426
0.473	2.521	2.119	-19.330	0.188	0.328	-0.418
0.476	2.527	2.107	-19.318	0.197	0.328	-0.434
0.479	2.551	2.100	-19.324	0.197	0.319	-0.426
0.482	2.557	2.107	-19.318	0.197	0.319	-0.434
0.484	2.581	2.094	-19.318	0.197	0.311	-0.426
0.487	2.588	2.094	-19.312	0.188	0.319	-0.434
0.490	2.612	2.094	-19.306	0.180	0.328	-0.434
0.493	2.618	2.082	-19.306	0.188	0.328	-0.426
0.496	2.636	2.076	-19.306	0.188	0.311	-0.418
0.498	2.648	2.070	-19.294	0.180	0.328	-0.426
0.501	2.661	2.076	-19.294	0.180	0.328	-0.426
0.504	2.679	2.064	-19.288	0.180	0.311	-0.434
0.507	2.697	2.058	-19.294	0.180	0.328	-0.434
0.510	2.703	2.052	-19.282	0.197	0.328	-0.434
0.512	2.715	2.052	-19.276	0.180	0.319	-0.426
0.515	2.740	2.052	-19.269	0.197	0.328	-0.418
0.518	2.746	2.046	-19.276	0.197	0.319	-0.434
0.521	2.770	2.046	-19.269	0.197	0.319	-0.426
0.524	2.782	2.040	-19.263	0.197	0.328	-0.426
0.526	2.788	2.040	-19.257	0.172	0.319	-0.426
0.529	2.807	2.040	-19.251	0.205	0.311	-0.434
0.532	2.813	2.033	-19.245	0.213	0.311	-0.426
0.535	2.831	2.027	-19.245	0.188	0.319	-0.434
0.538	2.855	2.027	-19.239	0.213	0.319	-0.434
0.540	2.874	2.021	-19.227	0.205	0.319	-0.426
0.543	2.886	2.015	-19.227	0.197	0.328	-0.442
0.546	2.904	2.009	-19.221	0.205	0.328	-0.434
0.549	2.910	2.015	-19.221	0.197	0.311	-0.442
0.552	2.922	2.015	-19.215	0.197	0.311	-0.442
0.554	2.935	2.015	-19.209	0.188	0.311	-0.434
0.557	2.947	2.003	-19.209	0.213	0.311	-0.434
0.560	2.965	2.003	-19.190	0.205	0.319	-0.442
0.563	2.983	1.997	-19.190	0.213	0.311	-0.442
0.566	2.989	1.997	-19.190	0.188	0.319	-0.434
0.568	3.002	2.003	-19.178	0.197	0.311	-0.434
0.571	3.020	1.991	-19.178	0.205	0.311	-0.442
0.574	3.038	2.003	-19.172	0.197	0.311	-0.442
0.577	3.050	1.997	-19.160	0.205	0.311	-0.434
0.580	3.062	1.985	-19.160	0.205	0.319	-0.459
0.582	3.087	1.985	-19.160	0.205	0.319	-0.442
0.585	3.099	1.979	-19.154	0.213	0.319	-0.451
0.588	3.105	1.985	-19.148	0.205	0.311	-0.451
0.591	3.117	1.979	-19.136	0.205	0.319	-0.451
0.594	3.135	1.979	-19.129	0.205	0.311	-0.442
0.596	3.154	1.979	-19.129	0.205	0.319	-0.451
0.599	3.172	1.973	-19.129	0.221	0.311	-0.442
0.602	3.184	1.954	-19.123	0.229	0.328	-0.451
0.605	3.196	1.967	-19.117	0.238	0.319	-0.451
0.608	3.209	1.954	-19.111	0.229	0.311	-0.451
0.610	3.215	1.954	-19.111	0.229	0.328	-0.451
0.613	3.239	1.967	-19.105	0.221	0.311	-0.442
0.616	3.245	1.948	-19.099	0.221	0.311	-0.451
0.619	3.257	1.948	-19.099	0.229	0.319	-0.459
0.622	3.276	1.954	-19.087	0.221	0.319	-0.451
0.624	3.294	1.948	-19.081	0.229	0.311	-0.451
0.627	3.300	1.942	-19.069	0.229	0.295	-0.442
0.630	3.312	1.942	-19.069	0.238	0.311	-0.451
0.633	3.330	1.942	-19.069	0.238	0.311	-0.451
0.636	3.342	1.942	-19.062	0.238	0.311	-0.451
0.638	3.355	1.936	-19.062	0.238	0.303	-0.451
0.641	3.367	1.942	-19.044	0.229	0.311	-0.459
0.644	3.385	1.930	-19.050	0.229	0.303	-0.459
0.647	3.403	1.942	-19.038	0.221	0.311	-0.451
0.650	3.422	1.936	-19.026	0.213	0.311	-0.442
0.652	3.422	1.930	-19.020	0.221	0.311	-0.442
0.655	3.434	1.930	-19.020	0.238	0.311	-0.451
0.658	3.452	1.936	-19.014	0.229	0.311	-0.459
0.661	3.464	1.930	-19.008	0.238	0.311	-0.459
0.664	3.483	1.930	-19.008	0.213	0.311	-0.442
0.666	3.495	1.930	-18.995	0.238	0.311	-0.451
0.669	3.513	1.930	-18.983	0.229	0.319	-0.459
0.672	3.519	1.936	-18.989	0.221	0.303	-0.459
0.675	3.537	1.930	-18.983	0.221	0.303	-0.459
0.678	3.556	1.924	-18.977	0.229	0.311	-0.467
0.680	3.562	1.918	-18.971	0.229	0.311	-0.459
0.683	3.580	1.924	-18.959	0.246	0.295	-0.451
0.686	3.592	1.930	-18.959	0.238	0.303	-0.459
0.689	3.604	1.918	-18.959	0.238	0.311	-0.459
0.692	3.610	1.924	-18.947	0.238	0.303	-0.459
0.694	3.629	1.930	-18.947	0.238	0.303	-0.459
0.697	3.641	1.930	-18.935	0.246	0.303	-0.467
0.700	3.659	1.930	-18.929	0.246	0.311	-0.467
0.703	3.659	1.918	-18.922	0.246	0.311	-0.467
0.706	3.683	1.912	-18.916	0.246	0.295	-0.459
0.708	3.696	1.918	-18.910	0.238	0.311	-0.459
0.711	3.708	1.918	-18.904	0.238	0.303	-0.467
0.714	3.726	1.918	-18.892	0.246	0.311	-0.459
0.717	3.744	1.918	-18.892	0.229	0.311	-0.467
0.720	3.756	1.912	-18.886	0.229	0.303	-0.475
0.722	3.763	1.912	-18.880	0.246	0.295	-0.459
0.725	3.781	1.906	-18.880	0.254	0.311	-0.475
0.728	3.787	1.900	-18.868	0.254	0.303	-0.467
0.731	3.805	1.900	-18.855	0.262	0.295	-0.483
0.734	3.805	1.900	-18.855	0.246	0.303	-0.475
0.736	3.823	1.887	-18.862	0.254	0.295	-0.475
0.739	3.848	1.887	-18.837	0.238	0.295	-0.475
0.742	3.854	1.881	-18.837	0.246	0.303	-0.475
0.745	3.860	1.881	-18.837	0.246	0.303	-0.467
0.748	3.884	1.869	-18.831	0.246	0.311	-0.467
0.750	3.890	1.863	-18.825	0.254	0.311	-0.467
0.753	3.909	1.863	-18.819	0.254	0.303	-0.475
0.756	3.921	1.851	-18.819	0.246	0.295	-0.475
0.759	3.939	1.845	-18.819	0.238	0.303	-0.475
0.762	3.945	1.845	-18.807	0.254	0.311	-0.475
0.764	3.951	1.826	-18.801	0.246	0.295	-0.483
0.767	3.963	1.826	-18.801	0.262	0.303	-0.475
0.770	3.976	1.814	-18.795	0.254	0.295	-0.467
0.773	3.988	1.820	-18.788	0.238	0.303	-0.475
0.776	4.000	1.796	-18.782	0.246	0.295	-0.475
0.778	4.024	1.784	-18.782	0.270	0.295	-0.475
0.781	4.037	1.778	-18.782	0.254	0.311	-0.483
0.784	4.043	1.772	-18.776	0.254	0.295	-0.483
0.787	4.061	1.778	-18.770	0.270	0.295	-0.467
0.790	4.073	1.753	-18.764	0.254	0.311	-0.475
0.792	4.091	1.747	-18.770	0.254	0.295	-0.475
0.795	4.104	1.735	-18.764	0.262	0.303	-0.483
0.798	4.104	1.723	-18.752	0.262	0.295	-0.483
0.801	4.116	1.711	-18.746	0.270	0.303	-0.483
0.804	4.134	1.711	-18.746	0.270	0.303	-0.483
0.806	4.146	1.699	-18.740	0.270	0.295	-0.483
0.809	4.158	1.674	-18.746	0.262	0.303	-0.483
0.812	4.177	1.680	-18.746	0.270	0.303	-0.475
0.815	4.183	1.668	-18.740	0.254	0.303	-0.475
0.818	4.201	1.644	-18.734	0.262	0.303	-0.475
0.820	4.219	1.638	-18.734	0.270	0.295	-0.483
0.823	4.225	1.638	-18.728	0.262	0.303	-0.475
0.826	4.237	1.619	-18.728	0.262	0.295	-0.491
0.829	4.256	1.613	-18.715	0.270	0.303	-0.475
0.832	4.262	1.601	-18.715	0.270	0.287	-0.483
0.834	4.274	1.595	-18.709	0.287	0.295	-0.491
0.837	4.292	1.589	-18.709	0.278	0.303	-0.483
0.840	4.304	1.565	-18.703	0.278	0.295	-0.491
0.843	4.317	1.565	-18.697	0.270	0.295	-0.491
0.846	4.323	1.553	-18.697	0.270	0.295	-0.491
0.848	4.347	1.540	-18.691	0.278	0.295	-0.483
0.851	4.353	1.528	-18.685	0.278	0.303	-0.491
0.854	4.371	1.522	-18.679	0.262	0.295	-0.491
0.857	4.384	1.510	-18.667	0.287	0.295	-0.483
0.860	4.396	1.498	-18.673	0.278	0.295	-0.491
0.862	4.402	1.486	-18.667	0.295	0.295	-0.475
0.865	4.420	1.479	-18.661	0.295	0.303	-0.491
0.868	4.426	1.473	-18.661	0.287	0.303	-0.483
0.871	4.451	1.455	-18.655	0.278	0.295	-0.491
0.874	4.457	1.443	-18.648	0.287	0.295	-0.491
0.876	4.469	1.443	-18.642	0.278	0.295	-0.500
0.879	4.481	1.412	-18.636	0.287	0.295	-0.500
0.882	4.487	1.406	-18.636	0.278	0.295	-0.491
0.885	4.518	1.400	-18.630	0.278	0.295	-0.491
0.888	4.518	1.388	-18.624	0.270	0.287	-0.491
0.890	4.530	1.376	-18.612	0.295	0.287	-0.483
0.893	4.548	1.364	-18.618	0.278	0.295	-0.491
0.896	4.560	1.352	-18.618	0.287	0.295	-0.500
0.899	4.566	1.346	-18.600	0.303	0.295	-0.491
0.902	4.578	1.327	-18.612	0.295	0.287	-0.491
0.904	4.597	1.309	-18.606	0.287	0.287	-0.508
0.907	4.609	1.303	-18.594	0.287	0.303	-0.491
0.910	4.615	1.285	-18.581	0.295	0.287	-0.508
0.913	4.633	1.272	-18.575	0.303	0.295	-0.500
0.916	4.651	1.260	-18.575	0.287	0.287	-0.500
0.918	4.664	1.248	-18.575	0.278	0.295	-0.491
0.921	4.676	1.236	-18.563	0.303	0.287	-0.500
0.924	4.682	1.218	-18.563	0.295	0.295	-0.500
0.927	4.700	1.212	-18.551	0.278	0.287	-0.500
0.930	4.712	1.199	-18.551	0.311	0.295	-0.500
0.932	4.725	1.193	-18.551	0.295	0.287	-0.491
0.935	4.731	1.169	-18.539	0.311	0.287	-0.491
0.938	4.749	1.157	-18.527	0.295	0.287	-0.508
0.941	4.755	1.145	-18.527	0.303	0.295	-0.508
0.944	4.773	1.132	-18.521	0.311	0.295	-0.500
0.946	4.785	1.114	-18.515	0.311	0.287	-0.516
0.949	4.798	1.114	-18.521	0.295	0.287	-0.500
0.952	4.810	1.096	-18.515	0.295	0.287	-0.508
0.955	4.822	1.078	-18.502	0.295	0.303	-0.508
0.958	4.828	1.072	-18.496	0.303	0.287	-0.508
0.960	4.852	1.053	-18.496	0.303	0.295	-0.500
0.963	4.871	1.047	-18.496	0.295	0.295	-0.500
0.966	4.877	1.023	-18.484	0.303	0.287	-0.491
0.969	4.883	1.017	-18.478	0.303	0.287	-0.508
0.972	4.895	1.005	-18.472	0.287	0.295	-0.508
0.974	4.907	0.986	-18.454	0.303	0.295	-0.508
0.977	4.932	0.980	-18.466	0.328	0.295	-0.500
0.980	4.932	0.956	-18.466	0.319	0.287	-0.508
0.983	4.950	0.950	-18.454	0.311	0.287	-0.508
0.986	4.968	0.938	-18.454	0.311	0.287	-0.508
0.988	4.980	0.925	-18.441	0.303	0.278	-0.500
0.991	4.992	0.913	-18.441	0.311	0.295	-0.508
0.994	4.998	0.889	-18.435	0.295	0.287	-0.516
0.997	5.017	0.883	-18.429	0.303	0.295	-0.508
1.000	5.035	0.871	-18.429	0.295	0.295	-0.500
1.002	5.041	0.852	-18.411	0.311	0.287	-0.516
1.005	5.059	0.846	-18.405	0.311	0.278	-0.516
1.008	5.053	0.828	-18.399	0.311	0.287	-0.508
1.011	5.072	0.822	-18.399	0.319	0.278	-0.508
1.014	5.084	0.810	-18.399	0.303	0.287	-0.491
1.016	5.102	0.785	-18.387	0.319	0.287	-0.516
1.019	5.114	0.785	-18.374	0.311	0.287	-0.516
1.022	5.120	0.761	-18.381	0.311	0.278	-0.524
1.025	5.139	0.749	-18.368	0.319	0.278	-0.516
1.028	5.151	0.743	-18.362	0.303	0.287	-0.508
1.030	5.157	0.731	-18.356	0.311	0.287	-0.508
1.033	5.181	0.725	-18.350	0.295	0.287	-0.516
1.036	5.181	0.700	-18.344	0.319	0.287	-0.516
1.039	5.199	0.700	-18.344	0.319	0.278	-0.524
1.042	5.212	0.688	-18.320	0.328	0.287	-0.508
1.044	5.224	0.676	-18.314	0.311	0.278	-0.516
1.047	5.236	0.664	-18.314	0.328	0.287	-0.516
1.050	5.242	0.651	-18.307	0.328	0.278	-0.524
1.053	5.260	0.645	-18.295	0.311	0.287	-0.508
1.056	5.266	0.633	-18.283	0.311	0.287	-0.516
1.058	5.285	0.627	-18.277	0.319	0.295	-0.516
1.061	5.291	0.615	-18.259	0.311	0.278	-0.524
1.064	5.315	0.603	-18.253	0.319	0.270	-0.524
1.067	5.321	0.597	-18.234	0.344	0.278	-0.516
1.070	5.333	0.591	-18.234	0.336	0.278	-0.524
1.072	5.346	0.578	-18.228	0.319	0.278	-0.516
1.075	5.364	0.572	-18.210	0.336	0.270	-0.524
1.078	5.370	0.560	-18.210	0.328	0.270	-0.524
1.081	5.382	0.542	-18.192	0.319	0.270	-0.532
1.084	5.400	0.542	-18.180	0.328	0.270	-0.541
1.086	5.406	0.524	-18.167	0.319	0.270	-0.524
1.089	5.412	0.518	-18.161	0.344	0.270	-0.524
1.092	5.437	0.499	-18.143	0.328	0.270	-0.532
1.095	5.455	0.505	-18.131	0.319	0.278	-0.516
1.098	5.455	0.481	-18.125	0.319	0.278	-0.532
1.100	5.473	0.469	-18.107	0.336	0.278	-0.516
1.103	5.486	0.463	-18.100	0.328	0.278	-0.524
1.106	5.492	0.444	-18.094	0.328	0.287	-0.524
1.109	5.504	0.444	-18.082	0.352	0.270	-0.532
1.112	5.522	0.426	-18.064	0.328	0.270	-0.532
1.114	5.528	0.414	-18.064	0.328	0.278	-0.524
1.117	5.546	0.408	-18.034	0.344	0.278	-0.524
1.120	5.553	0.396	-18.034	0.328	0.270	-0.524
1.123	5.565	0.377	-18.015	0.352	0.270	-0.524
1.126	5.565	0.371	-18.003	0.344	0.278	-0.532
1.128	5.583	0.347	-18.003	0.352	0.270	-0.532
1.131	5.601	0.341	-17.985	0.336	0.287	-0.541
1.134	5.619	0.329	-17.973	0.344	0.278	-0.532
1.137	5.632	0.317	-17.954	0.360	0.270	-0.524
1.140	5.638	0.311	-17.948	0.336	0.278	-0.532
1.142	5.644	0.286	-17.936	0.344	0.270	-0.524
1.145	5.662	0.274	-17.918	0.336	0.270	-0.524
1.148	5.680	0.274	-17.918	0.344	0.270	-0.532
1.151	5.680	0.256	-17.900	0.369	0.270	-0.541
1.154	5.693	0.237	-17.875	0.352	0.270	-0.532
1.156	5.711	0.225	-17.869	0.352	0.278	-0.532
1.159	5.711	0.213	-17.857	0.360	0.278	-0.532
1.162	5.735	0.201	-17.839	0.336	0.270	-0.524
1.165	5.735	0.189	-17.833	0.352	0.278	-0.524
1.168	5.753	0.177	-17.827	0.328	0.262	-0.532
1.170	5.760	0.158	-17.820	0.344	0.278	-0.541
1.173	5.778	0.146	-17.790	0.328	0.278	-0.541
1.176	5.790	0.140	-17.778	0.328	0.262	-0.532
1.179	5.802	0.128	-17.766	0.344	0.278	-0.532
1.182	5.808	0.110	-17.753	0.336	0.278	-0.541
1.184	5.826	0.091	-17.741	0.352	0.262	-0.541
1.187	5.839	0.079	-17.729	0.352	0.278	-0.541
1.190	5.845	0.067	-17.717	0.344	0.278	-0.541
1.193	5.857	0.055	-17.711	0.344	0.262	-0.532
1.196	5.869	0.043	-17.693	0.352	0.278	-0.524
1.198	5.887	0.024	-17.686	0.344	0.270	-0.541
1.201	5.893	0.012	-17.662	0.352	0.270	-0.541
1.204	5.906	0.000	-17.656	0.344	0.262	-0.541
1.207	5.912	-0.012	-17.644	0.352	0.262	-0.532
1.210	5.930	-0.024	-17.632	0.352	0.262	-0.541
1.212	5.942	-0.043	-17.620	0.352	0.278	-0.532
1.215	5.948	-0.061	-17.601	0.344	0.270	-0.532
1.218	5.954	-0.079	-17.589	0.344	0.270	-0.541
1.221	5.973	-0.085	-17.589	0.344	0.278	-0.549
1.224	5.991	-0.110	-17.577	0.360	0.262	-0.541
1.226	5.997	-0.116	-17.559	0.360	0.254	-0.541
1.229	6.021	-0.134	-17.540	0.360	0.270	-0.541
1.232	6.021	-0.152	-17.534	0.360	0.278	-0.532
1.235	6.033	-0.164	-17.522	0.360	0.254	-0.541
1.238	6.033	-0.189	-17.504	0.360	0.270	-0.541
1.240	6.052	-0.201	-17.486	0.352	0.262	-0.541
1.243	6.076	-0.219	-17.467	0.344	0.262	-0.541
1.246	6.076	-0.244	-17.467	0.344	0.270	-0.557
1.249	6.082	-0.250	-17.449	0.352	0.262	-0.541
1.252	6.094	-0.274	-17.437	0.360	0.270	-0.532
1.254	6.113	-0.286	-17.419	0.352	0.262	-0.541
1.257	6.125	-0.292	-17.400	0.377	0.270	-0.549
1.260	6.137	-0.323	-17.394	0.360	0.270	-0.549
1.263	6.143	-0.329	-17.376	0.360	0.262	-0.541
1.266	6.155	-0.353	-17.364	0.360	0.270	-0.549
1.268	6.161	-0.365	-17.352	0.352	0.262	-0.557
1.271	6.180	-0.384	-17.327	0.377	0.262	-0.549
1.274	6.192	-0.390	-17.315	0.369	0.262	-0.541
1.277	6.204	-0.420	-17.303	0.377	0.254	-0.541
1.280	6.216	-0.432	-17.297	0.360	0.262	-0.541
1.282	6.228	-0.444	-17.285	0.369	0.254	-0.557
1.285	6.234	-0.457	-17.266	0.360	0.262	-0.549
1.288	6.241	-0.487	-17.248	0.377	0.254	-0.541
1.291	6.259	-0.493	-17.230	0.385	0.262	-0.549
1.294	6.265	-0.518	-17.224	0.377	0.254	-0.549
