Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A
0.000	0.000	16.189	-7.732	-0.442	0.491	0.041
0.002	0.012	16.171	-7.738	-0.459	0.508	0.041
0.005	0.030	16.158	-7.750	-0.451	0.508	0.049
0.007	0.043	16.140	-7.769	-0.451	0.491	0.041
0.009	0.055	16.128	-7.781	-0.459	0.491	0.041
0.011	0.085	16.116	-7.793	-0.451	0.508	0.049
0.014	0.091	16.104	-7.805	-0.459	0.516	0.041
0.016	0.110	16.079	-7.811	-0.442	0.508	0.049
0.018	0.128	16.073	-7.823	-0.459	0.500	0.033
0.021	0.146	16.055	-7.848	-0.451	0.500	0.049
0.023	0.158	16.043	-7.854	-0.451	0.508	0.057
0.025	0.177	16.024	-7.866	-0.459	0.516	0.049
0.028	0.195	16.012	-7.872	-0.451	0.491	0.033
0.030	0.213	16.000	-7.890	-0.451	0.508	0.049
0.032	0.231	15.988	-7.897	-0.451	0.500	0.049
0.034	0.244	15.970	-7.903	-0.451	0.500	0.041
0.037	0.262	15.957	-7.921	-0.451	0.508	0.049
0.039	0.280	15.939	-7.933	-0.451	0.508	0.041
0.041	0.292	15.921	-7.951	-0.451	0.500	0.041
0.044	0.311	15.915	-7.957	-0.442	0.508	0.033
0.046	0.329	15.903	-7.970	-0.442	0.500	0.049
0.048	0.347	15.878	-7.982	-0.451	0.500	0.049
0.051	0.353	15.866	-7.994	-0.442	0.508	0.041
0.053	0.377	15.848	-8.006	-0.459	0.516	0.049
0.055	0.390	15.836	-8.018	-0.451	0.516	0.033
0.057	0.420	15.830	-8.037	-0.451	0.516	0.041
0.060	0.426	15.817	-8.055	-0.442	0.516	0.033
0.062	0.444	15.799	-8.055	-0.451	0.500	0.041
0.064	0.457	15.781	-8.067	-0.459	0.500	0.025
0.067	0.469	15.769	-8.085	-0.451	0.500	0.041
0.069	0.493	15.757	-8.091	-0.459	0.508	0.025
0.071	0.499	15.738	-8.104	-0.442	0.516	0.033
0.074	0.524	15.726	-8.122	-0.451	0.508	0.033
0.076	0.542	15.714	-8.134	-0.451	0.508	0.033
0.078	0.572	15.696	-8.146	-0.451	0.508	0.041
0.080	0.572	15.683	-8.158	-0.467	0.508	0.033
0.083	0.597	15.671	-8.170	-0.459	0.508	0.041
0.085	0.603	15.659	-8.183	-0.451	0.516	0.041
0.087	0.627	15.635	-8.195	-0.442	0.500	0.041
0.090	0.639	15.629	-8.207	-0.442	0.500	0.033
0.092	0.670	15.610	-8.225	-0.459	0.508	0.033
0.094	0.670	15.586	-8.225	-0.451	0.516	0.033
0.097	0.694	15.580	-8.244	-0.442	0.508	0.033
0.099	0.706	15.568	-8.262	-0.451	0.508	0.033
0.101	0.718	15.550	-8.262	-0.459	0.516	0.033
0.103	0.749	15.537	-8.274	-0.442	0.508	0.025
0.106	0.755	15.525	-8.298	-0.451	0.516	0.033
0.108	0.779	15.513	-8.304	-0.451	0.508	0.033
0.110	0.785	15.495	-8.323	-0.442	0.516	0.033
0.113	0.810	15.470	-8.329	-0.459	0.508	0.025
0.115	0.828	15.464	-8.347	-0.451	0.508	0.033
0.117	0.840	15.452	-8.353	-0.459	0.500	0.025
0.120	0.852	15.440	-8.384	-0.451	0.508	0.025
0.122	0.877	15.422	-8.384	-0.451	0.516	0.016
0.124	0.889	15.409	-8.396	-0.451	0.516	0.033
0.126	0.907	15.397	-8.408	-0.451	0.524	0.016
0.129	0.925	15.379	-8.420	-0.442	0.516	0.033
0.131	0.938	15.373	-8.438	-0.442	0.508	0.033
0.133	0.956	15.355	-8.451	-0.442	0.516	0.025
0.136	0.962	15.330	-8.469	-0.442	0.516	0.041
0.138	0.992	15.324	-8.469	-0.451	0.508	0.033
0.140	0.998	15.318	-8.487	-0.451	0.516	0.016
0.143	1.029	15.300	-8.499	-0.434	0.516	0.041
0.145	1.029	15.288	-8.511	-0.442	0.516	0.025
0.147	1.041	15.276	-8.524	-0.451	0.508	0.033
0.149	1.059	15.263	-8.542	-0.459	0.516	0.016
0.152	1.084	15.239	-8.536	-0.451	0.516	0.016
0.154	1.096	15.239	-8.560	-0.459	0.516	0.025
0.156	1.120	15.215	-8.572	-0.434	0.508	0.033
0.159	1.132	15.209	-8.584	-0.451	0.508	0.033
0.161	1.145	15.190	-8.603	-0.442	0.516	0.033
0.163	1.151	15.178	-8.615	-0.451	0.516	0.016
0.166	1.169	15.160	-8.633	-0.442	0.516	0.016
0.168	1.193	15.148	-8.639	-0.459	0.524	0.016
0.170	1.205	15.142	-8.645	-0.451	0.508	0.025
0.172	1.212	15.129	-8.658	-0.442	0.524	0.016
0.175	1.230	15.117	-8.676	-0.434	0.524	0.008
0.177	1.248	15.093	-8.682	-0.434	0.524	0.016
0.179	1.254	15.093	-8.700	-0.442	0.516	0.033
0.182	1.266	15.075	-8.718	-0.451	0.516	0.033
0.184	1.297	15.062	-8.731	-0.451	0.524	0.025
0.186	1.309	15.050	-8.737	-0.451	0.524	0.016
0.189	1.315	15.038	-8.755	-0.451	0.524	0.025
0.191	1.327	15.026	-8.761	-0.451	0.516	0.025
0.193	1.346	15.014	-8.779	-0.434	0.524	0.016
0.195	1.358	15.002	-8.798	-0.451	0.524	0.016
0.198	1.370	14.989	-8.810	-0.442	0.524	0.025
0.200	1.388	14.977	-8.822	-0.442	0.516	0.025
0.202	1.394	14.977	-8.828	-0.442	0.516	0.008
0.205	1.412	14.959	-8.846	-0.459	0.516	0.008
0.207	1.431	14.941	-8.852	-0.451	0.516	0.025
0.209	1.437	14.941	-8.871	-0.434	0.524	0.016
0.212	1.455	14.910	-8.877	-0.442	0.524	0.016
0.214	1.467	14.904	-8.895	-0.434	0.524	0.016
0.216	1.498	14.892	-8.901	-0.442	0.516	0.016
0.218	1.504	14.880	-8.907	-0.442	0.516	0.016
0.221	1.510	14.868	-8.925	-0.434	0.524	0.016
0.223	1.534	14.868	-8.944	-0.459	0.516	0.016
0.225	1.540	14.843	-8.956	-0.459	0.532	0.008
0.228	1.553	14.831	-8.968	-0.442	0.532	0.016
0.230	1.553	14.825	-8.980	-0.451	0.524	-0.000
0.232	1.583	14.813	-8.986	-0.451	0.516	0.016
0.235	1.595	14.795	-8.998	-0.451	0.516	0.016
0.237	1.601	14.782	-9.017	-0.442	0.524	0.008
0.239	1.607	14.782	-9.023	-0.442	0.524	0.016
0.241	1.626	14.764	-9.035	-0.434	0.541	0.016
0.244	1.644	14.758	-9.053	-0.442	0.516	0.025
0.246	1.650	14.734	-9.072	-0.451	0.524	0.025
0.248	1.668	14.728	-9.084	-0.442	0.524	0.008
0.251	1.680	14.709	-9.090	-0.451	0.516	-0.000
0.253	1.693	14.703	-9.102	-0.442	0.524	0.016
0.255	1.711	14.697	-9.114	-0.442	0.532	0.008
0.258	1.711	14.685	-9.120	-0.442	0.524	0.016
0.260	1.723	14.673	-9.145	-0.451	0.524	0.008
0.262	1.741	14.667	-9.151	-0.442	0.524	0.016
0.264	1.753	14.642	-9.163	-0.451	0.532	0.008
0.267	1.760	14.642	-9.181	-0.442	0.524	0.008
0.269	1.778	14.630	-9.187	-0.442	0.524	0.025
0.271	1.790	14.624	-9.205	-0.434	0.524	0.008
0.274	1.796	14.618	-9.218	-0.442	0.524	0.008
0.276	1.808	14.588	-9.224	-0.434	0.524	0.016
0.278	1.820	14.581	-9.242	-0.451	0.516	-0.000
0.281	1.833	14.575	-9.242	-0.434	0.524	-0.000
0.283	1.839	14.569	-9.248	-0.442	0.524	0.008
0.285	1.857	14.557	-9.272	-0.442	0.524	-0.000
0.287	1.875	14.539	-9.279	-0.442	0.532	-0.000
0.290	1.881	14.539	-9.297	-0.434	0.532	0.008
0.292	1.893	14.514	-9.303	-0.442	0.524	-0.000
0.294	1.900	14.508	-9.321	-0.434	0.524	0.008
0.297	1.912	14.496	-9.333	-0.434	0.541	0.008
0.299	1.918	14.490	-9.339	-0.434	0.524	0.008
0.301	1.930	14.478	-9.352	-0.434	0.524	0.008
0.304	1.936	14.472	-9.364	-0.434	0.524	-0.000
0.306	1.954	14.454	-9.376	-0.451	0.516	-0.000
0.308	1.960	14.454	-9.388	-0.434	0.524	0.008
0.310	1.979	14.441	-9.400	-0.451	0.532	0.008
0.313	1.991	14.435	-9.419	-0.434	0.524	0.008
0.315	1.991	14.423	-9.419	-0.426	0.541	0.008
0.317	2.003	14.405	-9.437	-0.442	0.516	-0.000
0.320	2.021	14.393	-9.437	-0.442	0.524	0.008
0.322	2.027	14.374	-9.455	-0.442	0.532	0.008
0.324	2.046	14.387	-9.467	-0.434	0.532	-0.000
0.327	2.058	14.368	-9.486	-0.442	0.532	-0.000
0.329	2.070	14.362	-9.492	-0.434	0.532	-0.000
0.331	2.076	14.338	-9.504	-0.442	0.532	-0.000
0.333	2.082	14.338	-9.516	-0.442	0.549	-0.000
0.336	2.100	14.320	-9.528	-0.434	0.532	-0.008
0.338	2.113	14.307	-9.540	-0.434	0.524	-0.000
0.340	2.125	14.301	-9.559	-0.451	0.532	-0.000
0.343	2.143	14.301	-9.571	-0.434	0.532	-0.000
0.345	2.143	14.289	-9.577	-0.434	0.541	-0.000
0.347	2.143	14.271	-9.589	-0.451	0.532	-0.000
0.350	2.161	14.259	-9.595	-0.442	0.532	-0.000
0.352	2.174	14.259	-9.613	-0.442	0.532	-0.000
0.354	2.186	14.241	-9.632	-0.434	0.541	-0.008
0.356	2.198	14.228	-9.638	-0.434	0.524	-0.000
0.359	2.204	14.228	-9.644	-0.434	0.541	0.008
0.361	2.216	14.216	-9.662	-0.434	0.524	-0.000
0.363	2.222	14.204	-9.674	-0.426	0.532	-0.016
0.366	2.234	14.186	-9.680	-0.434	0.541	-0.000
0.368	2.253	14.180	-9.699	-0.434	0.541	-0.000
0.370	2.259	14.174	-9.711	-0.434	0.532	-0.008
0.373	2.271	14.167	-9.705	-0.434	0.541	-0.000
0.375	2.283	14.149	-9.723	-0.434	0.541	-0.000
0.377	2.283	14.143	-9.747	-0.426	0.532	-0.008
0.379	2.295	14.131	-9.753	-0.434	0.532	0.008
0.382	2.314	14.119	-9.766	-0.451	0.532	-0.008
0.384	2.314	14.113	-9.766	-0.434	0.532	-0.000
0.386	2.326	14.107	-9.778	-0.434	0.541	-0.000
0.389	2.338	14.094	-9.796	-0.426	0.541	-0.008
0.391	2.350	14.082	-9.802	-0.426	0.524	-0.000
0.393	2.368	14.076	-9.814	-0.418	0.532	-0.008
0.396	2.362	14.064	-9.827	-0.434	0.541	-0.016
0.398	2.374	14.058	-9.833	-0.434	0.524	0.008
0.400	2.387	14.046	-9.857	-0.434	0.532	-0.008
0.402	2.393	14.027	-9.863	-0.426	0.541	-0.016
0.405	2.399	14.027	-9.875	-0.434	0.532	-0.000
0.407	2.411	14.021	-9.887	-0.442	0.524	-0.008
0.409	2.417	14.009	-9.900	-0.426	0.541	-0.008
0.412	2.429	14.009	-9.906	-0.434	0.541	-0.008
0.414	2.435	13.991	-9.924	-0.434	0.532	-0.008
0.416	2.447	13.979	-9.930	-0.434	0.541	-0.016
0.419	2.460	13.973	-9.936	-0.434	0.532	-0.000
0.421	2.466	13.960	-9.942	-0.442	0.532	-0.008
0.423	2.478	13.954	-9.954	-0.434	0.541	-0.000
0.425	2.484	13.948	-9.967	-0.434	0.541	-0.016
0.428	2.484	13.936	-9.985	-0.434	0.549	-0.016
0.430	2.496	13.924	-9.997	-0.426	0.541	-0.000
0.432	2.508	13.912	-10.003	-0.434	0.532	-0.008
0.435	2.521	13.906	-10.015	-0.434	0.532	-0.016
0.437	2.521	13.900	-10.027	-0.442	0.532	-0.008
0.439	2.533	13.893	-10.034	-0.442	0.532	-0.016
0.442	2.545	13.887	-10.046	-0.434	0.532	-0.016
0.444	2.551	13.869	-10.058	-0.434	0.532	-0.000
0.446	2.569	13.863	-10.064	-0.434	0.524	-0.016
0.448	2.563	13.857	-10.082	-0.426	0.541	-0.016
0.451	2.588	13.845	-10.088	-0.434	0.541	-0.025
0.453	2.588	13.827	-10.094	-0.426	0.532	-0.016
0.455	2.594	13.820	-10.107	-0.426	0.549	-0.016
0.458	2.606	13.814	-10.125	-0.426	0.524	-0.025
0.460	2.624	13.796	-10.125	-0.434	0.532	-0.016
0.462	2.624	13.790	-10.143	-0.418	0.541	-0.016
0.465	2.636	13.784	-10.149	-0.426	0.541	-0.025
0.467	2.642	13.772	-10.155	-0.434	0.541	-0.016
0.469	2.654	13.766	-10.161	-0.426	0.541	-0.025
0.471	2.667	13.747	-10.186	-0.418	0.541	-0.025
0.474	2.673	13.735	-10.174	-0.426	0.524	-0.016
0.476	2.679	13.735	-10.198	-0.426	0.549	-0.025
0.478	2.685	13.723	-10.210	-0.434	0.541	-0.033
0.481	2.697	13.711	-10.228	-0.426	0.532	-0.016
0.483	2.703	13.705	-10.234	-0.434	0.541	-0.016
0.485	2.709	13.693	-10.234	-0.434	0.549	-0.025
0.488	2.715	13.686	-10.247	-0.426	0.541	-0.016
0.490	2.728	13.674	-10.259	-0.442	0.541	-0.016
0.492	2.740	13.662	-10.277	-0.426	0.541	-0.025
0.494	2.746	13.656	-10.283	-0.418	0.549	-0.016
0.497	2.758	13.650	-10.289	-0.434	0.541	-0.025
0.499	2.770	13.632	-10.295	-0.426	0.549	-0.016
0.501	2.770	13.632	-10.301	-0.426	0.557	-0.016
0.504	2.776	13.607	-10.314	-0.426	0.549	-0.016
0.506	2.788	13.607	-10.326	-0.426	0.541	-0.025
0.508	2.801	13.595	-10.326	-0.426	0.549	-0.033
0.511	2.813	13.577	-10.344	-0.434	0.532	-0.025
0.513	2.813	13.583	-10.350	-0.434	0.541	-0.033
0.515	2.831	13.571	-10.362	-0.426	0.532	-0.016
0.517	2.837	13.553	-10.374	-0.426	0.541	-0.025
0.520	2.843	13.546	-10.387	-0.434	0.541	-0.008
0.522	2.855	13.534	-10.387	-0.426	0.549	-0.033
0.524	2.855	13.522	-10.411	-0.434	0.541	-0.033
0.527	2.880	13.522	-10.417	-0.426	0.541	-0.033
0.529	2.880	13.510	-10.423	-0.426	0.532	-0.025
0.531	2.886	13.498	-10.435	-0.426	0.541	-0.033
0.534	2.910	13.486	-10.448	-0.434	0.524	-0.025
0.536	2.910	13.473	-10.448	-0.434	0.541	-0.033
0.538	2.922	13.467	-10.472	-0.426	0.549	-0.025
0.540	2.928	13.449	-10.466	-0.418	0.541	-0.033
0.543	2.941	13.443	-10.484	-0.426	0.532	-0.025
0.545	2.953	13.431	-10.484	-0.418	0.557	-0.016
0.547	2.959	13.413	-10.508	-0.418	0.549	-0.025
0.550	2.965	13.413	-10.502	-0.434	0.532	-0.025
0.552	2.971	13.406	-10.521	-0.418	0.541	-0.041
0.554	2.983	13.388	-10.527	-0.418	0.549	-0.025
0.557	3.002	13.388	-10.533	-0.426	0.549	-0.025
0.559	2.995	13.364	-10.545	-0.426	0.541	-0.025
0.561	3.014	13.364	-10.551	-0.418	0.532	-0.025
0.563	3.020	13.346	-10.563	-0.418	0.541	-0.025
0.566	3.026	13.339	-10.575	-0.434	0.549	-0.025
0.568	3.038	13.333	-10.581	-0.418	0.549	-0.025
0.570	3.044	13.315	-10.588	-0.418	0.541	-0.025
0.573	3.062	13.309	-10.600	-0.418	0.541	-0.033
0.575	3.062	13.291	-10.612	-0.426	0.524	-0.033
0.577	3.068	13.285	-10.624	-0.418	0.549	-0.033
0.580	3.087	13.272	-10.624	-0.434	0.541	-0.041
0.582	3.099	13.266	-10.624	-0.418	0.549	-0.033
0.584	3.099	13.266	-10.642	-0.418	0.557	-0.033
0.586	3.105	13.242	-10.642	-0.426	0.549	-0.049
0.589	3.123	13.236	-10.661	-0.418	0.549	-0.033
0.591	3.135	13.224	-10.679	-0.418	0.532	-0.033
0.593	3.135	13.206	-10.679	-0.426	0.549	-0.041
0.596	3.148	13.199	-10.691	-0.426	0.549	-0.033
0.598	3.166	13.187	-10.691	-0.426	0.549	-0.033
0.600	3.166	13.193	-10.709	-0.418	0.549	-0.033
0.603	3.172	13.175	-10.715	-0.418	0.532	-0.033
0.605	3.190	13.157	-10.715	-0.418	0.549	-0.033
0.607	3.196	13.145	-10.728	-0.418	0.557	-0.041
0.609	3.202	13.132	-10.734	-0.418	0.557	-0.041
0.612	3.209	13.126	-10.746	-0.401	0.549	-0.033
0.614	3.227	13.108	-10.752	-0.418	0.557	-0.025
0.616	3.227	13.096	-10.764	-0.418	0.549	-0.041
0.619	3.239	13.096	-10.776	-0.418	0.549	-0.041
0.621	3.257	13.078	-10.782	-0.418	0.549	-0.041
0.623	3.269	13.072	-10.788	-0.426	0.549	-0.033
0.626	3.263	13.053	-10.795	-0.418	0.549	-0.049
0.628	3.276	13.053	-10.813	-0.418	0.549	-0.033
0.630	3.288	13.041	-10.813	-0.418	0.532	-0.041
0.632	3.300	13.035	-10.819	-0.418	0.549	-0.033
0.635	3.312	13.023	-10.837	-0.410	0.549	-0.041
0.637	3.324	13.011	-10.843	-0.418	0.532	-0.033
0.639	3.330	12.999	-10.837	-0.410	0.549	-0.049
0.642	3.330	12.986	-10.855	-0.410	0.541	-0.041
0.644	3.355	12.968	-10.862	-0.418	0.541	-0.041
0.646	3.355	12.962	-10.868	-0.418	0.541	-0.041
0.649	3.367	12.956	-10.880	-0.418	0.549	-0.033
0.651	3.373	12.944	-10.892	-0.401	0.549	-0.033
0.653	3.391	12.938	-10.898	-0.418	0.557	-0.041
0.655	3.397	12.925	-10.904	-0.418	0.549	-0.057
0.658	3.409	12.913	-10.910	-0.401	0.549	-0.041
0.660	3.416	12.901	-10.928	-0.410	0.541	-0.041
0.662	3.422	12.901	-10.928	-0.401	0.549	-0.041
0.665	3.428	12.883	-10.947	-0.418	0.549	-0.041
0.667	3.434	12.865	-10.953	-0.410	0.549	-0.041
0.669	3.446	12.858	-10.959	-0.418	0.549	-0.041
0.672	3.458	12.846	-10.965	-0.410	0.549	-0.041
0.674	3.470	12.846	-10.977	-0.418	0.549	-0.033
0.676	3.483	12.828	-10.983	-0.418	0.541	-0.041
0.678	3.483	12.828	-10.989	-0.418	0.557	-0.041
0.681	3.489	12.816	-11.002	-0.410	0.541	-0.049
0.683	3.501	12.804	-11.014	-0.418	0.557	-0.049
0.685	3.513	12.785	-11.014	-0.418	0.557	-0.049
0.688	3.513	12.785	-11.026	-0.418	0.557	-0.049
0.690	3.531	12.773	-11.026	-0.410	0.549	-0.057
0.692	3.531	12.761	-11.044	-0.410	0.541	-0.041
0.695	3.556	12.749	-11.050	-0.410	0.541	-0.041
0.697	3.556	12.749	-11.056	-0.401	0.532	-0.049
0.699	3.556	12.731	-11.069	-0.401	0.549	-0.049
0.701	3.580	12.725	-11.075	-0.410	0.541	-0.049
0.704	3.586	12.718	-11.069	-0.418	0.549	-0.041
0.706	3.592	12.706	-11.087	-0.401	0.557	-0.041
0.708	3.610	12.688	-11.093	-0.418	0.557	-0.049
0.711	3.616	12.682	-11.105	-0.410	0.549	-0.057
0.713	3.623	12.676	-11.111	-0.418	0.549	-0.057
0.715	3.641	12.658	-11.117	-0.410	0.549	-0.041
0.718	3.653	12.651	-11.129	-0.418	0.549	-0.041
0.720	3.653	12.651	-11.135	-0.401	0.549	-0.049
0.722	3.653	12.633	-11.135	-0.418	0.541	-0.041
0.724	3.671	12.621	-11.142	-0.410	0.549	-0.049
0.727	3.677	12.615	-11.160	-0.410	0.557	-0.057
0.729	3.690	12.603	-11.166	-0.410	0.541	-0.041
0.731	3.702	12.591	-11.178	-0.410	0.549	-0.041
0.734	3.714	12.585	-11.172	-0.401	0.557	-0.049
0.736	3.714	12.566	-11.184	-0.410	0.541	-0.049
0.738	3.732	12.554	-11.190	-0.410	0.549	-0.049
0.741	3.732	12.554	-11.209	-0.418	0.557	-0.049
0.743	3.744	12.542	-11.209	-0.393	0.541	-0.057
0.745	3.763	12.530	-11.215	-0.401	0.557	-0.049
0.747	3.769	12.518	-11.221	-0.401	0.549	-0.057
0.750	3.781	12.511	-11.227	-0.401	0.541	-0.057
0.752	3.787	12.505	-11.239	-0.410	0.541	-0.049
0.754	3.793	12.481	-11.251	-0.410	0.557	-0.041
0.757	3.805	12.487	-11.257	-0.418	0.549	-0.049
0.759	3.817	12.469	-11.276	-0.401	0.557	-0.057
0.761	3.830	12.457	-11.276	-0.401	0.549	-0.057
0.764	3.848	12.457	-11.282	-0.401	0.557	-0.049
0.766	3.848	12.444	-11.294	-0.410	0.541	-0.057
0.768	3.860	12.432	-11.294	-0.401	0.557	-0.057
0.770	3.860	12.420	-11.300	-0.393	0.549	-0.057
0.773	3.872	12.408	-11.306	-0.410	0.549	-0.066
0.775	3.878	12.396	-11.324	-0.401	0.541	-0.057
0.777	3.890	12.396	-11.318	-0.418	0.557	-0.066
0.780	3.903	12.371	-11.330	-0.401	0.549	-0.057
0.782	3.903	12.365	-11.336	-0.393	0.549	-0.057
0.784	3.921	12.378	-11.349	-0.393	0.549	-0.057
0.787	3.927	12.359	-11.349	-0.401	0.565	-0.049
0.789	3.945	12.347	-11.361	-0.393	0.557	-0.066
0.791	3.957	12.341	-11.361	-0.401	0.541	-0.057
0.793	3.963	12.329	-11.361	-0.401	0.557	-0.066
0.796	3.976	12.329	-11.379	-0.401	0.557	-0.057
0.798	3.988	12.311	-11.385	-0.401	0.549	-0.057
0.800	4.000	12.298	-11.391	-0.401	0.549	-0.066
0.803	4.006	12.292	-11.403	-0.393	0.557	-0.066
0.805	4.018	12.280	-11.403	-0.410	0.549	-0.066
0.807	4.030	12.274	-11.416	-0.393	0.549	-0.057
0.810	4.037	12.268	-11.409	-0.401	0.557	-0.066
0.812	4.049	12.256	-11.422	-0.401	0.541	-0.066
0.814	4.067	12.244	-11.428	-0.410	0.557	-0.049
0.816	4.073	12.244	-11.434	-0.401	0.541	-0.057
0.819	4.073	12.237	-11.440	-0.401	0.557	-0.074
0.821	4.085	12.225	-11.446	-0.410	0.557	-0.066
0.823	4.091	12.213	-11.452	-0.393	0.549	-0.049
0.826	4.116	12.201	-11.458	-0.410	0.541	-0.066
0.828	4.122	12.189	-11.470	-0.410	0.549	-0.066
0.830	4.128	12.189	-11.483	-0.393	0.549	-0.066
0.833	4.134	12.177	-11.489	-0.393	0.549	-0.057
0.835	4.140	12.170	-11.489	-0.393	0.549	-0.066
0.837	4.146	12.170	-11.495	-0.393	0.565	-0.074
0.839	4.152	12.152	-11.501	-0.401	0.557	-0.074
0.842	4.164	12.158	-11.513	-0.401	0.565	-0.066
0.844	4.177	12.140	-11.525	-0.401	0.557	-0.074
0.846	4.183	12.128	-11.519	-0.393	0.549	-0.066
0.849	4.195	12.122	-11.525	-0.393	0.565	-0.066
0.851	4.201	12.116	-11.537	-0.401	0.557	-0.074
0.853	4.207	12.104	-11.556	-0.393	0.549	-0.057
0.856	4.213	12.097	-11.556	-0.393	0.549	-0.066
0.858	4.225	12.079	-11.549	-0.385	0.565	-0.066
0.860	4.237	12.085	-11.562	-0.393	0.557	-0.066
0.862	4.250	12.073	-11.562	-0.385	0.565	-0.066
0.865	4.256	12.067	-11.580	-0.385	0.557	-0.074
0.867	4.262	12.061	-11.586	-0.393	0.541	-0.074
0.869	4.268	12.043	-11.586	-0.393	0.549	-0.057
0.872	4.280	12.043	-11.586	-0.393	0.549	-0.066
0.874	4.286	12.037	-11.604	-0.393	0.549	-0.082
0.876	4.298	12.030	-11.598	-0.385	0.549	-0.066
0.879	4.304	12.024	-11.604	-0.385	0.557	-0.066
0.881	4.311	12.012	-11.616	-0.393	0.549	-0.066
0.883	4.323	12.006	-11.629	-0.385	0.549	-0.066
0.885	4.335	12.000	-11.629	-0.377	0.557	-0.066
0.888	4.347	11.988	-11.653	-0.385	0.549	-0.066
0.890	4.341	11.976	-11.653	-0.393	0.565	-0.066
0.892	4.365	11.963	-11.647	-0.385	0.565	-0.066
0.895	4.365	11.957	-11.653	-0.385	0.557	-0.074
0.897	4.377	11.951	-11.659	-0.393	0.549	-0.082
0.899	4.390	11.939	-11.677	-0.393	0.549	-0.082
0.902	4.402	11.933	-11.677	-0.393	0.557	-0.066
0.904	4.402	11.927	-11.683	-0.385	0.557	-0.082
0.906	4.414	11.915	-11.696	-0.393	0.549	-0.074
0.908	4.420	11.909	-11.696	-0.385	0.557	-0.074
0.911	4.438	11.903	-11.702	-0.385	0.557	-0.082
0.913	4.444	11.890	-11.714	-0.385	0.549	-0.074
0.915	4.451	11.878	-11.720	-0.377	0.557	-0.066
0.918	4.463	11.878	-11.720	-0.377	0.557	-0.066
0.920	4.469	11.878	-11.726	-0.393	0.557	-0.082
0.922	4.481	11.860	-11.732	-0.377	0.557	-0.082
0.925	4.487	11.854	-11.744	-0.385	0.549	-0.066
0.927	4.505	11.836	-11.744	-0.385	0.549	-0.066
0.929	4.511	11.842	-11.750	-0.385	0.557	-0.074
0.931	4.524	11.836	-11.750	-0.377	0.557	-0.090
0.934	4.536	11.830	-11.763	-0.377	0.557	-0.082
0.936	4.548	11.830	-11.775	-0.385	0.557	-0.082
0.938	4.560	11.823	-11.769	-0.377	0.549	-0.082
0.941	4.572	11.811	-11.781	-0.385	0.549	-0.074
0.943	4.578	11.805	-11.781	-0.377	0.541	-0.082
0.945	4.591	11.805	-11.781	-0.393	0.565	-0.090
0.948	4.597	11.793	-11.781	-0.385	0.549	-0.074
0.950	4.621	11.793	-11.787	-0.385	0.549	-0.082
0.952	4.615	11.781	-11.793	-0.393	0.557	-0.074
0.954	4.627	11.769	-11.793	-0.369	0.549	-0.074
0.957	4.639	11.756	-11.805	-0.377	0.557	-0.082
0.959	4.651	11.769	-11.811	-0.385	0.557	-0.082
0.961	4.664	11.744	-11.830	-0.369	0.557	-0.074
0.964	4.676	11.744	-11.830	-0.385	0.549	-0.082
0.966	4.688	11.732	-11.817	-0.385	0.557	-0.082
0.968	4.694	11.738	-11.830	-0.369	0.557	-0.082
0.971	4.706	11.726	-11.830	-0.377	0.549	-0.082
0.973	4.718	11.714	-11.836	-0.377	0.549	-0.074
0.975	4.725	11.702	-11.854	-0.369	0.549	-0.082
0.977	4.737	11.708	-11.854	-0.385	0.565	-0.082
0.980	4.743	11.690	-11.854	-0.377	0.549	-0.082
0.982	4.749	11.683	-11.860	-0.377	0.549	-0.090
0.984	4.767	11.677	-11.866	-0.385	0.557	-0.090
0.987	4.773	11.665	-11.872	-0.377	0.557	-0.082
0.989	4.779	11.659	-11.878	-0.377	0.557	-0.082
0.991	4.785	11.653	-11.884	-0.369	0.549	-0.090
0.994	4.804	11.641	-11.890	-0.385	0.549	-0.082
0.996	4.816	11.635	-11.890	-0.385	0.557	-0.082
0.998	4.822	11.635	-11.890	-0.369	0.565	-0.074
1.000	4.834	11.616	-11.903	-0.369	0.565	-0.082
1.003	4.840	11.616	-11.909	-0.377	0.557	-0.082
1.005	4.840	11.610	-11.909	-0.385	0.557	-0.090
1.007	4.871	11.598	-11.927	-0.377	0.541	-0.082
1.010	4.877	11.586	-11.921	-0.377	0.565	-0.090
1.012	4.883	11.580	-11.921	-0.369	0.557	-0.090
1.014	4.895	11.586	-11.927	-0.377	0.557	-0.090
1.017	4.913	11.574	-11.939	-0.377	0.565	-0.090
1.019	4.925	11.562	-11.939	-0.377	0.565	-0.090
1.021	4.925	11.562	-11.939	-0.377	0.549	-0.082
1.023	4.932	11.543	-11.945	-0.369	0.557	-0.074
1.026	4.950	11.556	-11.951	-0.377	0.549	-0.090
1.028	4.956	11.537	-11.963	-0.377	0.541	-0.082
1.030	4.956	11.525	-11.963	-0.377	0.565	-0.098
1.033	4.968	11.519	-11.970	-0.377	0.549	-0.082
1.035	4.992	11.513	-11.970	-0.369	0.557	-0.098
1.037	4.992	11.507	-11.982	-0.369	0.549	-0.090
1.040	5.011	11.501	-11.982	-0.360	0.565	-0.082
1.042	5.017	11.501	-11.988	-0.369	0.557	-0.090
