Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A
0.000	0.006	11.890	-11.848	-0.516	0.418	-0.082
0.003	0.037	11.878	-11.866	-0.541	0.418	-0.074
0.006	0.037	11.878	-11.866	-0.532	0.410	-0.082
0.008	0.061	11.872	-11.872	-0.524	0.418	-0.082
0.011	0.067	11.872	-11.878	-0.541	0.426	-0.074
0.014	0.091	11.860	-11.897	-0.524	0.418	-0.082
0.017	0.097	11.848	-11.903	-0.532	0.418	-0.074
0.020	0.128	11.842	-11.915	-0.532	0.418	-0.090
0.022	0.146	11.836	-11.927	-0.516	0.426	-0.082
0.025	0.158	11.836	-11.927	-0.524	0.426	-0.090
0.028	0.177	11.817	-11.939	-0.532	0.418	-0.082
0.031	0.177	11.823	-11.951	-0.532	0.410	-0.090
0.034	0.201	11.805	-11.963	-0.532	0.418	-0.090
0.036	0.213	11.799	-11.951	-0.532	0.418	-0.090
0.039	0.237	11.799	-11.970	-0.524	0.426	-0.082
0.042	0.250	11.787	-11.976	-0.516	0.426	-0.098
0.045	0.262	11.781	-11.988	-0.524	0.418	-0.082
0.048	0.280	11.775	-11.994	-0.516	0.418	-0.090
0.050	0.286	11.769	-12.000	-0.516	0.426	-0.082
0.053	0.311	11.763	-12.018	-0.524	0.418	-0.082
0.056	0.323	11.756	-12.018	-0.524	0.418	-0.082
0.059	0.347	11.738	-12.037	-0.516	0.418	-0.090
0.062	0.347	11.738	-12.043	-0.532	0.418	-0.090
0.064	0.371	11.726	-12.049	-0.524	0.418	-0.082
0.067	0.377	11.726	-12.061	-0.516	0.418	-0.098
0.070	0.396	11.726	-12.067	-0.541	0.418	-0.074
0.073	0.414	11.714	-12.073	-0.516	0.418	-0.098
0.076	0.420	11.702	-12.079	-0.516	0.418	-0.090
0.078	0.451	11.696	-12.091	-0.516	0.426	-0.090
0.081	0.463	11.683	-12.097	-0.532	0.418	-0.090
0.084	0.469	11.683	-12.104	-0.532	0.426	-0.098
0.087	0.487	11.677	-12.116	-0.532	0.418	-0.106
0.090	0.493	11.665	-12.128	-0.532	0.418	-0.082
0.092	0.518	11.653	-12.128	-0.516	0.434	-0.090
0.095	0.530	11.653	-12.134	-0.532	0.426	-0.090
0.098	0.548	11.635	-12.140	-0.532	0.426	-0.090
0.101	0.566	11.641	-12.146	-0.524	0.426	-0.090
0.104	0.572	11.629	-12.158	-0.524	0.426	-0.106
0.106	0.597	11.616	-12.158	-0.532	0.426	-0.090
0.109	0.609	11.623	-12.170	-0.516	0.426	-0.090
0.112	0.621	11.610	-12.183	-0.532	0.426	-0.098
0.115	0.633	11.604	-12.189	-0.516	0.418	-0.090
0.118	0.651	11.586	-12.189	-0.516	0.426	-0.106
0.120	0.676	11.574	-12.195	-0.516	0.434	-0.082
0.123	0.682	11.574	-12.207	-0.516	0.418	-0.098
0.126	0.706	11.568	-12.207	-0.508	0.434	-0.098
0.129	0.718	11.562	-12.219	-0.524	0.434	-0.106
0.132	0.725	11.543	-12.231	-0.524	0.426	-0.098
0.134	0.743	11.543	-12.244	-0.524	0.426	-0.098
0.137	0.761	11.531	-12.244	-0.532	0.434	-0.098
0.140	0.767	11.531	-12.244	-0.524	0.426	-0.098
0.143	0.791	11.531	-12.256	-0.516	0.426	-0.106
0.146	0.798	11.513	-12.268	-0.516	0.418	-0.098
0.148	0.816	11.513	-12.262	-0.532	0.426	-0.106
0.151	0.834	11.489	-12.274	-0.524	0.426	-0.098
0.154	0.846	11.489	-12.280	-0.524	0.418	-0.090
0.157	0.858	11.489	-12.298	-0.532	0.434	-0.106
0.160	0.871	11.483	-12.304	-0.508	0.434	-0.098
0.162	0.889	11.470	-12.304	-0.516	0.434	-0.098
0.165	0.907	11.464	-12.317	-0.524	0.426	-0.115
0.168	0.925	11.458	-12.323	-0.516	0.418	-0.115
0.171	0.938	11.452	-12.335	-0.516	0.426	-0.098
0.174	0.956	11.440	-12.347	-0.524	0.418	-0.106
0.176	0.974	11.434	-12.353	-0.524	0.426	-0.098
0.179	0.974	11.422	-12.353	-0.524	0.426	-0.106
0.182	0.992	11.416	-12.365	-0.524	0.434	-0.115
0.185	1.011	11.403	-12.365	-0.524	0.434	-0.098
0.188	1.029	11.391	-12.365	-0.508	0.426	-0.098
0.190	1.035	11.385	-12.378	-0.516	0.426	-0.106
0.193	1.053	11.391	-12.384	-0.516	0.426	-0.106
0.196	1.078	11.373	-12.384	-0.516	0.426	-0.106
0.199	1.084	11.373	-12.402	-0.524	0.426	-0.106
0.202	1.102	11.355	-12.402	-0.532	0.434	-0.106
0.204	1.114	11.336	-12.426	-0.516	0.418	-0.115
0.207	1.126	11.336	-12.408	-0.508	0.418	-0.106
0.210	1.139	11.336	-12.426	-0.516	0.426	-0.115
0.213	1.163	11.324	-12.426	-0.516	0.426	-0.115
0.216	1.175	11.318	-12.438	-0.524	0.434	-0.106
0.218	1.187	11.312	-12.444	-0.524	0.426	-0.115
0.221	1.199	11.306	-12.451	-0.516	0.442	-0.115
0.224	1.218	11.288	-12.457	-0.524	0.434	-0.115
0.227	1.230	11.288	-12.463	-0.500	0.426	-0.106
0.230	1.242	11.269	-12.463	-0.524	0.434	-0.115
0.232	1.266	11.263	-12.475	-0.516	0.426	-0.123
0.235	1.285	11.263	-12.487	-0.516	0.426	-0.106
0.238	1.297	11.251	-12.487	-0.524	0.434	-0.115
0.241	1.315	11.239	-12.499	-0.524	0.426	-0.115
0.244	1.321	11.239	-12.505	-0.532	0.426	-0.106
0.246	1.346	11.221	-12.511	-0.524	0.426	-0.115
0.249	1.352	11.209	-12.518	-0.500	0.434	-0.115
0.252	1.364	11.196	-12.524	-0.508	0.426	-0.115
0.255	1.382	11.202	-12.524	-0.532	0.434	-0.115
0.258	1.394	11.184	-12.542	-0.524	0.434	-0.123
0.260	1.412	11.178	-12.542	-0.516	0.426	-0.123
0.263	1.425	11.172	-12.548	-0.516	0.426	-0.115
0.266	1.443	11.160	-12.548	-0.508	0.426	-0.115
0.269	1.461	11.154	-12.560	-0.516	0.434	-0.115
0.272	1.486	11.142	-12.572	-0.524	0.434	-0.123
0.274	1.492	11.129	-12.585	-0.524	0.426	-0.131
0.277	1.510	11.123	-12.591	-0.508	0.434	-0.123
0.280	1.528	11.117	-12.591	-0.516	0.434	-0.123
0.283	1.534	11.111	-12.597	-0.532	0.442	-0.123
0.286	1.559	11.099	-12.609	-0.516	0.434	-0.106
0.288	1.565	11.087	-12.609	-0.532	0.426	-0.115
0.291	1.583	11.081	-12.621	-0.516	0.434	-0.115
0.294	1.595	11.081	-12.627	-0.508	0.442	-0.115
0.297	1.613	11.062	-12.633	-0.516	0.442	-0.131
0.300	1.632	11.050	-12.633	-0.508	0.434	-0.123
0.302	1.650	11.044	-12.645	-0.508	0.442	-0.123
0.305	1.662	11.038	-12.645	-0.516	0.434	-0.123
0.308	1.680	11.026	-12.658	-0.500	0.434	-0.123
0.311	1.693	11.026	-12.658	-0.524	0.434	-0.123
0.314	1.705	11.014	-12.670	-0.508	0.434	-0.115
0.316	1.723	11.008	-12.670	-0.508	0.434	-0.123
0.319	1.729	10.995	-12.682	-0.524	0.434	-0.123
0.322	1.747	10.989	-12.688	-0.508	0.442	-0.139
0.325	1.760	10.983	-12.700	-0.524	0.434	-0.123
0.328	1.772	10.965	-12.706	-0.508	0.434	-0.123
0.330	1.802	10.965	-12.706	-0.508	0.434	-0.131
0.333	1.820	10.947	-12.725	-0.508	0.434	-0.123
0.336	1.833	10.947	-12.725	-0.532	0.434	-0.131
0.339	1.845	10.935	-12.731	-0.524	0.426	-0.123
0.342	1.857	10.928	-12.737	-0.516	0.434	-0.123
0.344	1.875	10.916	-12.731	-0.508	0.442	-0.139
0.347	1.893	10.910	-12.743	-0.508	0.442	-0.139
0.350	1.912	10.898	-12.755	-0.516	0.434	-0.131
0.353	1.912	10.886	-12.755	-0.516	0.426	-0.123
0.356	1.942	10.886	-12.755	-0.500	0.426	-0.131
0.358	1.948	10.874	-12.767	-0.524	0.442	-0.131
0.361	1.954	10.868	-12.779	-0.516	0.434	-0.131
0.364	1.985	10.862	-12.792	-0.500	0.434	-0.131
0.367	1.997	10.843	-12.792	-0.516	0.426	-0.123
0.370	2.015	10.837	-12.785	-0.516	0.434	-0.131
0.372	2.021	10.825	-12.804	-0.524	0.426	-0.131
0.375	2.052	10.813	-12.816	-0.516	0.434	-0.131
0.378	2.058	10.807	-12.822	-0.524	0.434	-0.147
0.381	2.082	10.801	-12.822	-0.524	0.434	-0.139
0.384	2.088	10.795	-12.840	-0.516	0.434	-0.131
0.386	2.107	10.776	-12.840	-0.491	0.442	-0.131
0.389	2.119	10.776	-12.846	-0.508	0.426	-0.131
0.392	2.143	10.764	-12.846	-0.508	0.442	-0.131
0.395	2.149	10.752	-12.858	-0.508	0.434	-0.139
0.398	2.167	10.746	-12.865	-0.516	0.442	-0.139
0.400	2.192	10.734	-12.877	-0.516	0.442	-0.139
0.403	2.204	10.734	-12.877	-0.516	0.434	-0.131
0.406	2.216	10.721	-12.877	-0.516	0.426	-0.139
0.409	2.228	10.709	-12.883	-0.516	0.442	-0.139
0.412	2.240	10.709	-12.895	-0.508	0.434	-0.147
0.414	2.259	10.685	-12.901	-0.500	0.434	-0.147
0.417	2.271	10.685	-12.913	-0.491	0.442	-0.139
0.420	2.289	10.679	-12.919	-0.508	0.426	-0.139
0.423	2.295	10.661	-12.919	-0.508	0.442	-0.139
0.426	2.320	10.661	-12.919	-0.500	0.442	-0.131
0.428	2.338	10.648	-12.938	-0.508	0.434	-0.131
0.431	2.350	10.648	-12.938	-0.491	0.451	-0.131
0.434	2.362	10.630	-12.944	-0.508	0.442	-0.131
0.437	2.387	10.618	-12.956	-0.516	0.434	-0.139
0.440	2.393	10.612	-12.950	-0.524	0.442	-0.147
0.442	2.405	10.612	-12.962	-0.516	0.434	-0.131
0.445	2.423	10.606	-12.968	-0.508	0.442	-0.139
0.448	2.441	10.588	-12.980	-0.508	0.442	-0.147
0.451	2.454	10.581	-12.986	-0.500	0.434	-0.147
0.454	2.466	10.569	-12.992	-0.508	0.442	-0.131
0.456	2.490	10.569	-12.999	-0.508	0.434	-0.139
0.459	2.490	10.557	-12.999	-0.491	0.442	-0.156
0.462	2.508	10.551	-12.999	-0.500	0.442	-0.147
0.465	2.527	10.539	-13.011	-0.500	0.442	-0.147
0.468	2.539	10.533	-13.023	-0.508	0.434	-0.139
0.470	2.551	10.514	-13.023	-0.508	0.451	-0.147
0.473	2.563	10.514	-13.023	-0.500	0.442	-0.139
0.476	2.575	10.508	-13.035	-0.516	0.442	-0.147
0.479	2.588	10.502	-13.047	-0.508	0.451	-0.147
0.482	2.606	10.502	-13.053	-0.508	0.442	-0.156
0.484	2.624	10.484	-13.059	-0.516	0.442	-0.147
0.487	2.630	10.478	-13.059	-0.516	0.442	-0.147
0.490	2.642	10.472	-13.072	-0.508	0.434	-0.156
0.493	2.661	10.472	-13.072	-0.500	0.451	-0.139
0.496	2.673	10.460	-13.078	-0.516	0.442	-0.156
0.498	2.685	10.448	-13.096	-0.500	0.442	-0.156
0.501	2.697	10.441	-13.090	-0.508	0.442	-0.139
0.504	2.709	10.423	-13.096	-0.500	0.434	-0.147
0.507	2.728	10.417	-13.096	-0.491	0.442	-0.147
0.510	2.740	10.417	-13.114	-0.491	0.442	-0.164
0.512	2.758	10.405	-13.108	-0.500	0.434	-0.156
0.515	2.770	10.405	-13.114	-0.491	0.442	-0.156
0.518	2.782	10.387	-13.114	-0.491	0.442	-0.147
0.521	2.807	10.381	-13.126	-0.508	0.434	-0.156
0.524	2.807	10.368	-13.132	-0.508	0.442	-0.147
0.526	2.825	10.362	-13.139	-0.491	0.426	-0.164
0.529	2.843	10.362	-13.151	-0.491	0.442	-0.147
0.532	2.855	10.356	-13.163	-0.500	0.434	-0.147
0.535	2.868	10.338	-13.151	-0.491	0.442	-0.164
0.538	2.874	10.338	-13.169	-0.491	0.451	-0.147
0.540	2.892	10.326	-13.169	-0.500	0.442	-0.156
0.543	2.910	10.320	-13.169	-0.500	0.451	-0.156
0.546	2.910	10.307	-13.181	-0.491	0.434	-0.156
0.549	2.935	10.307	-13.187	-0.483	0.451	-0.156
0.552	2.941	10.295	-13.193	-0.500	0.451	-0.147
0.554	2.965	10.283	-13.193	-0.500	0.442	-0.156
0.557	2.965	10.289	-13.206	-0.500	0.451	-0.164
0.560	2.977	10.271	-13.206	-0.491	0.442	-0.164
0.563	3.002	10.265	-13.212	-0.500	0.442	-0.156
0.566	3.020	10.259	-13.212	-0.500	0.442	-0.147
0.568	3.020	10.259	-13.224	-0.483	0.434	-0.164
0.571	3.038	10.247	-13.230	-0.475	0.434	-0.147
0.574	3.038	10.234	-13.230	-0.483	0.442	-0.164
0.577	3.062	10.222	-13.242	-0.500	0.451	-0.172
0.580	3.081	10.228	-13.248	-0.500	0.442	-0.172
0.582	3.087	10.222	-13.260	-0.483	0.442	-0.164
0.585	3.099	10.210	-13.248	-0.483	0.451	-0.156
0.588	3.111	10.198	-13.260	-0.491	0.442	-0.164
0.591	3.123	10.192	-13.266	-0.508	0.451	-0.164
0.594	3.135	10.186	-13.266	-0.491	0.451	-0.156
0.596	3.142	10.180	-13.285	-0.491	0.442	-0.164
0.599	3.166	10.174	-13.285	-0.500	0.442	-0.172
0.602	3.172	10.174	-13.285	-0.483	0.451	-0.164
0.605	3.184	10.149	-13.285	-0.500	0.442	-0.172
0.608	3.202	10.155	-13.291	-0.483	0.442	-0.180
0.610	3.209	10.143	-13.291	-0.475	0.442	-0.164
0.613	3.233	10.125	-13.303	-0.491	0.442	-0.172
0.616	3.233	10.119	-13.309	-0.500	0.442	-0.164
0.619	3.257	10.125	-13.309	-0.491	0.442	-0.164
0.622	3.251	10.107	-13.315	-0.491	0.451	-0.164
0.624	3.276	10.100	-13.321	-0.500	0.451	-0.172
0.627	3.276	10.088	-13.333	-0.475	0.442	-0.172
0.630	3.294	10.088	-13.327	-0.491	0.451	-0.180
0.633	3.312	10.082	-13.333	-0.491	0.442	-0.164
0.636	3.324	10.070	-13.346	-0.491	0.451	-0.164
0.638	3.330	10.064	-13.352	-0.483	0.442	-0.172
0.641	3.342	10.064	-13.352	-0.491	0.442	-0.172
0.644	3.355	10.052	-13.346	-0.467	0.451	-0.180
0.647	3.367	10.040	-13.352	-0.483	0.442	-0.164
0.650	3.379	10.034	-13.364	-0.483	0.451	-0.180
0.652	3.391	10.021	-13.370	-0.483	0.434	-0.180
0.655	3.397	10.027	-13.370	-0.508	0.442	-0.172
0.658	3.416	10.021	-13.382	-0.500	0.459	-0.188
0.661	3.422	9.997	-13.382	-0.500	0.451	-0.172
0.664	3.440	9.997	-13.388	-0.500	0.442	-0.156
0.666	3.446	9.991	-13.400	-0.491	0.442	-0.164
0.669	3.464	9.991	-13.394	-0.508	0.451	-0.164
0.672	3.483	9.979	-13.400	-0.491	0.451	-0.180
0.675	3.483	9.973	-13.413	-0.491	0.442	-0.164
0.678	3.501	9.954	-13.413	-0.491	0.442	-0.180
0.680	3.513	9.948	-13.413	-0.491	0.442	-0.172
0.683	3.513	9.942	-13.425	-0.491	0.451	-0.180
0.686	3.531	9.936	-13.431	-0.483	0.442	-0.188
0.689	3.549	9.930	-13.425	-0.475	0.442	-0.180
0.692	3.562	9.924	-13.425	-0.483	0.451	-0.172
0.694	3.574	9.918	-13.437	-0.483	0.451	-0.180
0.697	3.580	9.906	-13.443	-0.483	0.434	-0.180
0.700	3.586	9.893	-13.437	-0.483	0.451	-0.180
0.703	3.610	9.893	-13.443	-0.475	0.442	-0.188
0.706	3.623	9.875	-13.449	-0.491	0.442	-0.188
0.708	3.629	9.875	-13.455	-0.475	0.442	-0.188
0.711	3.647	9.869	-13.467	-0.467	0.451	-0.180
0.714	3.653	9.857	-13.461	-0.483	0.442	-0.180
0.717	3.665	9.851	-13.461	-0.475	0.442	-0.188
0.720	3.677	9.839	-13.473	-0.483	0.451	-0.188
0.722	3.696	9.820	-13.479	-0.475	0.442	-0.188
0.725	3.714	9.827	-13.486	-0.483	0.442	-0.188
0.728	3.726	9.820	-13.479	-0.475	0.442	-0.180
0.731	3.732	9.808	-13.486	-0.500	0.442	-0.180
0.734	3.744	9.796	-13.492	-0.500	0.442	-0.180
0.736	3.756	9.790	-13.498	-0.483	0.451	-0.188
0.739	3.769	9.778	-13.504	-0.475	0.442	-0.180
0.742	3.781	9.778	-13.510	-0.483	0.451	-0.180
0.745	3.787	9.772	-13.504	-0.483	0.442	-0.188
0.748	3.799	9.760	-13.522	-0.467	0.451	-0.188
0.750	3.817	9.747	-13.516	-0.475	0.442	-0.180
0.753	3.836	9.735	-13.522	-0.467	0.442	-0.197
0.756	3.848	9.723	-13.522	-0.467	0.451	-0.188
0.759	3.854	9.723	-13.528	-0.475	0.451	-0.197
0.762	3.866	9.711	-13.528	-0.483	0.442	-0.197
0.764	3.878	9.705	-13.534	-0.475	0.442	-0.180
0.767	3.890	9.699	-13.528	-0.467	0.442	-0.188
0.770	3.909	9.686	-13.540	-0.475	0.451	-0.205
0.773	3.915	9.680	-13.540	-0.475	0.459	-0.180
0.776	3.921	9.668	-13.546	-0.459	0.451	-0.188
0.778	3.945	9.662	-13.553	-0.467	0.451	-0.188
0.781	3.957	9.650	-13.546	-0.475	0.442	-0.197
0.784	3.963	9.650	-13.559	-0.475	0.451	-0.188
0.787	3.976	9.644	-13.559	-0.491	0.451	-0.197
0.790	3.988	9.626	-13.571	-0.483	0.442	-0.188
0.792	4.006	9.613	-13.565	-0.467	0.442	-0.188
0.795	4.012	9.613	-13.577	-0.475	0.434	-0.197
0.798	4.024	9.607	-13.577	-0.483	0.442	-0.188
0.801	4.037	9.595	-13.583	-0.467	0.434	-0.188
0.804	4.049	9.571	-13.583	-0.483	0.451	-0.197
0.806	4.067	9.577	-13.577	-0.483	0.434	-0.205
0.809	4.079	9.565	-13.601	-0.475	0.451	-0.197
0.812	4.091	9.553	-13.601	-0.483	0.442	-0.197
0.815	4.104	9.534	-13.601	-0.475	0.451	-0.197
0.818	4.122	9.534	-13.607	-0.475	0.459	-0.205
0.820	4.128	9.516	-13.620	-0.475	0.442	-0.188
0.823	4.146	9.516	-13.613	-0.475	0.451	-0.213
0.826	4.158	9.504	-13.620	-0.475	0.451	-0.205
0.829	4.170	9.504	-13.613	-0.475	0.451	-0.205
0.832	4.183	9.486	-13.620	-0.459	0.451	-0.188
0.834	4.201	9.479	-13.632	-0.459	0.442	-0.205
0.837	4.207	9.467	-13.626	-0.459	0.459	-0.197
0.840	4.213	9.455	-13.632	-0.459	0.442	-0.188
0.843	4.231	9.455	-13.650	-0.467	0.434	-0.205
0.846	4.244	9.443	-13.638	-0.467	0.451	-0.188
0.848	4.262	9.437	-13.644	-0.451	0.442	-0.205
0.851	4.268	9.425	-13.662	-0.467	0.451	-0.205
0.854	4.280	9.425	-13.662	-0.467	0.459	-0.188
0.857	4.298	9.406	-13.662	-0.467	0.459	-0.197
0.860	4.317	9.406	-13.662	-0.467	0.442	-0.205
0.862	4.323	9.400	-13.668	-0.459	0.451	-0.205
0.865	4.341	9.382	-13.668	-0.475	0.459	-0.197
0.868	4.353	9.370	-13.680	-0.467	0.451	-0.213
0.871	4.359	9.364	-13.680	-0.451	0.459	-0.205
0.874	4.377	9.358	-13.686	-0.459	0.451	-0.205
0.876	4.390	9.346	-13.693	-0.459	0.442	-0.197
0.879	4.402	9.346	-13.686	-0.467	0.451	-0.205
0.882	4.414	9.333	-13.693	-0.459	0.434	-0.205
0.885	4.426	9.321	-13.693	-0.467	0.442	-0.205
0.888	4.444	9.309	-13.699	-0.467	0.442	-0.205
0.890	4.463	9.303	-13.705	-0.475	0.442	-0.205
0.893	4.463	9.291	-13.705	-0.475	0.451	-0.213
0.896	4.475	9.279	-13.717	-0.467	0.451	-0.213
0.899	4.499	9.272	-13.717	-0.467	0.451	-0.205
0.902	4.505	9.272	-13.723	-0.459	0.442	-0.205
0.904	4.524	9.254	-13.729	-0.451	0.451	-0.205
0.907	4.524	9.248	-13.729	-0.451	0.451	-0.197
0.910	4.542	9.236	-13.729	-0.459	0.451	-0.205
0.913	4.560	9.230	-13.735	-0.459	0.442	-0.213
0.916	4.566	9.224	-13.747	-0.459	0.451	-0.205
0.918	4.584	9.212	-13.741	-0.467	0.451	-0.213
0.921	4.609	9.193	-13.753	-0.459	0.467	-0.205
0.924	4.615	9.187	-13.741	-0.442	0.442	-0.205
0.927	4.621	9.175	-13.760	-0.459	0.434	-0.205
0.930	4.639	9.175	-13.753	-0.451	0.451	-0.205
0.932	4.658	9.163	-13.760	-0.451	0.459	-0.213
0.935	4.658	9.151	-13.760	-0.459	0.459	-0.213
0.938	4.670	9.145	-13.760	-0.442	0.459	-0.205
0.941	4.694	9.132	-13.766	-0.451	0.451	-0.205
0.944	4.706	9.126	-13.766	-0.451	0.459	-0.221
0.946	4.718	9.108	-13.778	-0.459	0.434	-0.221
0.949	4.725	9.102	-13.766	-0.434	0.442	-0.221
0.952	4.743	9.084	-13.784	-0.451	0.442	-0.213
0.955	4.761	9.078	-13.784	-0.442	0.442	-0.221
0.958	4.779	9.065	-13.778	-0.459	0.451	-0.213
0.960	4.785	9.059	-13.778	-0.451	0.451	-0.221
0.963	4.798	9.041	-13.790	-0.459	0.451	-0.221
0.966	4.816	9.029	-13.790	-0.451	0.451	-0.213
0.969	4.828	9.017	-13.784	-0.459	0.451	-0.213
0.972	4.840	9.011	-13.796	-0.459	0.451	-0.221
0.974	4.852	9.005	-13.802	-0.459	0.451	-0.213
0.977	4.858	8.986	-13.802	-0.451	0.451	-0.229
0.980	4.877	8.980	-13.796	-0.451	0.451	-0.221
0.983	4.883	8.962	-13.802	-0.442	0.451	-0.221
0.986	4.901	8.956	-13.814	-0.434	0.451	-0.238
0.988	4.907	8.944	-13.808	-0.451	0.442	-0.221
0.991	4.925	8.938	-13.808	-0.451	0.451	-0.213
0.994	4.944	8.925	-13.808	-0.459	0.451	-0.213
0.997	4.950	8.919	-13.820	-0.442	0.442	-0.213
1.000	4.968	8.907	-13.814	-0.451	0.451	-0.221
1.002	4.974	8.889	-13.820	-0.451	0.442	-0.221
1.005	4.992	8.883	-13.827	-0.451	0.451	-0.221
1.008	5.005	8.877	-13.820	-0.434	0.442	-0.213
1.011	5.017	8.865	-13.827	-0.442	0.442	-0.213
1.014	5.023	8.852	-13.827	-0.442	0.459	-0.238
1.016	5.035	8.840	-13.833	-0.451	0.451	-0.221
1.019	5.053	8.834	-13.839	-0.451	0.442	-0.229
1.022	5.065	8.816	-13.839	-0.442	0.451	-0.221
1.025	5.072	8.810	-13.845	-0.434	0.442	-0.221
1.028	5.084	8.810	-13.839	-0.451	0.459	-0.229
1.030	5.108	8.791	-13.851	-0.442	0.451	-0.238
1.033	5.114	8.785	-13.851	-0.442	0.451	-0.238
1.036	5.139	8.773	-13.857	-0.434	0.442	-0.229
1.039	5.139	8.761	-13.851	-0.442	0.451	-0.229
1.042	5.157	8.755	-13.863	-0.459	0.459	-0.229
1.044	5.169	8.743	-13.863	-0.442	0.434	-0.229
1.047	5.187	8.737	-13.857	-0.434	0.442	-0.229
1.050	5.193	8.731	-13.869	-0.451	0.459	-0.229
1.053	5.205	8.718	-13.875	-0.442	0.442	-0.229
1.056	5.218	8.700	-13.875	-0.434	0.442	-0.229
1.058	5.230	8.688	-13.869	-0.434	0.451	-0.221
1.061	5.248	8.682	-13.875	-0.434	0.451	-0.221
1.064	5.260	8.670	-13.881	-0.434	0.459	-0.229
1.067	5.260	8.664	-13.881	-0.451	0.442	-0.229
1.070	5.291	8.651	-13.887	-0.442	0.451	-0.229
1.072	5.303	8.645	-13.881	-0.426	0.451	-0.229
1.075	5.309	8.627	-13.900	-0.434	0.451	-0.229
1.078	5.315	8.627	-13.893	-0.426	0.451	-0.229
1.081	5.339	8.603	-13.900	-0.434	0.451	-0.229
1.084	5.352	8.597	-13.900	-0.434	0.451	-0.229
1.086	5.364	8.603	-13.900	-0.434	0.451	-0.229
1.089	5.376	8.591	-13.912	-0.434	0.451	-0.238
1.092	5.394	8.566	-13.918	-0.442	0.442	-0.238
1.095	5.400	8.560	-13.912	-0.434	0.451	-0.238
1.098	5.419	8.554	-13.912	-0.434	0.451	-0.229
1.100	5.437	8.542	-13.918	-0.434	0.442	-0.229
1.103	5.449	8.530	-13.924	-0.442	0.451	-0.238
1.106	5.461	8.518	-13.936	-0.434	0.451	-0.229
1.109	5.473	8.505	-13.936	-0.426	0.451	-0.238
1.112	5.492	8.505	-13.936	-0.426	0.442	-0.238
1.114	5.504	8.499	-13.942	-0.434	0.451	-0.238
1.117	5.510	8.475	-13.948	-0.426	0.459	-0.254
1.120	5.528	8.469	-13.942	-0.434	0.451	-0.246
1.123	5.553	8.457	-13.948	-0.426	0.459	-0.246
1.126	5.559	8.444	-13.960	-0.426	0.451	-0.238
1.128	5.571	8.444	-13.954	-0.434	0.451	-0.238
1.131	5.589	8.426	-13.960	-0.426	0.451	-0.238
1.134	5.607	8.420	-13.967	-0.442	0.451	-0.238
1.137	5.613	8.414	-13.973	-0.459	0.451	-0.238
1.140	5.619	8.396	-13.967	-0.442	0.451	-0.246
1.142	5.632	8.384	-13.973	-0.426	0.442	-0.238
1.145	5.650	8.377	-13.985	-0.442	0.459	-0.246
1.148	5.656	8.365	-13.979	-0.434	0.451	-0.246
1.151	5.674	8.347	-13.997	-0.434	0.442	-0.254
1.154	5.693	8.353	-13.985	-0.434	0.459	-0.229
1.156	5.705	8.341	-13.997	-0.434	0.451	-0.246
1.159	5.717	8.323	-13.991	-0.434	0.451	-0.254
1.162	5.729	8.317	-13.997	-0.426	0.459	-0.246
1.165	5.753	8.304	-14.003	-0.426	0.451	-0.246
1.168	5.753	8.304	-14.003	-0.418	0.451	-0.246
1.170	5.766	8.286	-14.003	-0.410	0.442	-0.254
1.173	5.784	8.274	-14.009	-0.410	0.451	-0.246
1.176	5.802	8.274	-14.015	-0.418	0.459	-0.246
1.179	5.808	8.250	-14.027	-0.426	0.442	-0.246
1.182	5.826	8.244	-14.021	-0.418	0.451	-0.246
1.184	5.826	8.231	-14.027	-0.426	0.451	-0.254
1.187	5.851	8.231	-14.027	-0.418	0.459	-0.254
1.190	5.851	8.219	-14.021	-0.418	0.442	-0.246
1.193	5.863	8.207	-14.034	-0.426	0.442	-0.246
1.196	5.887	8.201	-14.027	-0.410	0.451	-0.246
1.198	5.887	8.189	-14.040	-0.401	0.451	-0.246
1.201	5.912	8.183	-14.040	-0.418	0.442	-0.254
1.204	5.930	8.164	-14.040	-0.418	0.451	-0.262
1.207	5.936	8.158	-14.052	-0.434	0.451	-0.254
1.210	5.954	8.146	-14.052	-0.410	0.442	-0.254
1.212	5.967	8.140	-14.052	-0.426	0.451	-0.246
1.215	5.985	8.128	-14.058	-0.426	0.451	-0.246
1.218	5.979	8.116	-14.064	-0.434	0.459	-0.246
1.221	6.009	8.104	-14.064	-0.418	0.451	-0.254
1.224	6.021	8.091	-14.064	-0.410	0.442	-0.262
1.226	6.033	8.073	-14.064	-0.418	0.442	-0.254
1.229	6.040	8.073	-14.064	-0.410	0.459	-0.254
1.232	6.052	8.067	-14.082	-0.410	0.451	-0.262
1.235	6.070	8.049	-14.082	-0.418	0.442	-0.262
1.238	6.088	8.049	-14.082	-0.418	0.451	-0.254
1.240	6.100	8.037	-14.076	-0.418	0.442	-0.254
1.243	6.113	8.030	-14.082	-0.410	0.442	-0.262
1.246	6.125	8.018	-14.088	-0.401	0.451	-0.254
1.249	6.131	8.006	-14.094	-0.410	0.442	-0.262
1.252	6.155	8.000	-14.094	-0.410	0.442	-0.246
1.254	6.155	7.976	-14.094	-0.410	0.442	-0.262
1.257	6.167	7.970	-14.100	-0.410	0.451	-0.262
