Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A
0.000	0.006	11.373	11.282	0.106	0.066	1.229
0.005	0.030	11.373	11.276	0.115	0.066	1.237
0.009	0.055	11.373	11.282	0.098	0.066	1.220
0.014	0.079	11.373	11.276	0.139	0.074	1.229
0.018	0.134	11.379	11.276	0.123	0.074	1.229
0.023	0.225	11.379	11.276	0.131	0.082	1.237
0.027	0.554	11.397	11.294	0.115	0.090	1.237
0.032	0.298	11.379	11.282	0.131	0.115	1.237
0.036	0.219	11.379	11.282	0.115	0.115	1.229
0.041	0.250	11.379	11.288	0.123	0.115	1.237
0.045	0.262	11.385	11.282	0.115	0.123	1.237
0.050	0.268	11.385	11.288	0.115	0.123	1.237
0.055	0.268	11.385	11.282	0.139	0.131	1.229
0.059	0.286	11.385	11.288	0.139	0.139	1.229
0.064	0.292	11.379	11.269	0.131	0.139	1.229
0.068	0.317	11.379	11.282	0.147	0.164	1.229
0.073	0.317	11.373	11.282	0.164	0.156	1.245
0.077	0.329	11.385	11.282	0.156	0.156	1.237
0.082	0.353	11.379	11.282	0.156	0.172	1.229
0.086	0.359	11.385	11.282	0.172	0.172	1.229
0.091	0.377	11.391	11.276	0.172	0.188	1.229
0.096	0.390	11.385	11.276	0.172	0.180	1.245
0.100	0.402	11.379	11.282	0.180	0.180	1.220
0.105	0.414	11.391	11.276	0.180	0.197	1.220
0.109	0.432	11.379	11.276	0.180	0.205	1.237
0.114	0.438	11.385	11.269	0.197	0.213	1.237
0.118	0.457	11.385	11.282	0.213	0.213	1.229
0.123	0.463	11.379	11.276	0.221	0.213	1.229
0.127	0.487	11.379	11.276	0.213	0.229	1.229
0.132	0.499	11.385	11.276	0.221	0.229	1.237
0.136	0.511	11.385	11.276	0.221	0.238	1.229
0.141	0.524	11.391	11.276	0.238	0.238	1.237
0.146	0.542	11.397	11.282	0.262	0.254	1.229
0.150	0.554	11.391	11.282	0.238	0.262	1.229
0.155	0.572	11.391	11.269	0.254	0.278	1.237
0.159	0.578	11.397	11.276	0.278	0.278	1.237
0.164	0.597	11.385	11.269	0.262	0.278	1.245
0.168	0.603	11.385	11.276	0.278	0.295	1.220
0.173	0.621	11.385	11.276	0.303	0.295	1.229
0.177	0.639	11.391	11.282	0.303	0.303	1.245
0.182	0.651	11.391	11.276	0.303	0.303	1.229
0.187	0.658	11.391	11.276	0.328	0.319	1.229
0.191	0.670	11.397	11.282	0.319	0.328	1.229
0.196	0.682	11.391	11.282	0.336	0.328	1.237
0.200	0.700	11.397	11.282	0.344	0.352	1.220
0.205	0.706	11.391	11.269	0.360	0.352	1.229
0.209	0.725	11.391	11.282	0.369	0.360	1.229
0.214	0.731	11.397	11.276	0.360	0.369	1.229
0.218	0.755	11.397	11.282	0.377	0.377	1.229
0.223	0.761	11.403	11.288	0.393	0.385	1.237
0.227	0.767	11.397	11.276	0.401	0.393	1.229
0.232	0.785	11.403	11.276	0.393	0.401	1.229
0.237	0.798	11.416	11.276	0.418	0.401	1.237
0.241	0.810	11.403	11.276	0.426	0.418	1.245
0.246	0.828	11.409	11.282	0.426	0.426	1.245
0.250	0.840	11.403	11.282	0.426	0.426	1.229
0.255	0.852	11.403	11.276	0.442	0.451	1.229
0.259	0.865	11.403	11.282	0.451	0.459	1.237
0.264	0.883	11.416	11.282	0.467	0.459	1.229
0.268	0.889	11.416	11.276	0.475	0.475	1.237
0.273	0.907	11.416	11.282	0.491	0.475	1.229
0.278	0.932	11.416	11.276	0.483	0.491	1.237
0.282	0.932	11.409	11.294	0.483	0.491	1.229
0.287	0.956	11.416	11.276	0.524	0.524	1.229
0.291	0.968	11.422	11.282	0.516	0.516	1.229
0.296	0.986	11.422	11.276	0.524	0.532	1.237
0.300	1.011	11.409	11.288	0.524	0.532	1.245
0.305	1.023	11.428	11.282	0.532	0.549	1.229
0.309	1.047	11.428	11.282	0.549	0.565	1.229
0.314	1.059	11.428	11.288	0.565	0.557	1.229
0.318	1.090	11.428	11.282	0.590	0.590	1.229
0.323	1.096	11.428	11.282	0.590	0.590	1.229
0.328	1.114	11.428	11.288	0.606	0.606	1.229
0.332	1.145	11.434	11.294	0.614	0.614	1.229
0.337	1.163	11.428	11.288	0.614	0.639	1.237
0.341	1.175	11.428	11.282	0.623	0.631	1.229
0.346	1.187	11.434	11.288	0.639	0.647	1.229
0.350	1.224	11.440	11.294	0.663	0.663	1.220
0.355	1.230	11.434	11.288	0.680	0.680	1.237
0.359	1.260	11.440	11.294	0.680	0.688	1.237
0.364	1.285	11.446	11.288	0.680	0.688	1.229
0.369	1.297	11.452	11.300	0.696	0.713	1.229
0.373	1.321	11.446	11.300	0.713	0.729	1.245
0.378	1.333	11.446	11.294	0.729	0.729	1.220
0.382	1.364	11.446	11.300	0.737	0.745	1.237
0.387	1.382	11.452	11.300	0.729	0.762	1.245
0.391	1.406	11.458	11.288	0.762	0.778	1.245
0.396	1.425	11.464	11.306	0.762	0.786	1.237
0.400	1.443	11.458	11.300	0.786	0.795	1.237
0.405	1.461	11.470	11.300	0.803	0.803	1.237
0.409	1.479	11.458	11.300	0.819	0.827	1.229
0.414	1.510	11.464	11.306	0.835	0.835	1.237
0.419	1.528	11.470	11.294	0.827	0.852	1.237
0.423	1.553	11.470	11.294	0.852	0.860	1.245
0.428	1.571	11.464	11.306	0.868	0.876	1.237
0.432	1.601	11.470	11.312	0.876	0.885	1.229
0.437	1.613	11.476	11.306	0.885	0.901	1.237
0.441	1.638	11.476	11.306	0.909	0.909	1.237
0.446	1.656	11.476	11.300	0.926	0.926	1.237
0.450	1.674	11.470	11.306	0.917	0.942	1.237
0.455	1.711	11.476	11.312	0.942	0.942	1.237
0.460	1.729	11.483	11.312	0.958	0.950	1.229
0.464	1.741	11.483	11.312	0.958	0.975	1.229
0.469	1.772	11.476	11.312	0.991	0.983	1.237
0.473	1.784	11.483	11.312	0.999	0.991	1.229
0.478	1.814	11.489	11.312	0.991	1.016	1.229
0.482	1.839	11.489	11.318	1.007	1.016	1.229
0.487	1.863	11.501	11.312	1.040	1.016	1.237
0.491	1.887	11.501	11.312	1.040	1.048	1.229
0.496	1.906	11.501	11.318	1.048	1.048	1.237
0.500	1.936	11.501	11.318	1.065	1.065	1.237
0.505	1.948	11.501	11.318	1.081	1.073	1.237
0.510	1.973	11.501	11.318	1.089	1.089	1.245
0.514	1.991	11.501	11.312	1.089	1.106	1.237
0.519	2.015	11.513	11.318	1.098	1.114	1.237
0.523	2.040	11.513	11.330	1.106	1.114	1.237
0.528	2.070	11.513	11.324	1.139	1.130	1.237
0.532	2.094	11.513	11.324	1.155	1.130	1.237
0.537	2.107	11.513	11.324	1.147	1.155	1.237
0.541	2.125	11.513	11.330	1.163	1.163	1.229
0.546	2.155	11.525	11.324	1.171	1.171	1.229
0.551	2.186	11.519	11.330	1.179	1.188	1.237
0.555	2.192	11.519	11.330	1.196	1.188	1.229
0.560	2.228	11.525	11.336	1.212	1.204	1.229
0.564	2.247	11.531	11.330	1.237	1.220	1.253
0.569	2.271	11.531	11.330	1.229	1.220	1.237
0.573	2.295	11.525	11.324	1.237	1.245	1.237
0.578	2.314	11.531	11.330	1.253	1.253	1.237
0.582	2.332	11.531	11.330	1.261	1.270	1.245
0.587	2.344	11.531	11.330	1.278	1.270	1.237
0.591	2.381	11.537	11.330	1.286	1.278	1.245
0.596	2.387	11.531	11.330	1.294	1.294	1.237
0.601	2.411	11.537	11.336	1.286	1.294	1.245
0.605	2.435	11.537	11.342	1.311	1.311	1.229
0.610	2.454	11.543	11.336	1.327	1.327	1.237
0.614	2.472	11.537	11.336	1.319	1.327	1.245
0.619	2.496	11.549	11.336	1.343	1.327	1.229
0.623	2.514	11.531	11.342	1.343	1.352	1.245
0.628	2.539	11.543	11.336	1.352	1.343	1.245
0.632	2.563	11.549	11.342	1.352	1.360	1.245
0.637	2.588	11.549	11.349	1.384	1.384	1.245
0.642	2.606	11.556	11.349	1.368	1.376	1.245
0.646	2.630	11.549	11.336	1.392	1.384	1.245
0.651	2.661	11.543	11.349	1.409	1.392	1.245
0.655	2.685	11.549	11.355	1.392	1.392	1.237
0.660	2.703	11.549	11.342	1.392	1.392	1.237
0.664	2.728	11.543	11.349	1.409	1.417	1.237
0.669	2.752	11.549	11.349	1.417	1.417	1.237
0.673	2.776	11.556	11.349	1.442	1.409	1.229
0.678	2.807	11.549	11.349	1.442	1.433	1.245
0.682	2.819	11.562	11.349	1.442	1.433	1.237
0.687	2.837	11.556	11.349	1.433	1.433	1.245
0.692	2.874	11.556	11.349	1.433	1.442	1.253
0.696	2.886	11.556	11.355	1.450	1.442	1.229
0.701	2.910	11.562	11.349	1.442	1.442	1.245
0.705	2.941	11.562	11.342	1.450	1.450	1.245
0.710	2.965	11.562	11.355	1.458	1.442	1.245
0.714	2.989	11.562	11.349	1.442	1.458	1.237
0.719	3.014	11.562	11.349	1.458	1.474	1.245
0.723	3.032	11.562	11.355	1.474	1.458	1.245
0.728	3.050	11.562	11.349	1.466	1.466	1.237
0.733	3.068	11.562	11.349	1.474	1.474	1.245
0.737	3.099	11.562	11.361	1.491	1.474	1.237
0.742	3.129	11.562	11.355	1.483	1.474	1.245
0.746	3.154	11.568	11.349	1.499	1.483	1.237
0.751	3.184	11.568	11.355	1.483	1.483	1.237
0.755	3.215	11.562	11.367	1.474	1.483	1.237
0.760	3.233	11.568	11.355	1.483	1.483	1.237
0.764	3.263	11.556	11.349	1.483	1.491	1.237
0.769	3.288	11.562	11.355	1.483	1.483	1.237
0.773	3.306	11.574	11.355	1.474	1.483	1.245
0.778	3.330	11.562	11.355	1.483	1.483	1.253
0.783	3.361	11.562	11.355	1.491	1.491	1.237
0.787	3.397	11.562	11.355	1.474	1.499	1.237
0.792	3.422	11.562	11.361	1.491	1.491	1.245
0.796	3.446	11.562	11.355	1.491	1.483	1.237
0.801	3.476	11.568	11.355	1.483	1.491	1.245
0.805	3.519	11.568	11.361	1.491	1.491	1.245
0.810	3.531	11.562	11.349	1.507	1.491	1.245
0.814	3.568	11.574	11.355	1.499	1.491	1.245
0.819	3.592	11.562	11.361	1.483	1.499	1.245
0.824	3.616	11.562	11.349	1.474	1.491	1.245
0.828	3.659	11.562	11.367	1.491	1.483	1.237
0.833	3.683	11.556	11.367	1.474	1.499	1.229
0.837	3.714	11.562	11.355	1.474	1.491	1.229
0.842	3.738	11.562	11.361	1.491	1.499	1.237
0.846	3.763	11.568	11.355	1.483	1.491	1.237
0.851	3.793	11.562	11.361	1.491	1.483	1.237
0.855	3.830	11.562	11.355	1.491	1.483	1.237
0.860	3.854	11.562	11.361	1.483	1.474	1.245
0.864	3.878	11.562	11.361	1.491	1.474	1.245
0.869	3.909	11.562	11.355	1.474	1.474	1.245
0.874	3.939	11.568	11.349	1.474	1.483	1.237
0.878	3.976	11.556	11.361	1.491	1.474	1.245
0.883	3.994	11.562	11.355	1.474	1.466	1.237
0.887	4.030	11.562	11.361	1.474	1.474	1.253
0.892	4.061	11.562	11.361	1.466	1.474	1.237
0.896	4.091	11.562	11.349	1.474	1.474	1.245
0.901	4.128	11.562	11.355	1.458	1.466	1.237
0.905	4.152	11.568	11.349	1.466	1.466	1.245
0.910	4.177	11.568	11.355	1.458	1.466	1.245
0.915	4.213	11.556	11.349	1.466	1.458	1.237
0.919	4.244	11.549	11.361	1.458	1.450	1.229
0.924	4.268	11.556	11.355	1.458	1.450	1.237
0.928	4.298	11.562	11.355	1.458	1.458	1.261
0.933	4.335	11.556	11.355	1.442	1.450	1.245
0.937	4.365	11.556	11.349	1.442	1.450	1.245
0.942	4.396	11.556	11.355	1.458	1.458	1.253
0.946	4.432	11.556	11.355	1.450	1.458	1.245
0.951	4.463	11.556	11.355	1.433	1.433	1.245
0.955	4.505	11.556	11.361	1.442	1.442	1.229
0.960	4.518	11.562	11.355	1.433	1.442	1.237
0.965	4.554	11.562	11.355	1.442	1.433	1.229
0.969	4.591	11.556	11.355	1.433	1.425	1.237
0.974	4.621	11.549	11.355	1.433	1.433	1.253
0.978	4.658	11.556	11.361	1.433	1.417	1.245
0.983	4.688	11.556	11.355	1.425	1.417	1.237
0.987	4.725	11.543	11.349	1.425	1.425	1.245
0.992	4.749	11.556	11.342	1.442	1.425	1.245
0.996	4.785	11.549	11.355	1.401	1.425	1.253
1.001	4.810	11.556	11.361	1.433	1.417	1.245
1.006	4.840	11.556	11.349	1.417	1.417	1.237
1.010	4.877	11.556	11.355	1.425	1.417	1.229
1.015	4.907	11.549	11.349	1.409	1.417	1.229
1.019	4.938	11.556	11.355	1.425	1.417	1.237
1.024	4.974	11.556	11.355	1.417	1.417	1.237
1.028	5.005	11.549	11.349	1.409	1.417	1.237
1.033	5.029	11.562	11.361	1.417	1.401	1.245
1.037	5.065	11.556	11.349	1.417	1.425	1.245
1.042	5.096	11.556	11.355	1.409	1.409	1.237
1.046	5.132	11.556	11.361	1.409	1.409	1.245
1.051	5.163	11.562	11.361	1.409	1.417	1.245
1.056	5.187	11.556	11.355	1.409	1.409	1.245
1.060	5.218	11.556	11.355	1.409	1.401	1.245
1.065	5.254	11.556	11.361	1.417	1.417	1.245
1.069	5.291	11.556	11.349	1.417	1.401	1.237
1.074	5.309	11.562	11.349	1.417	1.401	1.245
1.078	5.352	11.556	11.355	1.409	1.401	1.237
1.083	5.376	11.562	11.355	1.425	1.417	1.237
1.087	5.412	11.556	11.361	1.425	1.417	1.245
1.092	5.443	11.562	11.349	1.417	1.401	1.245
1.097	5.479	11.556	11.342	1.409	1.417	1.245
1.101	5.510	11.556	11.349	1.409	1.417	1.237
1.106	5.534	11.556	11.361	1.409	1.401	1.229
1.110	5.565	11.562	11.367	1.409	1.409	1.245
1.115	5.595	11.556	11.367	1.417	1.409	1.237
1.119	5.632	11.556	11.355	1.401	1.409	1.229
1.124	5.662	11.556	11.355	1.433	1.401	1.237
1.128	5.693	11.556	11.361	1.417	1.401	1.237
1.133	5.717	11.556	11.361	1.417	1.417	1.245
1.137	5.747	11.556	11.355	1.425	1.417	1.245
1.142	5.778	11.556	11.361	1.425	1.409	1.237
1.147	5.808	11.568	11.355	1.425	1.425	1.245
1.151	5.833	11.562	11.349	1.433	1.417	1.229
1.156	5.863	11.556	11.361	1.425	1.409	1.245
1.160	5.900	11.562	11.355	1.433	1.425	1.245
1.165	5.924	11.556	11.355	1.417	1.409	1.229
1.169	5.960	11.568	11.361	1.433	1.425	1.237
1.174	5.991	11.562	11.355	1.417	1.425	1.245
1.178	6.009	11.562	11.361	1.425	1.433	1.237
1.183	6.046	11.562	11.361	1.433	1.433	1.245
1.188	6.076	11.568	11.361	1.433	1.425	1.245
1.192	6.100	11.568	11.355	1.433	1.433	1.245
1.197	6.137	11.562	11.355	1.442	1.442	1.253
1.201	6.167	11.562	11.361	1.442	1.433	1.245
1.206	6.180	11.562	11.355	1.442	1.442	1.245
1.210	6.222	11.568	11.355	1.450	1.450	1.245
1.215	6.247	11.568	11.355	1.442	1.433	1.245
1.219	6.277	11.562	11.355	1.442	1.433	1.253
1.224	6.301	11.568	11.361	1.450	1.442	1.229
1.228	6.326	11.568	11.367	1.442	1.450	1.237
1.233	6.362	11.568	11.355	1.466	1.450	1.237
1.238	6.387	11.574	11.361	1.450	1.458	1.237
1.242	6.411	11.574	11.355	1.458	1.458	1.229
1.247	6.435	11.574	11.367	1.458	1.458	1.261
1.251	6.472	11.568	11.367	1.458	1.466	1.237
1.256	6.484	11.556	11.355	1.442	1.458	1.253
1.260	6.521	11.574	11.367	1.458	1.466	1.237
1.265	6.545	11.574	11.367	1.466	1.466	1.237
1.269	6.569	11.574	11.373	1.474	1.466	1.237
1.274	6.594	11.568	11.361	1.474	1.466	1.237
1.279	6.618	11.580	11.367	1.491	1.474	1.245
1.283	6.642	11.568	11.367	1.483	1.474	1.245
1.288	6.667	11.580	11.373	1.483	1.466	1.237
1.292	6.697	11.574	11.367	1.499	1.466	1.237
1.297	6.715	11.568	11.361	1.499	1.474	1.253
1.301	6.734	11.580	11.367	1.483	1.483	1.237
1.306	6.764	11.574	11.367	1.483	1.483	1.237
1.310	6.795	11.574	11.367	1.483	1.483	1.245
1.315	6.825	11.574	11.361	1.491	1.491	1.237
1.319	6.849	11.574	11.361	1.466	1.474	1.253
1.324	6.880	11.574	11.367	1.491	1.483	1.237
1.329	6.886	11.586	11.367	1.474	1.499	1.245
1.333	6.922	11.574	11.367	1.483	1.483	1.237
1.338	6.947	11.580	11.367	1.474	1.491	1.237
1.342	6.983	11.574	11.373	1.499	1.491	1.237
1.347	7.002	11.580	11.373	1.491	1.499	1.253
1.351	7.014	11.580	11.373	1.483	1.483	1.229
1.356	7.050	11.574	11.373	1.507	1.499	1.237
1.360	7.075	11.580	11.367	1.483	1.499	1.245
1.365	7.099	11.580	11.367	1.499	1.499	1.237
1.370	7.123	11.586	11.367	1.499	1.499	1.237
1.374	7.148	11.580	11.373	1.507	1.507	1.245
1.379	7.172	11.580	11.367	1.491	1.499	1.237
1.383	7.202	11.586	11.367	1.507	1.499	1.237
1.388	7.221	11.580	11.367	1.524	1.507	1.245
1.392	7.245	11.586	11.373	1.499	1.507	1.237
1.397	7.269	11.580	11.367	1.515	1.507	1.237
1.401	7.288	11.586	11.373	1.507	1.499	1.237
1.406	7.318	11.586	11.361	1.507	1.499	1.237
1.410	7.330	11.580	11.373	1.507	1.507	1.253
1.415	7.361	11.592	11.367	1.507	1.499	1.245
1.420	7.379	11.580	11.379	1.491	1.515	1.253
1.424	7.403	11.586	11.367	1.507	1.499	1.245
1.429	7.422	11.580	11.373	1.507	1.507	1.245
1.433	7.446	11.580	11.367	1.507	1.499	1.245
1.438	7.470	11.580	11.373	1.499	1.499	1.237
1.442	7.495	11.592	11.367	1.524	1.499	1.237
1.447	7.519	11.586	11.379	1.524	1.499	1.253
1.451	7.531	11.580	11.367	1.507	1.515	1.245
1.456	7.562	11.580	11.373	1.499	1.499	1.237
1.461	7.586	11.580	11.379	1.524	1.507	1.237
1.465	7.604	11.574	11.367	1.507	1.515	1.245
1.470	7.635	11.586	11.367	1.515	1.507	1.245
1.474	7.653	11.574	11.379	1.515	1.499	1.237
1.479	7.677	11.592	11.373	1.507	1.499	1.245
1.483	7.696	11.574	11.367	1.507	1.507	1.245
1.488	7.720	11.580	11.373	1.499	1.499	1.237
1.492	7.744	11.574	11.367	1.499	1.499	1.253
1.497	7.763	11.586	11.379	1.507	1.499	1.237
1.501	7.781	11.586	11.367	1.499	1.499	1.245
1.506	7.811	11.586	11.367	1.483	1.499	1.237
1.511	7.823	11.580	11.373	1.507	1.499	1.245
1.515	7.848	11.580	11.379	1.499	1.491	1.245
1.520	7.872	11.574	11.379	1.507	1.491	1.237
1.524	7.897	11.574	11.373	1.491	1.483	1.245
1.529	7.915	11.580	11.367	1.491	1.474	1.253
1.533	7.939	11.574	11.373	1.466	1.483	1.245
1.538	7.970	11.574	11.379	1.491	1.483	1.237
1.542	7.988	11.580	11.373	1.483	1.483	1.237
1.547	8.018	11.574	11.367	1.499	1.466	1.245
1.552	8.030	11.574	11.373	1.483	1.474	1.245
1.556	8.049	11.574	11.367	1.483	1.474	1.245
1.561	8.073	11.580	11.373	1.474	1.474	1.245
1.565	8.110	11.568	11.373	1.474	1.466	1.253
1.570	8.122	11.574	11.373	1.474	1.483	1.245
1.574	8.140	11.580	11.373	1.450	1.466	1.237
1.579	8.164	11.580	11.367	1.474	1.458	1.245
1.583	8.195	11.568	11.361	1.466	1.466	1.245
1.588	8.219	11.580	11.373	1.466	1.458	1.245
1.592	8.231	11.586	11.373	1.466	1.458	1.253
1.597	8.256	11.574	11.367	1.450	1.458	1.245
1.602	8.280	11.574	11.373	1.450	1.442	1.237
1.606	8.298	11.568	11.367	1.450	1.442	1.253
1.611	8.329	11.568	11.361	1.458	1.442	1.245
1.615	8.335	11.568	11.367	1.433	1.417	1.237
1.620	8.371	11.574	11.373	1.425	1.433	1.245
1.624	8.390	11.568	11.373	1.442	1.425	1.237
1.629	8.408	11.562	11.367	1.450	1.425	1.245
1.633	8.420	11.568	11.373	1.417	1.425	1.245
1.638	8.451	11.562	11.361	1.417	1.433	1.245
1.643	8.475	11.568	11.367	1.417	1.417	1.245
1.647	8.481	11.568	11.367	1.433	1.417	1.237
1.652	8.518	11.562	11.373	1.392	1.425	1.237
1.656	8.530	11.568	11.367	1.417	1.409	1.229
1.661	8.542	11.568	11.367	1.425	1.409	1.253
1.665	8.572	11.568	11.373	1.401	1.409	1.253
1.670	8.597	11.568	11.361	1.409	1.409	1.253
1.674	8.621	11.574	11.367	1.409	1.401	1.245
1.679	8.639	11.574	11.367	1.392	1.392	1.229
1.683	8.658	11.562	11.367	1.401	1.409	1.237
1.688	8.682	11.556	11.373	1.376	1.392	1.253
1.693	8.700	11.562	11.367	1.392	1.392	1.237
1.697	8.718	11.562	11.373	1.384	1.392	1.245
1.702	8.749	11.556	11.367	1.384	1.384	1.245
1.706	8.767	11.568	11.367	1.384	1.376	1.245
1.711	8.785	11.556	11.355	1.376	1.384	1.245
1.715	8.804	11.568	11.361	1.368	1.368	1.245
1.720	8.822	11.562	11.361	1.368	1.368	1.237
1.724	8.840	11.556	11.367	1.376	1.368	1.237
1.729	8.865	11.562	11.373	1.360	1.368	1.253
1.734	8.877	11.568	11.367	1.360	1.368	1.237
1.738	8.907	11.568	11.361	1.368	1.360	1.237
1.743	8.925	11.556	11.361	1.360	1.360	1.237
1.747	8.932	11.556	11.361	1.360	1.352	1.245
1.752	8.956	11.556	11.361	1.352	1.352	1.253
1.756	8.974	11.556	11.361	1.343	1.352	1.229
1.761	8.992	11.556	11.367	1.360	1.352	1.220
1.765	9.005	11.556	11.361	1.352	1.327	1.253
1.770	9.035	11.556	11.349	1.335	1.335	1.245
1.774	9.059	11.556	11.361	1.352	1.343	1.245
1.779	9.072	11.556	11.367	1.327	1.343	1.245
1.784	9.090	11.562	11.361	1.343	1.327	1.229
1.788	9.102	11.556	11.361	1.327	1.327	1.245
1.793	9.120	11.556	11.355	1.311	1.327	1.237
1.797	9.145	11.556	11.355	1.343	1.319	1.253
1.802	9.163	11.556	11.355	1.319	1.319	1.245
1.806	9.187	11.549	11.361	1.327	1.319	1.245
1.811	9.212	11.549	11.361	1.335	1.319	1.245
1.815	9.218	11.556	11.367	1.319	1.311	1.245
1.820	9.242	11.549	11.367	1.327	1.319	1.245
1.825	9.260	11.549	11.355	1.311	1.311	1.237
1.829	9.272	11.549	11.355	1.327	1.311	1.253
1.834	9.297	11.549	11.367	1.294	1.311	1.245
1.838	9.321	11.549	11.361	1.294	1.302	1.237
1.843	9.333	11.549	11.367	1.294	1.302	1.237
1.847	9.358	11.549	11.361	1.302	1.302	1.245
1.852	9.370	11.562	11.355	1.294	1.294	1.245
1.856	9.388	11.549	11.361	1.302	1.294	1.237
1.861	9.413	11.549	11.361	1.294	1.294	1.245
1.865	9.425	11.537	11.361	1.294	1.270	1.245
1.870	9.443	11.549	11.361	1.302	1.286	1.245
1.875	9.467	11.543	11.361	1.278	1.278	1.245
1.879	9.473	11.543	11.361	1.294	1.270	1.237
1.884	9.492	11.543	11.355	1.278	1.278	1.245
1.888	9.516	11.549	11.361	1.270	1.286	1.237
1.893	9.522	11.537	11.361	1.278	1.278	1.245
1.897	9.546	11.549	11.355	1.278	1.278	1.237
1.902	9.571	11.549	11.355	1.278	1.270	1.245
1.906	9.583	11.549	11.361	1.270	1.261	1.253
1.911	9.601	11.549	11.355	1.270	1.270	1.253
1.916	9.620	11.537	11.355	1.270	1.270	1.237
1.920	9.632	11.543	11.361	1.270	1.261	1.237
1.925	9.650	11.549	11.355	1.270	1.253	1.237
1.929	9.674	11.537	11.349	1.261	1.261	1.237
1.934	9.686	11.537	11.349	1.261	1.261	1.229
1.938	9.711	11.537	11.349	1.245	1.245	1.245
1.943	9.723	11.537	11.355	1.245	1.245	1.237
1.947	9.729	11.537	11.349	1.253	1.245	1.237
1.952	9.753	11.531	11.342	1.237	1.245	1.237
1.956	9.772	11.537	11.349	1.229	1.245	1.245
1.961	9.784	11.537	11.355	1.229	1.229	1.245
1.966	9.814	11.531	11.355	1.237	1.245	1.237
1.970	9.820	11.537	11.349	1.220	1.229	1.237
1.975	9.839	11.531	11.349	1.212	1.229	1.245
1.979	9.857	11.531	11.342	1.229	1.229	1.237
1.984	9.869	11.537	11.342	1.212	1.220	1.237
1.988	9.893	11.531	11.342	1.212	1.204	1.245
1.993	9.912	11.537	11.349	1.204	1.212	1.237
1.997	9.930	11.531	11.349	1.220	1.196	1.237
2.002	9.942	11.525	11.336	1.204	1.196	1.237
2.007	9.960	11.537	11.342	1.188	1.204	1.237
2.011	9.979	11.525	11.349	1.196	1.196	1.253
2.016	9.997	11.531	11.342	1.188	1.188	1.237
2.020	10.021	11.531	11.342	1.196	1.188	1.237
2.025	10.027	11.519	11.342	1.188	1.179	1.245
2.029	10.040	11.525	11.342	1.188	1.171	1.237
2.034	10.064	11.519	11.349	1.179	1.163	1.237
2.038	10.076	11.519	11.336	1.163	1.171	1.245
2.043	10.088	11.519	11.342	1.155	1.155	1.245
2.047	10.107	11.519	11.342	1.155	1.163	1.237
2.052	10.131	11.513	11.336	1.163	1.155	1.237
2.057	10.143	11.513	11.342	1.147	1.147	1.245
2.061	10.167	11.513	11.342	1.139	1.147	1.237
2.066	10.180	11.513	11.336	1.139	1.147	1.237
2.070	10.192	11.513	11.336	1.147	1.130	1.237
2.075	10.210	11.501	11.330	1.147	1.122	1.237
2.079	10.228	11.513	11.336	1.130	1.130	1.237
2.084	10.241	11.519	11.336	1.106	1.106	1.237
2.088	10.265	11.513	11.336	1.122	1.106	1.229
2.093	10.277	11.507	11.336	1.106	1.106	1.245
2.098	10.301	11.507	11.336	1.106	1.106	1.245
2.102	10.320	11.507	11.324	1.106	1.081	1.237
2.107	10.344	11.501	11.336	1.098	1.081	1.237
2.111	10.356	11.507	11.336	1.089	1.081	1.237
2.116	10.374	11.501	11.330	1.073	1.081	1.245
2.120	10.393	11.501	11.324	1.073	1.065	1.229
2.125	10.405	11.501	11.330	1.065	1.073	1.220
2.129	10.423	11.501	11.330	1.073	1.065	1.237
2.134	10.441	11.495	11.330	1.057	1.040	1.237
2.138	10.454	11.489	11.324	1.048	1.048	1.229
2.143	10.484	11.501	11.324	1.040	1.040	1.237
2.148	10.490	11.495	11.324	1.024	1.032	1.229
2.152	10.508	11.483	11.324	1.024	1.024	1.245
2.157	10.527	11.495	11.312	1.016	1.024	1.245
2.161	10.545	11.489	11.324	1.016	1.016	1.245
2.166	10.563	11.489	11.318	0.999	1.016	1.229
2.170	10.581	11.489	11.318	1.007	1.007	1.245
2.175	10.594	11.483	11.324	0.999	0.999	1.237
2.179	10.618	11.476	11.318	1.007	0.983	1.237
2.184	10.642	11.483	11.318	0.983	0.975	1.245
2.189	10.655	11.483	11.318	0.983	0.983	1.245
2.193	10.667	11.476	11.318	0.967	0.975	1.245
2.198	10.685	11.470	11.318	0.967	0.967	1.237
2.202	10.709	11.483	11.312	0.967	0.967	1.237
2.207	10.721	11.476	11.306	0.958	0.958	1.237
2.211	10.746	11.464	11.312	0.958	0.942	1.229
2.216	10.764	11.476	11.312	0.950	0.942	1.237
2.220	10.788	11.464	11.312	0.926	0.934	1.237
2.225	10.807	11.464	11.312	0.917	0.926	1.245
2.229	10.825	11.458	11.312	0.909	0.926	1.229
2.234	10.843	11.464	11.306	0.893	0.926	1.237
2.239	10.868	11.464	11.306	0.893	0.909	1.237
2.243	10.874	11.464	11.306	0.893	0.901	1.229
2.248	10.898	11.458	11.306	0.893	0.885	1.237
2.252	10.916	11.464	11.306	0.885	0.876	1.229
2.257	10.928	11.446	11.294	0.893	0.868	1.237
2.261	10.959	11.452	11.306	0.876	0.868	1.245
